"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15"
"35",35,-0.0129397220019515,0.00745864795773199,0.00219195912016235,0.00563985474445337,-0.00268072739519472,-0.00277497396064684,-0.00493397536350436,-0.00643821914076386,-0.00297944573281803,0.00124418773374509,0.0111948257097788,0.00175504939113446,0.000701773561210148,0.00642491323916995,0.000112612440719389,0.000170823240950749
"36",36,-0.015366494315575,0.00469719897737709,0.00321618700289755,0.000734414112517185,-0.00439385410165344,-0.000212406699881563,-0.000903166672191371,-0.00502700065239782,-0.00504474131141231,-0.00179470903388227,0.0067379098148695,0.000251998419306549,0.00324499086109216,0.00658506369588036,0.00111223439795626,0.00160952697411657
"37",37,-0.0112385069300934,0.00910010514354356,0.00428584540422694,0.00448218441011752,-0.00565459449793077,0.00196563091691695,-0.00489960861760854,-0.00216626967438112,-0.00599127632061669,0.00236972413737573,0.00689322986755906,-0.00149569843752858,-0.00236209509900906,0.00911061836741332,-0.00471184439384419,0.00257102018989897
"38",38,-0.00912644791126254,0.00724901379223393,0.00227284648844447,0.00443611363086866,-0.0037065725282187,0.00140910399353644,-0.00337894819971392,-0.00431885034991413,-0.00532721551332373,0.00201258883965322,0.00686601059725447,-0.00160674874047191,0.00105703621761541,0.0071684506121469,-0.00230612310634853,0.00275803591125764
"39",39,-0.00828897072034437,0.0029436020919094,0.00546315641679021,0.00154251054096651,4.89345329180549e-05,-0.00261952408874216,0.00150234160430259,-0.0060813815872354,-0.00118588459438479,-0.00068703640248077,0.0090397430027248,-0.000920480594729738,0.00320224535885833,0.00568103441187518,-0.00381670011070966,0.00113030680520089
"40",40,-0.0111079221108539,0.00541126500115841,0.00237056345367197,0.00315471490565249,-0.000653175540386779,-2.24631847372162e-05,-0.00120700450930484,-0.00649219130833643,-0.00385460212949245,-0.00142694176784989,0.0094719292349865,0.000474257423848239,0.00255724317442915,0.00716465953345497,-0.000171450872547119,0.00288946766598278
"41",41,-0.0148756079007151,0.00724426665355577,0.00051234414169949,0.00413389283954034,-0.00583482467691607,0.000907571177248713,-0.00413980836031945,-0.00650777771685511,-0.00538615511067945,0.000142740516591941,0.00595659043895894,-0.0010627777999685,0.00128862851604002,0.00503792906252659,-0.000177015401413704,0.00235035878262384
"42",42,-0.0123857817898192,0.0100803474844796,0.00305824934778377,0.00165853645350551,-0.00378974553747975,-0.00123173624199738,-0.00394349434139107,-0.00726485408781233,-0.00403038538418133,0.00269097005102915,0.010973612505333,0.000272927291587182,-0.000620036749830892,0.00969710101408044,-0.00322682027355714,0.00193022957277809
"43",43,-0.0118449950011672,0.00967806530194314,0.00171170351003242,-0.000335004642311219,-0.00310002674862031,-0.000514783410824409,-0.00242066312093514,-0.00711267575303882,-0.00423392194546671,0.00163845691244022,0.00829498647548565,-0.0019014652266554,0.0045104021064858,0.0104796289617844,0.00159665008879898,0.00322083415297125
"44",44,-0.0130549420529413,0.00478295031030869,0.00231636763481978,0.00510391906325457,-0.00728557720566039,-0.0010152033745715,-0.00553809839906969,-0.00354296571626205,-0.00620061771743878,-0.000448100563140195,0.00732149371034707,0.000907794545520611,0.00167231396113125,0.00328344817816607,-0.000739809570086591,0.00177486813304398
"45",45,-0.0115339348522123,0.00771121556934799,0.00518401237573219,0.00187574512679394,-0.00465646725103474,-0.00160725675743995,-0.00416349925689785,-0.00678960678777206,-0.00445404511584238,0.00114301000946809,0.00788182310327731,-0.000385433700128918,0.00148056005486581,0.00666019637371229,-0.000761192091722892,0.000764806378258859
"46",46,-0.0106504567411836,0.00592844301543628,0.00410548655158307,0.0045194622840661,-0.00166013056011326,0.000152874384861256,-4.15734452060621e-06,-0.00453643723490626,-0.00410036447084832,-0.00303035328076939,0.00783755941655966,0.0013936202845784,0.00283058709174824,0.00454209241497322,-0.00197414881343462,0.00182346795837248
"47",47,-0.0158102872829959,0.00826874991079712,0.00402466195068743,0.00222680076206316,-0.00432007314377647,-0.00109410568804912,-0.00291414830228709,-0.00651384316757976,-0.00645817774654913,0.000649410969453532,0.00977035681404801,-0.00014048673104323,0.00349019139097772,0.00773562437341018,-0.00200851787714805,0.0013113276643537
"48",48,-0.0120217284337682,0.00685346313120244,-0.00286910138406176,0.00405267220336148,-0.00689536017076061,-0.000396967245591557,-0.00358352864523627,-0.00338267382084948,-0.00397678539211897,0.000634171072335068,0.00504625916552167,0.000419251563231728,0.00566654177647071,0.00274431431735075,0.00135520048843535,0.0047031431480373
"49",49,-0.0123208298017075,0.00738434473972615,0.0015566371240454,0.00157009531457002,-0.00157636857362081,-6.46845207233568e-05,-0.0019177522130543,-0.00614112844557599,-0.001826291061044,0.00053264215280055,0.00667900938821896,-0.00401216064949462,0.00250817770723686,0.0071790156220209,0.00271027819967058,0.00180720131056901
"50",50,-0.0126107451554294,0.00419027756529135,0.00324101623082295,0.00141304199814993,-0.00402421979944006,-0.00451337096918756,-0.00370470264970738,-0.00728074362208065,-0.0046177376110876,8.4319373714422e-05,0.00749290606012348,-0.000612003234429255,0.00410017573843594,0.00743209208311744,-0.00133576829082528,-0.000811213571673244
"51",51,-0.0124641021725,0.00837781777057688,0.00548657409026337,0.00168060798558895,-0.0037103698832881,-0.000209284266310316,-0.0050754833674342,-0.00827390915116051,-0.00444333758239446,0.00187908787055128,0.0102829627569285,0.000596877177252913,0.000494122828269984,0.00843239783418311,-0.00103223337733718,0.00165187593195473
"52",52,-0.0121866985993578,0.00880377387113951,0.00454781193724977,0.00367169010395817,-0.00441918593055014,-0.00438643952080779,-0.00191602362257525,-0.0062992937785952,-0.00108083008274501,0.00278945939378842,0.0104043776288193,0.000644344760000703,0.00215732735242212,0.00629069415992431,-0.0015153698894285,-0.000306945682568575
"53",53,-0.0126882015833126,0.00256959582610318,0.000162525778879027,0.00620229553907146,-0.00104743877184275,0.00062422035655779,-0.00462843468695495,-0.0032442086483667,-0.00455575704800297,-0.000375855326366877,0.00500776417744907,0.00188754342678814,0.00417591311503715,0.00934000886741913,-0.00427024544321957,0.00292484831740351
"54",54,-0.0123400366798618,0.00732784942353384,0.000766027655256474,0.00231455095140254,-0.0045394785368836,0.00058066537841443,-0.00399157255440299,-0.00339808661050427,-0.00407875500560303,-0.00216760920610188,0.00617575962896544,-0.00172083201233583,-0.000952872567209842,0.00362205181628886,0.000205436291777885,0.00450964474868172
"55",55,-0.0101313072512371,0.00653701134928534,0.00160521329438932,0.0034423101010087,-0.00416043496634821,-0.00151010599521973,-0.00492159913936507,-0.00589941673386213,-0.0061485911277313,0.00148305895690497,0.00755246469725546,-0.00170860179518879,-0.00171851284243261,0.00551046603730476,-0.00263682775225316,0.00317265947349811
"56",56,-0.0123056678082174,0.0075749358094867,0.00392393685120414,0.000188400677577711,0.00106389986619594,-0.000265562889601151,-0.00130926433308183,-0.00794352475987568,-0.00213934858478974,-9.15855495792969e-05,0.00951180664761103,-0.00120103943042671,0.00315135256080903,0.00948410765628283,0.000503737111664753,0.000865762764467266
"57",57,-0.0125043254479683,0.0106723940042709,0.00237399355570031,0.0035575147212273,-0.00613269936626761,-0.00135193536734587,-0.00417200634854911,-0.00533539479441407,-0.00432695704960784,-5.029981249203e-05,0.00643778250861126,-0.000873831087374795,0.00182595387980042,0.00499065281522091,-0.0018013617844418,0.00160849545653367
"58",58,-0.0144667927259001,0.00880328335243953,0.00466823155663016,0.00394565773243236,-0.00587295902097675,-0.00290344856616168,-0.00351920167697401,-0.00727639186684527,-0.00440549632247806,0.00254778191559393,0.00842478745653778,-0.000338091638050873,0.000129324642818936,0.010137505803599,-0.000373716162601866,0.000731944798293518
"59",59,-0.011779545777047,0.00861124967799703,0.00384018390411145,0.00428237356845362,-0.00505775035201235,-0.000120001442831997,-0.00341990134855871,-0.00524619350966161,-0.00534640442236845,-0.00101720579232516,0.00716648388146761,-0.000897893537589528,-0.000830694888925794,0.0073798870715701,-0.00053339977857836,-3.10589111398687e-05
"60",60,-0.0133846005221767,0.00592894214800764,0.00152799483168078,0.00500074572046413,-0.00451131918833113,0.000443076988267146,-0.00237364832072844,-0.00507939843818824,-0.00406033976071998,0.000567805978212746,0.0080580702816989,-0.00194642790745577,0.000669909564246257,0.00797648711200033,0.000660275268919533,0.00342264283948278
"61",61,-0.0113982162728574,0.00666797246904309,0.00379039100899578,0.00523071957760362,-0.00156462788630359,0.00212461517249747,-0.00256028497939207,-0.0045716882551068,-0.00325481242714024,0.00169296542546083,0.00561558936228479,0.00128142703726332,-0.000206018736578336,0.00774244843500004,-0.00189646228451541,-0.000586253438581974
"62",62,-0.00957543744386977,0.00652257402074542,0.00215703746150985,0.005242874310436,0.000178146878174297,0.00356267320932428,-0.000402343289853142,-0.00469461519495574,-0.00483428329255726,-0.0024406685455025,0.00865116903572221,0.000444814468632764,0.000999091947102237,0.00578881615227894,-0.000294002385550365,0.00031785739095521
"63",63,-0.0121840553277254,0.00989665952804132,0.001901756280691,0.00394730728464751,-0.00340813582196697,0.00045423941791866,-0.00301683966860077,-0.00543458411583477,-0.00235303727053439,0.000340189945744806,0.00711856581748118,-0.00202347445589774,0.00195597698824519,0.00741292233990977,-0.00467812133334372,0.00106570777643371
"64",64,-0.0197243403380277,0.00635776442057553,0.00371189471666013,0.00367900185784743,-0.00645905359660312,-0.00308984242749756,-0.00710311803372875,-0.0079465017637768,-0.00896624456261099,0.000929270966686406,0.0099496751913434,-0.0021517964039401,-0.00229012004893887,0.0114735664923287,-0.00190770293032319,0.00109843125331136
"65",65,-0.0125826044917451,0.00928999631660928,0.00132450991418972,0.00154291618240044,-0.0025311469001689,-0.0006039771849658,-0.00293693022316129,-0.00575698191751738,-0.000480075848049871,0.000369844600026235,0.00937720047384531,0.000627920203188489,0.00574273970139015,0.00404400987195911,0.000245146213458112,0.00101269386708047
"66",66,-0.00981619951778596,0.00566939364690541,0.00136627440656469,0.000640402257269049,-0.00409042594792121,-0.00156662740744268,-0.00221921814902502,-0.00515935902714767,-0.00268875840053698,-0.000529066111995386,0.00372454391568709,0.000640642654563985,0.000311960012071836,0.00406682200882792,-0.000734972112193507,0.00285712593262004
"67",67,-0.00708298356601853,0.0061060011852556,0.00215703274071825,0.00532561122908545,0.000428214773344034,0.000249673601568751,-0.00194668417083545,-0.00154719024474848,-0.00224406925817577,0.000567728184135879,0.00681275875520028,-0.00210350128439802,0.00134801655046577,0.00422709319279755,-0.00641741814005086,-0.000355189924871449
"68",68,-0.0120910298820686,0.00734884938720292,0.00428193031760186,0.00520615825110769,-0.00261205117923595,0.000318466748950591,-0.00344960090666925,-0.00453380871544093,-0.00556969455155379,0.000819644549723699,0.00775144887490684,0.000860140627917229,-3.78286477718975e-06,0.00760634945037773,0.00093770221044281,0.000323784515624566
"69",69,-0.0144288755037806,0.0115029644640882,0.00345611722656011,0.002761858249737,-0.00884608348142138,-0.00093099017228329,-0.0078866806827038,-0.00889536708479001,-0.00657332633423652,0.00449768971421644,0.00870252020546864,-0.000792446487002204,0.00162458846094738,0.0103674036529632,0.00180311116308199,0.00263697797995098
"70",70,-0.0164561879054744,0.00820905122573376,0.00302344294026621,0.00298951469340906,-0.00535378198991324,-0.00302148203018941,-0.00416103309978809,-0.0071843611497362,-0.0037171585265109,0.00225120652571252,0.00944134642042387,-0.00122569454383599,0.0023544274145317,0.0103958556754684,-0.000702752427463747,0.00102338428587429
"71",71,-0.0125102539260769,0.00603583593441707,0.00101339798532358,0.00260658676191096,-0.00296592289971179,-0.00318075352624525,-0.00305992911390685,-0.00767257275218191,-0.00355768945644061,9.85748419933232e-05,0.0076918929477189,-0.000576139891758677,0.0032222212148696,0.00595357509667357,-0.00185857934345244,0.0010132555248288
"72",72,-0.0109891365215272,0.00750663068231763,0.0029309991120504,0.00305401554362411,-0.00466319051511956,-0.00312253664234773,-0.00198270105964168,-0.00392941633602778,-0.00166100734255129,0.00234251214841182,0.0113152230172159,-0.00102481793514492,-0.00168271173012017,0.00771419073570729,-0.000584641291873612,0.000176382687387277
"73",73,-0.0131168403129796,0.00468410147563853,0.00491064067178067,0.00424955697606103,-0.00146218266196613,-0.0018176187265482,-0.00249300039371593,-0.00533011277531102,-0.00339667479746264,-0.0022071073020182,0.0100348222426869,0.000425165566507405,-0.00164536016508085,0.00731393143046865,0.00173111231150134,0.00376494861174179
"74",74,-0.00856265605212138,0.00418226980094129,-0.000548740372744517,-7.13282621051138e-05,-0.000192293146406278,-0.00246593799247446,-0.000590729510314095,-0.00409806213368644,-3.2966437955981e-05,-0.000272399694788798,0.00191504192387648,-0.00150121664540159,0.0071965492581257,0.00622650261704892,-0.00241768942004639,0.00274366398112108
"75",75,-0.0120272272243697,0.0070321938160366,0.00151832653742296,0.00253948800036904,-0.002010163783807,0.00151030327418713,-0.00439819862468907,-0.005516170592226,-0.00469399881044035,0.000421411261606752,0.00670840977930879,0.000829405553418486,0.00150070237696727,0.00584874483402873,-0.00114903564730169,0.00394881010855768
"76",76,-0.0128177999786201,0.00645306199290254,0.00547189212254894,0.00666065327239138,-0.00353050999711026,-0.00101502433146264,-0.00197819161647258,-0.0057476399852618,-0.00655874240977476,-0.00129909034632049,0.00811707095898197,0.00305520351948725,0.0047112509699297,0.00603941098426265,-0.00241297378446663,-0.00223971127659183
"77",77,-0.0171678224073883,0.00731591702240191,0.00141571873637397,0.00165479223665226,-0.00270682774303104,0.000488335088772211,-0.00423235323802735,-0.00963442112504364,-0.00430869203216541,0.00102135555228388,0.00699489967920571,-0.00090319283110589,0.00234656713542845,0.00807766160745192,0.0030904315443441,0.00242620456850729
"78",78,-0.0143095691351577,0.00801286776055252,0.00425057434171932,0.00218551226072843,-0.00566090966350024,-0.00212166259300766,-0.00394039522621327,-0.00419376818262813,-0.00200263806444935,0.00290549535045986,0.00771622464516308,-0.00136034335358863,0.000819459607546466,0.0103655959516769,0.00127993770676341,0.00298903110216855
"79",79,-0.0113013381330011,0.00743683363176631,0.00185049500467325,0.00358341774517756,-0.000996217595810126,-0.00235354236354133,-0.000377748212818657,-0.00658650780505005,-0.0014749425545538,-0.00120990732341064,0.00913492862229043,0.000451025496917872,0.00751052143510438,0.00863614380797435,-0.0015492291569554,0.00478370762028022
"80",80,-0.013722815211778,0.0066138040339632,0.000973006331472619,0.00503609559818203,-0.0042180556179091,0.00279388283616333,-0.00802792351453119,-0.00462861502661111,-0.00645827382053148,0.00178443323615384,0.00846584710908928,-0.000991244781726944,-0.000333341236531593,0.00706386325738878,-0.000567700664680884,0.00447817008378526
"81",81,-0.012187435809978,0.0078149234954277,0.00236077145079232,0.00532313370245299,-0.00111726922456264,0.00401674226099606,-0.00320990076494725,-0.00385785842752727,-0.00605335302573828,0.00269695990601063,0.00973802344611718,-0.0013819800598875,-0.000460632892834651,0.00778633408061009,-0.000360984367348197,0.00176413830418899
"82",82,-0.00841470054935008,0.00679969458094374,0.00368700316343017,0.00453704379045464,-0.00115978123030242,0.00294490766317007,-0.00276201671491575,-0.00183059294997075,-0.00465354183116238,0.000574750770960159,0.0079995170857693,-0.000416052783743005,0.000829219441057465,0.00523420275479946,-0.00278656342937705,0.00051843172639798
"83",83,-0.0099415090581071,0.0053100506891437,0.00316660788208731,0.00424124040887242,-0.00348709063022145,-0.00249724875407204,-0.00129916741959183,-0.00392430519132281,-0.001174381302011,-0.00130650523796563,0.00509668222898956,0.00196104461930261,0.000859317508311183,0.00319448482974023,-0.00302891956984018,-0.00291981194930289
"84",84,-0.0168243136777643,0.00632353834636464,0.00562225088287069,0.00262607029603975,-0.00546605599466211,-0.00518714480397624,-0.00635174268303197,-0.00935928196273554,-0.00395576115612249,7.94586905957e-05,0.0102299919962962,0.00156618505391547,0.00360513539523737,0.0102167160811033,0.000700219412144335,0.00132224041456539
"85",85,-0.0136121884823389,0.0079381644931306,0.00726524472173362,0.00339026068476726,-0.00402545348749206,-0.00322020909931989,-0.00344940046533095,-0.00538569882173223,-0.00356347347132826,0.00395155886631277,0.0123975191127317,-0.000544016117666497,-0.0025316452988024,0.00950285020700466,-0.00387087402984686,-0.000487190204756173
"86",86,-0.0099090115422618,0.0100388920208697,0.00204658309490827,0.00293611812386775,-0.00234292408573743,0.000420553516709123,-0.00289660591197028,-0.00496415072149128,-0.00132416197727465,0.00230135329456456,0.00809858815403934,-0.000902573063484757,0.00278396218103524,0.00757707399969826,-0.000313400315722206,0.00154942082729263
"87",87,-0.00985818015625861,0.00624915539429175,0.000226849733082395,0.00595086527524119,-0.00124353499281234,0.000914149950720816,-0.00180598787373749,-0.00508446514960948,-0.00329328328568311,-0.000159669839127494,0.00917282083874922,-0.00146224006445397,0.00190370681094113,0.00820082552138507,-0.000397533481805457,0.000437326453683134
