"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18"
"21",21,0.0156146227654308,0.0180487377937061,0.023426946888278,0.0333299123010217,0.0312813054322258,0.0338239468866586,0.0232989132403779,0.0223957961005824,0.00571587608979245,-0.000922719170932544,-0.00805068009846582,-0.00705916352440744,0.00735387056217146,0.0150832474885934,0.0207069629987491,0.0236688452071818,0.0130875432642521,0.0197028800205513,0.00654434256484754
"22",22,0.0135583899827876,0.0177534372060218,0.0267698649188148,0.033779708241736,0.0327731290884791,0.0298622953885244,0.0163662859772093,0.0163144629533798,-0.00430554377880596,-0.00292365360623494,-0.00915666449340745,-0.00264776943276303,0.00903119317851207,0.0122690187467601,0.0203672530699226,0.0240180148594749,0.0116914998887783,0.0173931587012675,0.00461455742044382
"23",23,0.0158912693339096,0.0153879917444768,0.0265227301572431,0.0317094226337912,0.0295045160713994,0.0338421321517334,0.0251605780053451,0.0204428702031275,-0.00167427472972888,-0.00268532903092802,-0.0120213937094667,-0.00407437103754763,0.0107703892917852,0.0164830098805859,0.0186701623060412,0.0206767286604484,0.00956764267678568,0.0171607258353581,-0.00143794742090147
"24",24,0.017966221118727,0.0193221006263147,0.0278409123648485,0.0351113381092181,0.0372835904512116,0.0321213583537377,0.0226728981335683,0.0226660383422268,0.00448537700380019,0.00252362609513694,-0.00722932953303849,-0.00334622813237007,0.00924115038195271,0.0178535493034252,0.0217343467127638,0.021899594230351,0.0110094854271527,0.0215277161303063,0.000977811585345998
"25",25,0.0153052867356484,0.0196127061281713,0.024728863461555,0.0339589928697482,0.0286975299098613,0.0355105595962445,0.0248841577295002,0.0259619588216971,0.00733044591961056,0.00477133220870763,0.00264280301144252,-0.000421808376261376,0.00838609747183115,0.0157235347669173,0.0225881137430697,0.0264286092897925,0.00696298325771801,0.0208276814489668,0.0115262424648114
"26",26,0.0140323378233061,0.0186144173242197,0.03084915887213,0.0403401846117358,0.0399127061039755,0.0394845106909194,0.0267068724071826,0.0232024832536686,0.00538006728472294,-0.00311658166298129,-0.0101610906440566,-0.00486774943899265,0.011787134042608,0.0229857186406536,0.0214194636497257,0.0310142794802975,0.0168759347552758,0.0235616797339138,0.00242057808725819
"27",27,0.0143088435919514,0.0138043134762772,0.027079032251234,0.0291979615349966,0.0286960314432446,0.0261113193294939,0.0191494392763403,0.0180331417688821,0.0024211726298169,0.000999111362937577,-0.0087076989366015,-0.00231739492304543,0.00872761052669738,0.012583611538772,0.0129468886521975,0.0219387115950089,0.0140980679699252,0.0135861904320115,-0.000937291738474393
"28",28,0.0211656167422809,0.0252668590506283,0.0328496762314476,0.0405043171794459,0.0411837361056113,0.0358603053531834,0.0219506718191183,0.0243368654210913,0.0036199262569652,0.00149246340608843,-0.00626453254603803,0.00468290638195804,0.018342759801395,0.0201272669871292,0.0262969361206278,0.0301708514428838,0.0129723619322531,0.0210318874184607,0.00289797651584284
"29",29,0.0141523045920278,0.0158365778664055,0.0202695615610818,0.0302218393633947,0.0306836318697572,0.0337525841309368,0.0198840976986249,0.0180841280198992,0.000503640225705616,-0.00466922432194255,-0.0121634672502305,-0.00804328633940785,0.00999287510405538,0.0137716597133137,0.0139114612252306,0.022698131159042,0.010398821797173,0.0160737130211746,0.000908521767408014
"30",30,0.0106147878323957,0.0154256821115121,0.0234803206456318,0.0300449880549208,0.0305855571842837,0.0298012895986632,0.0129691822840584,0.0142588810615517,-0.00208870024574299,-0.00304434369043546,-0.0166825397471346,-0.00861369317322422,0.00527262151348901,0.00407693959938716,0.00423558187098666,0.0181283847029859,0.0115719126638601,0.0136185625417788,0.000630129035193416
"31",31,0.0142268006528212,0.0150730750273303,0.0219269193759296,0.0295879372113024,0.0329205093487294,0.0319999558670253,0.023473710148369,0.0214103744976243,0.00306762535350726,-0.00234612657005134,-0.00896216107504313,-0.00454965606180212,0.00811785316556125,0.0152965342043696,0.0243266927295698,0.0305948241657098,0.0161231465467951,0.0176828552959627,0.00959991204489065
"32",32,0.0116463837950292,0.0127423196434703,0.0208811647997219,0.0292622446409537,0.0280090245568484,0.0320941366306085,0.0171328289201853,0.0183648694552791,-0.00379347212041459,-0.00408602359532701,-0.0118491376113692,-0.00674312830649338,0.010678275854194,0.0128692535722602,0.0157458661048319,0.0212268383605342,0.00867253756805171,0.0162368460365003,0.00350614141324314
"33",33,0.0159560322564365,0.0188848434918467,0.0256607694067169,0.0319845986852997,0.0278076411839772,0.0237879530221206,0.014127581104809,0.0106538111598729,-0.00254480388273611,-0.00833824952218779,-0.0121937218633243,-2.99368433589547e-05,0.0103433591222801,0.0166752704825862,0.0184994953035342,0.027425137412859,0.0124610593109146,0.0116473827173588,-0.00283974672538015
"34",34,0.0150602223295412,0.0188298872198944,0.0252095632101855,0.0326414906225329,0.0305767804042728,0.0248970914505728,0.0162790231284906,0.0155431541025596,0.00256502095687416,0.00114558247797945,-0.00386251289387744,0.0018236760996538,0.0111370862147755,0.0198224493225901,0.0202795455842916,0.025011113585306,0.0149743856544411,0.0191877100892426,0.00228980497053832
"35",35,0.0195979134941796,0.018189333240523,0.0302199890489253,0.0331960521643436,0.0338025556762424,0.0336207692987885,0.0168600880626513,0.0151841156934338,-0.000351409993992643,-0.000859511516046244,-0.0116194036993559,-0.000867461597927515,0.0126205527080773,0.0129375929610719,0.00884980734686376,0.0163769506629266,0.00310947836395963,0.0106807713054587,-0.00675689864981207
"36",36,0.00844904056826203,0.015481002928842,0.0192093652883591,0.0308396501412684,0.0310015443541293,0.0290132619821427,0.0197485774197201,0.018594129630037,-0.000885512697126153,-0.00662280420351932,-0.0118057443113851,-0.0030922697452006,0.00804338908460565,0.0134067230651749,0.0192999667915664,0.0300415221914095,0.0173576134843695,0.015297001297275,0.00964374766124954
"37",37,0.0138297424196617,0.0173543671233288,0.0273890462488923,0.0314014534266476,0.038302548809465,0.0247082254747533,0.0184127638372437,0.01504399289562,0.00224687438531709,-0.00306363139537659,-0.0152790824457471,0.00279544342491244,0.0101704277817435,0.013666619597837,0.0127342616915716,0.0230539815323666,0.0178336013483653,0.0125533962277473,-0.00340597974388346
"38",38,0.0155400456236218,0.0222591196578008,0.0298243523352674,0.0330224368882661,0.0365442739292663,0.026651280496184,0.016865424145829,0.0170195570109122,0.00285329964983263,-0.00128100238361812,-0.010932761779601,-0.00154452799774419,0.0105959684643254,0.0166042511970711,0.0178086844217256,0.0217099215811216,0.0146852218258025,0.0160285160668385,-8.30799649485156e-05
"39",39,0.0150602744960067,0.0173765786725301,0.0214587828888576,0.0279995420709583,0.0266064168154208,0.0268893379152934,0.0171799415545943,0.0168059943707878,0.00325129025212186,-0.00220780154904317,-0.000365328553889815,-0.00311933273047417,0.012861388292118,0.0174373296968082,0.0240321119138846,0.0226343732273066,0.0118183090463485,0.0200585519588416,0.00587980174604055
"40",40,0.0135049099470612,0.0153136410949054,0.0236122904385428,0.0292925956110536,0.0304003191682892,0.0287367403570361,0.0167729731370157,0.0158227401130463,-0.000215635065295313,-0.00330986531017289,-0.0138472708649718,-0.00212314731084396,0.0128483412910595,0.0161326560209993,0.0153171728205538,0.0189419518297915,0.0112208959348348,0.0130710301180843,-0.00425198789465145
"41",41,0.0164741427844548,0.0192920434689352,0.0245323289103723,0.0323788849712901,0.034224270634759,0.02897647290845,0.0201097536125518,0.0195445881178745,0.00206331339559191,-0.00133206540272952,-0.00963537715330809,-0.000204534492830943,0.0069896785037008,0.0179926608463092,0.0196584212482316,0.0274880105911094,0.0146646498471298,0.02144045897228,0.00774059935810215
"42",42,0.0189914275033361,0.0176316321062446,0.0251246533191336,0.0298591218952363,0.0329224681981458,0.022571919157887,0.0117222503986783,0.0174022615618129,-0.00191334174630566,-0.00569263063014253,-0.0143062997894913,-0.00997022190403708,0.00734961447499039,0.00609952683944016,0.0128932940669392,0.0165747963563794,0.00711944877085507,0.018265722913879,1.45070660569546e-05
"43",43,0.0121956246393898,0.0207718842292588,0.0275190751061769,0.0343779123799729,0.0331303370787825,0.0259412858778099,0.0130582074473623,0.0133330878830334,-0.00291399947297167,-0.00742060654909213,-0.0130142489654355,-0.000907589804515767,0.0142043102779406,0.0162380998461679,0.0167087500048807,0.0278747673644615,0.0148224576282737,0.0113430302766981,-0.00299162989042431
"44",44,0.023163417984846,0.0213397222080865,0.0303434519728118,0.0363533667323198,0.0379426773299121,0.0331048629836877,0.0204314859641106,0.019344130190229,0.000180533400061057,0.00279981784026595,-0.00554000990304955,0.00241280844241961,0.0107948761027486,0.0219358235465124,0.0187618547442675,0.0233063021282209,0.0119417359475837,0.0223028404262181,0.00231329024544179
"45",45,0.0163241960396197,0.0182485227640592,0.027910070008003,0.0357964370027554,0.0326982148816914,0.0254991156922839,0.0146165600289994,0.0142544780254475,-5.47337614217227e-07,-0.00142783851587414,-0.0101889769511008,-0.00092826841602909,0.00977531474887199,0.0169645827202471,0.0155134034362538,0.0238580163988578,0.0114492202781042,0.0200011860189179,-0.00362823991647119
"46",46,0.0151673359101274,0.0160335890575273,0.022931090936185,0.0303636639910482,0.0341698734408563,0.0253015047453707,0.0128649229074911,0.0185363379097798,-0.00148150143732372,-0.00440770491089434,-0.0139112208310399,-0.00397992955920489,0.0110646103091174,0.00949133542492132,0.0179619287372307,0.0195039930604126,0.00984828894074042,0.0151103762323264,0.00276361411179683
"47",47,0.0182308136472286,0.0181217822935713,0.0291670089482427,0.036146749168423,0.0390227667476139,0.0340542318423722,0.0217021701538662,0.0225200653980133,0.00316637762294662,-0.00219027797029922,-0.0124986903321566,-0.00161222117917174,0.0153094456870748,0.0222879812733951,0.0266724009575646,0.0290707877823266,0.0184065726275347,0.0246087058001902,0.0032871735228092
"48",48,0.0174114138579946,0.019073096359028,0.0274676611481927,0.0352622743753319,0.0380123283542683,0.0373106698778251,0.0293450547375983,0.0237337669151342,0.00991021389453384,0.0030357707214631,-0.00796986605520382,0.00163135599520274,0.0107657156948523,0.0274077692058768,0.0258666218940828,0.0287448677083601,0.0200651578580818,0.0204351810218698,0.00576466029474669
"49",49,0.0164776303789386,0.018238404013055,0.0293646584824231,0.0342998984771233,0.0326207126553365,0.0363103379503142,0.0249359523096319,0.0244092675376955,0.00476650367016976,0.000494111567914902,-0.00944092093653465,-0.00341098370915231,0.00911031599516357,0.017029473972106,0.0218384316101379,0.0296978005306274,0.0109949681815851,0.0179303245154343,0.00277236636210916
"50",50,0.0117792328757099,0.0192839306003147,0.0243013196021158,0.0328964464345794,0.0329080072551174,0.0296828075742388,0.0173072154824848,0.0161663460928661,0.00160791980266692,-0.00250874391561329,-0.00763973721110031,0.00141051442617392,0.0114271521575818,0.0168187221673041,0.0218381309683197,0.0270919153271206,0.0126925013525331,0.0136097725930234,0.0063472565560661
"51",51,0.0167269927490426,0.0220798416919964,0.0339177244646748,0.0401563385578078,0.0401180620379352,0.0347959090973141,0.0246478140833811,0.0192220847781492,0.00220489294187606,-0.00314757660322089,-0.00943617573845223,-0.00122162534278125,0.0172287928834073,0.0208727253811924,0.0217215810684996,0.0271898599021374,0.0176895172473542,0.0184145997898029,0.00160949371422086
"52",52,0.016524079098531,0.0191603137119931,0.0269594903356044,0.0337945639696876,0.0319095451333333,0.0292245550385112,0.0160161743901744,0.0169814746275084,0.00104646297082355,0.00189213855313253,-0.00551789998394139,0.000759072770448737,0.0103098828708868,0.01312515378492,0.0180076692222067,0.0217968832818039,0.00796988201999304,0.0179546524783572,0.00482384669024398
"53",53,0.0161164011927343,0.013910809478101,0.0247265396923666,0.0279369785013633,0.0306530145443086,0.0290216155913337,0.0199575817872561,0.0167054458337912,-0.00122695523123825,0.00108315214049506,-0.00820276735153025,-0.00354064829859563,0.00844031106031892,0.0168501497564972,0.0212264700732023,0.021032461327585,0.0101140274904075,0.0155903291221284,0.00384406657563479
"54",54,0.0102273584660123,0.0135082624605327,0.0190779215876411,0.0275793399145748,0.0294435380807944,0.0263587926834096,0.0185843473559223,0.0150393344154663,0.00136286608892108,-0.00264674766858753,-0.00851894589579899,-0.000338724832429564,0.00858918991212545,0.014615789017339,0.0106302019777127,0.0245343217378621,0.0147548034199493,0.0156342804224615,0.0043580059992707
"55",55,0.0137418367471493,0.018147963662923,0.0262776421585735,0.0309849102913115,0.0329449474002948,0.0272823930402823,0.0181839766281128,0.0165049375630855,0.00338125297496527,0.000973367991511069,-0.00848857959116365,-0.000403257377508813,0.0104899524082653,0.0165661090042563,0.0141551128033244,0.0219750592256673,0.0157167130158727,0.020710532257644,0.00178221600495285
"56",56,0.0116951255331548,0.0181764190361825,0.0242532970878624,0.0323564701599412,0.032425699946263,0.0314619297458295,0.01905824533567,0.0201118208106049,0.00173974638816155,-0.00842309789885916,-0.0126929530836938,-0.00534418553598796,0.0112104391559795,0.0118287615655037,0.0226560660768295,0.0307930653513735,0.0142562953364227,0.0140994184213545,0.007029168712062
"57",57,0.0176489437341261,0.0169487249479647,0.0269303023500552,0.035737743102346,0.0349749971507938,0.030345992293232,0.0193263211833772,0.0194209610123978,0.000548984889163714,-0.00117821075563223,-0.00885819514435827,-0.00186684908367687,0.00824213063930087,0.0195028047837793,0.0198534291439304,0.0260943660845194,0.0145009638794984,0.0235449145341782,0.00305372381331298
"58",58,0.0194466006374379,0.0235052704406701,0.0333292463048285,0.0403366769512441,0.0417984256469718,0.0355453489559508,0.0176431121414145,0.0198439020196274,0.000668088950921864,-0.00117911356553546,-0.00810654041414414,0.000960226714348099,0.0140679445320962,0.0156535529680178,0.0168170217443585,0.0244964779402444,0.0110330830319364,0.0166678560233462,0.00122740611489253
"59",59,0.0103081313426286,0.0142134424199541,0.0218988594580977,0.028959658275887,0.0293833726939792,0.0260144553046552,0.0123810570667179,0.0141501244528501,-0.00108876613043002,-0.00374899606227639,-0.0113736209094639,-0.00170447112997591,0.0112286736587083,0.0143325618109901,0.0155171754016573,0.0261362538747129,0.0122086529940113,0.0162676135165571,0.00234168722069895
"60",60,0.0138527651895729,0.020006829602757,0.0272923107973447,0.0333597761129763,0.0386165128721627,0.0323690697663239,0.0230916143092799,0.0201261732288481,0.000574475892789423,-0.00403111050593413,-0.0115765571983075,0.00374727704188195,0.0115538955737103,0.011322115188391,0.0149742833384821,0.0231431045390747,0.00925472425410011,0.0107339879665059,0.00549519909115656
"61",61,0.0140570484914617,0.0152954913905774,0.0225432362476061,0.0284471707133941,0.029963403939618,0.0258468815338321,0.0154145976499366,0.0147659342885064,-0.00322065865306334,-0.00265445628560015,-0.00913166798228189,-0.00160716443118964,0.00867459185930411,0.0131994082587333,0.0211112260544079,0.022918130983225,0.0126932613826404,0.0185302747842897,0.00478751539857453
"62",62,0.0106991096964917,0.0138322553649796,0.0201783264003862,0.0235511032823975,0.027015100896503,0.0270810267228468,0.0169839662383104,0.0162252988430951,0.000769893530696362,-0.00234860472536184,-0.0130225265652689,-0.00490940258055351,0.00876111739627156,0.00978255895979991,0.0134679571040817,0.0190360176323349,0.0135586221070724,0.0134016008973381,0.00430457487664481
"63",63,0.0172177999165028,0.0181023134831981,0.0282253448854546,0.0334192614144811,0.0362237505566411,0.0310521974778711,0.0190831366376214,0.0209079858164695,0.0018316777479665,-0.000578969606636397,-0.00899776819845722,-0.00177084676389657,0.0122070877643892,0.0191756479030038,0.0249262039629515,0.0264194710576431,0.0140934616762011,0.0209242595572049,0.00134146380674573
"64",64,0.0154298851831171,0.0227883454643953,0.0332272673095665,0.0424306559651674,0.043945134618956,0.0372316053288145,0.0188546642830587,0.0168684612995764,-0.00550066417472313,-0.00939276276866434,-0.0150866782053529,0.00445320517496762,0.0201687342920271,0.0211018882593136,0.0242997561091418,0.0351057777899108,0.0112852511820147,0.0128782399422631,-0.00129593499488171
"65",65,0.0184374584285653,0.0184075560523405,0.0312663675380374,0.0377462688223478,0.0367799046981928,0.0320513481902212,0.0236506336903932,0.0241201464453171,0.00549161487053612,0.00591667827528841,-0.00455980752165142,0.00299424826236935,0.0119642560132262,0.0192143368253076,0.0222532292167906,0.0260206828137474,0.0154930759800991,0.0189813108438029,0.00247770205260146
"66",66,0.00952804672465507,0.0138589432020648,0.0174032086258324,0.0237718064227261,0.0199776227052618,0.0184297211421115,0.0113755432285256,0.0121653566935603,0.000537631610873145,-0.00187438641056203,-0.00795308277671366,-0.00448182350881165,0.00501888929449791,0.0103373366647386,0.00908957724886323,0.0152785305628625,0.00806813160047981,0.00966991998200466,-0.000220530368577217
"67",67,0.0103118679071754,0.0142033225989256,0.0191124882929829,0.0233616429509554,0.0274110694116294,0.0267472105957822,0.021657940592766,0.0190818731720629,0.00267318192803713,-0.000848284760993989,-0.00849270142268169,-0.00674968285589823,0.00586316184039978,0.0159691575855035,0.0187829566939762,0.0202601086342955,0.00975657712404103,0.0167382487278292,0.00230685422804933
"68",68,0.0132214979407045,0.0181028107335254,0.0257027538304726,0.0347237275942324,0.0316436376944833,0.0298359777746917,0.0141958843583414,0.00822990084286779,-0.00874135241255692,-0.0120751106240275,-0.0152628286724257,-0.000435147785151224,0.0126746685989488,0.0177070046049736,0.0151342811035714,0.0283895019035974,0.00946270061160802,0.0148330498323878,-0.00119961463350171
"69",69,0.0171242023825719,0.0259315127442104,0.0375511591669359,0.0456834068792719,0.0462208289991781,0.0353379415311707,0.0243247134717261,0.0164606217843409,-0.00100817219438947,-0.00502933678531441,-0.0100318963984298,0.00635554506283713,0.0161015209782015,0.0218272285556675,0.0202181755855398,0.0315289840699875,0.019555443757348,0.0211374161209177,0.00272687957974237
"70",70,0.0185264606784291,0.0215108540333969,0.0319502299938637,0.0373661336838682,0.0389160791329408,0.0351851642380383,0.0181184701102021,0.0201678961236754,-0.0013926665580945,-0.00367298489489924,-0.00794408665160267,0.000462668022246169,0.0173840578816169,0.0196620642380232,0.0254929122702961,0.0303595963235813,0.0101024828231827,0.0182255788189262,0.00314743624826747
"71",71,0.0192169878204606,0.020008856281456,0.0312683757625778,0.0379768761975616,0.038895675162862,0.0369763149759419,0.0250108920065911,0.0273524731772217,0.00570618313268002,0.00196848837918835,-0.00478989852318938,-0.00536810157382467,0.00911135683160244,0.013256552732444,0.0211510568191725,0.0222320734055422,0.00919731435568338,0.0210411626018251,0.00303979929043006
"72",72,0.0144057142400617,0.0170757105646872,0.0279040602361972,0.0314416533149543,0.0322790841415616,0.0273277338007033,0.0101051309983939,0.0110496740067328,0.000840547795913657,0.00194018729239827,-0.00678715224304429,0.00102894416367516,0.0155438207179654,0.0129730241604871,0.00787077951453353,0.0169945598978088,0.00751467371778886,0.0117826553989455,-0.00739793424272808
"73",73,0.0137254522431219,0.0154954046597544,0.0235429793595915,0.0300851878454125,0.0320665488734057,0.0305958094493035,0.0169340870068752,0.0141970960508776,-0.0017942395150394,-0.00572369146334916,-0.0129952683358478,-0.00525462794446757,0.0101283988544632,0.00944037074493064,0.0112197813709531,0.0226364998344922,0.00808447043371033,0.0111445261782901,0.000988896954201056
"74",74,0.0186675584537167,0.0159715663200321,0.0203568905287102,0.0285949121941982,0.0251728581938917,0.0279674985594714,0.0194934168774568,0.017843094122323,-0.000334267206224891,0.00238844199704903,-0.00608261405606018,-0.000122021467142385,0.0135292716518916,0.0210716997056434,0.0260576868487721,0.0220116818738131,0.00993966727868112,0.0178607559013612,-0.00540108970242637
"75",75,0.0165353792590445,0.0206857162397351,0.0324389377489772,0.0369864828198567,0.0371350015512685,0.0387216290835897,0.0245392159815664,0.0246471266326803,0.00356774442708852,0.00191343012690622,-0.00904152730573766,-0.0097487455829087,0.00712240985817394,0.0161366111447031,0.0235444082691316,0.0276037949998097,0.0160833765171621,0.0285687453716298,0.00711131769164813
"76",76,0.0128252418654402,0.0190121481306837,0.0266962645094182,0.0348530744618844,0.0357504580060183,0.0311534027142017,0.0131640631906726,0.00997482688923285,-0.00120939901594423,-0.00475022999254925,-0.013029464230623,-0.00177864894288264,0.0144721899497766,0.0190516668646887,0.0161368163002368,0.0239823207531458,0.0160988076345828,0.0162555158666043,7.1337810632572e-05
