"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19","coef_lag20"
"31",31,0.0127032640094583,0.0140355367659587,0.0282977461072469,0.0294806462619047,0.0365756829196415,0.0300545990359774,0.0171084977563531,0.0176448353779335,-0.00425689820293765,-0.0100342853793319,-0.0183775989556453,0.0073148491585965,0.0222534026696998,0.0157007204449877,0.0232833590596069,0.0294875414996814,0.0226210206352679,NA,NA,0.00994511195475262,NA
"32",32,0.00648394419061289,0.0103739905166443,0.0224983363000919,0.0277174011976432,0.0284110864798788,0.0302222199249681,0.0111417524364917,0.0142968753023308,-0.00901512307313598,-0.0121766731114404,-0.0183599044028415,-0.00107285125798462,0.021263210113792,0.0109513146758635,0.0138353082880354,0.0177849492850025,0.0158467341877583,NA,NA,0.00504255513345133,NA
"33",33,0.0117228015242845,0.0183779902469916,0.0255767341096913,0.0317364779903872,0.0302318850447417,0.0269288899071247,0.0112046982117974,0.0103440225241264,-0.00552049892037612,-0.0123683657447892,-0.0153163451250434,0.00240595743460017,0.0187578210661515,0.0183600287295646,0.0220775385209634,0.0258994345930958,0.0204527621740635,NA,NA,-0.00416658518530188,NA
"34",34,0.0102855330128786,0.0181940897278649,0.0262129899628336,0.031292598711507,0.0327929053000988,0.0264232552739988,0.00884448026536459,0.0120817279405555,-0.00251907671780562,-0.00525902238975415,-0.0102759713990993,0.0100399658024339,0.0240773048113271,0.0208867849066395,0.0193355390654202,0.0228901413942935,0.0228221899642985,NA,NA,0.000266265102431312,NA
"35",35,0.0145971743638574,0.0150587551525275,0.0335521922808928,0.0315164496474566,0.034584828578973,0.0389757553733287,0.0143857182264317,0.020372969249959,0.00252201067081897,0.00112227606563691,-0.0113696208152107,0.00947107871052959,0.0225795152185982,0.00954417930333342,0.00891372400617316,0.017607436717032,0.0201366356193806,NA,NA,0.0174532018101108,NA
"36",36,0.00242921765088586,0.0113888095360949,0.0195134921355772,0.027371409780009,0.0322540497323758,0.0291539708231441,0.014719546508267,0.0124909508075754,-0.00731891022651744,-0.014015118697217,-0.0246084288122517,-0.00223078646492074,0.0180060157423075,0.0170125995321797,0.0163172564997414,0.0234466102717312,0.0263876782889715,NA,NA,-0.00249253683177684,NA
"37",37,0.00908439005611822,0.0169005335224262,0.0276969570476193,0.0308355859479067,0.0389795166749683,0.0275198317372555,0.012468721056702,0.0152625361132174,0.00290487086877081,-0.00483360020727778,-0.0153557985021228,0.0121510867930585,0.0199201993538404,0.0120307723948036,0.0108216229665401,0.0237334149977021,0.0269595592178038,NA,NA,0.0056763241600586,NA
"38",38,0.0108153559957361,0.0218999871850061,0.0308635341421877,0.0326248760098706,0.0397867063323136,0.0295994852978771,0.010996755692402,0.0155559055655624,-0.000148137380459664,-0.00608243020273496,-0.0154972172786287,0.00779672526892865,0.0223115963847788,0.0177931937504768,0.0174467332789284,0.0218051248042865,0.023440059608264,NA,NA,0.00174206786282426,NA
"39",39,0.0112192052368293,0.0162599995009463,0.0240990195284304,0.0256093327931524,0.0281673246491824,0.0260717021493152,0.0092518379492019,0.0125844684054386,-0.0023823935612921,-0.00922860186170025,-0.00891331660750005,0.00655927513627249,0.0257705041657968,0.0173825151954884,0.0209728627270705,0.0206124274236524,0.0190419902229497,NA,NA,0.00524354734493777,NA
"40",40,0.00787463640982668,0.015220151361739,0.0232998607606287,0.0289711889228098,0.0317765479747906,0.0347659648255922,0.0123781561134938,0.0164136237112295,-0.000261404856868514,-0.00574585919107955,-0.0161549546164456,0.00319935528666897,0.0233986202788417,0.017448420601811,0.0167293811948325,0.0184427216797076,0.0233722527961444,NA,NA,0.000700941192947142,NA
"41",41,0.0123040809267528,0.0183202057729816,0.0268704497705035,0.0316485360086597,0.0368982494865876,0.0271699255010027,0.0113473901685621,0.0127331074562697,-0.0058589710622853,-0.0123953218683624,-0.017710492165633,0.0124725184489009,0.0210264368174393,0.0187988000945972,0.0154171790221995,0.0264157000244516,0.0180226044568084,NA,NA,0.00525423712318688,NA
"42",42,0.0281976849398254,0.0240404284308687,0.0411064257130766,0.0366069079944469,0.0477797121086869,0.0276422672779466,0.012185757166133,0.0219075418736736,-0.0184947470137403,-0.0172113439339747,-0.0155871179122981,0.0147401646519728,0.0152071785533392,0.0137678192230605,0.0360304961449666,0.0331057329552961,NA,NA,NA,0.00822910473755469,-0.0217741237269297
"43",43,0.00754167975377923,0.0201623698584122,0.0282779176943515,0.0345221781104716,0.0361164523711424,0.0287028470254094,0.00808262057326523,0.0144157466580339,-0.00220607887109486,-0.00841656437125001,-0.0147517588696338,0.00426388805580588,0.025050885214709,0.0147996544592317,0.0179064323598747,0.0269263572870272,0.0263230964947356,NA,NA,0.000530384580739167,NA
"44",44,0.0195343910288636,0.0218370716769725,0.0333447957583114,0.0362460856834893,0.0414320803993442,0.0341883527393994,0.0115658044429076,0.0165218154749005,-0.00546764494101673,-0.00487781503827018,-0.0108140952081105,0.0184760498184138,0.0264889745052134,0.0225909450981767,0.0176718422214618,0.0245323277111056,0.0186421751144143,NA,NA,0.00659862017534367,NA
"45",45,0.0132182090168575,0.0202340668551142,0.0310033911611148,0.0365211408663571,0.0356816580748672,0.0274097208287859,0.00746862217412601,0.0144454189843449,-0.00319532337590716,-0.00729032644210755,-0.0120657993954669,0.0130337414292191,0.0236817523735146,0.0150632151044997,0.0173679943454258,0.026484284725848,0.019268141115417,NA,NA,0.00714415461748999,NA
"46",46,0.0114077686506941,0.0164165269908297,0.022408570682035,0.0302346882472042,0.0360021507784302,0.0264696519403166,0.00746634718689332,0.0137807933434877,-0.00901245696968756,-0.0135673255055015,-0.0214629470372704,-0.00176813359002487,0.0205668469795052,0.0126734480575038,0.0205505998895761,0.0160873828548422,0.0132368365073001,NA,NA,-0.00747413474192603,NA
"47",47,0.0122817352965788,0.0184720788635262,0.0282350923081259,0.034408370550358,0.0391256803572387,0.0343892392870292,0.011107623431192,0.0154316773098395,-0.00443937115569759,-0.0131812466335775,-0.0192652834599466,0.00960811698248502,0.0288876557521627,0.0229610633771809,0.0224301109700593,0.0268341144827336,0.0217878295481586,NA,NA,0.000248638510640762,NA
"48",48,0.0125584798248014,0.0177475987250012,0.0284586627824777,0.0327453999921716,0.0396915506275288,0.0384654630077756,0.0206786110999186,0.0183320336702605,0.00432085805239369,-0.00519592500223369,-0.016551912736331,0.0120103838974205,0.0238989369087827,0.0281729577261875,0.0208109573546784,0.027116675264357,0.0266711701493631,NA,NA,0.00529216840946835,NA
"49",49,0.0119311863108287,0.0159206254805685,0.0324709203045074,0.0346431028427464,0.0362461822550982,0.0357917867309608,0.0186443096386035,0.021892657623513,-0.0019119352333579,-0.00763326063364013,-0.0154701464246743,0.0060173741029008,0.0238693817316966,0.0166920544530211,0.0238311702905323,0.0270887535274813,0.0198407117699323,NA,NA,0.00462250919528328,NA
"50",50,0.00807623047177334,0.015418310878304,0.0268712489997198,0.0314219845401225,0.0368674875575329,0.0320057579371841,0.011794813429656,0.0139339098266124,-0.00376734284625653,-0.00579938508523606,-0.0159747442031524,0.0086872076856209,0.024672917694765,0.0211122765248176,0.0223178974681405,0.0231656492965134,0.0231783797449269,NA,NA,0.00102274823366102,NA
"51",51,0.0111956463735469,0.0204538665345526,0.0354893638956383,0.0391646901617864,0.0404288560566611,0.0364109728304083,0.0174221570428243,0.0161061417835327,-0.00235734658020659,-0.00989478145493775,-0.0141503814802752,0.00982187424904194,0.0299799010563026,0.0209078714269966,0.0192412977741581,0.0257324191709831,0.0262897085571929,NA,NA,0.00768326004787083,NA
"52",52,0.0109061562688727,0.0158514950639496,0.0281648249589348,0.0316162698553496,0.0347523001976877,0.0340912326432443,0.00837652345438729,0.0143576268796764,-0.00330701501107171,-0.00255067106016828,-0.014493206877417,0.00727051737278722,0.0265421135726029,0.0151219237880204,0.0165441390180932,0.0176375654608794,0.0213615851771933,NA,NA,0.00410816215435895,NA
"53",53,0.0249836672600688,0.0184191930199602,0.0387528514989031,0.0348181641638079,0.0449852842320788,0.0311318324808653,0.0204350677369493,0.0182520246125219,-0.0199026659700441,-0.0121231567125913,-0.010712763493625,0.0157458789700279,0.0157338638965691,0.0252139597618743,0.0437003867360239,0.0332332934658763,NA,NA,NA,0.0016955072338842,-0.0199416970083776
"54",54,0.00365540918332024,0.00996682287731436,0.0188003042772617,0.024446415335266,0.0293868402102457,0.0282682193862688,0.0125674408849057,0.0109575813254665,-0.00380873098465342,-0.00893064830619767,-0.0182598602747101,0.00169454008583153,0.0195657060358083,0.0165360987013739,0.00953665989636398,0.0182966792966623,0.0259316846668849,NA,NA,-0.000727246038110701,NA
"55",55,0.00840490856557226,0.0181911254854706,0.026222518747142,0.030640559400329,0.0344240262695987,0.0287394385097411,0.00943373372284269,0.0113210541184611,-0.00288918585130034,-0.00886079557920073,-0.0134766504673382,0.0102832090067384,0.0239424974245624,0.0170875805116765,0.0118123271553266,0.021080519503153,0.0203577284754616,NA,NA,0.00226040273491478,NA
"56",56,0.00825911674861061,0.0138028470497778,0.0292592846109289,0.030632054261505,0.0369514207751913,0.0346324779050125,0.0143835504121343,0.0192782856415655,-0.00263400471466927,-0.0117474558956104,-0.0226583606314605,0.00377341905490019,0.025750829912639,0.0135160303944295,0.0222172617684012,0.028138186851928,0.0281385048473687,NA,NA,0.0115378918195229,NA
"57",57,0.0139754381289098,0.0175294687106308,0.0294762907121715,0.0334775772766283,0.037110913950955,0.0302161254373713,0.0103677270045942,0.0157528583163386,-0.00572509203518319,-0.00982822417960403,-0.0175875753428498,0.00993766955604582,0.0222891805483903,0.0181898110531833,0.0182348972047954,0.025371943364807,0.0213837042934777,NA,NA,0.00571269911263171,NA
"58",58,0.0136924266710803,0.0210888776634851,0.0337800062495938,0.0389719107138645,0.0428318769820867,0.036909533558402,0.0106688428340552,0.016868395996478,-0.00253136874103358,-0.00676928770526434,-0.0112538574269242,0.011574744361539,0.0259286052258594,0.0151084933962961,0.0127289650978265,0.0235600125065397,0.0187128200967647,NA,NA,0.00695293098149279,NA
"59",59,0.00464824381065917,0.0112807368142059,0.022844753816834,0.0266997693346944,0.0307199014714944,0.0275891116701802,0.00563737507623672,0.0115056308475092,-0.00459955739992981,-0.0085082385489224,-0.0175282099828817,0.00541252308432363,0.0234023565461407,0.0143118294064759,0.0133340923753129,0.022894944107224,0.0227038442842837,NA,NA,0.00397226040247974,NA
"60",60,0.00629193362711989,0.0143371951476497,0.0264589392259636,0.0302982319391351,0.039165101729701,0.0359216291946429,0.0168357647475262,0.0171497962785804,-0.00041892169638674,-0.00563837988861964,-0.0196486480557622,0.00439999548610425,0.0236260099113562,0.0124705582654327,0.0107199169554923,0.0163112446978773,0.0244668324789288,NA,NA,0.00174387097323286,NA
"61",61,0.0118058834968483,0.015368421178997,0.0270355802546326,0.0294871639711579,0.0350310817916547,0.0249598164539275,0.00844628719359082,0.0116478307169902,-0.00916813222153335,-0.0109203676189319,-0.0145289466567434,0.0123356101872531,0.0230621302350558,0.0129143260935702,0.0201880506177128,0.0246544128486324,0.0173804519459721,NA,NA,0.00764843805450107,NA
"62",62,0.00810647017435397,0.0124535827343956,0.0240183654631925,0.0246490085144248,0.0323683052897173,0.030041522213201,0.0122278443427851,0.0151043884886673,-0.00326255792288002,-0.00666131419292292,-0.0187046229087796,0.00337853266145849,0.022989297176324,0.0121455120965891,0.0147332855640286,0.018747706647394,0.0229226363243999,NA,NA,0.00449680761071093,NA
"63",63,0.0109475193355191,0.0180099345463772,0.0277324789636638,0.031831126968934,0.0363171278643839,0.030941979748928,0.0104137718200136,0.0156786750400238,-0.003294834382241,-0.00979417573944122,-0.0148848788131949,0.00580054505789383,0.0242448058059298,0.0184058549466379,0.0221379024544569,0.0239445277930153,0.0204361647539165,NA,NA,-0.000188967333537,NA
"64",64,0.00907825946094156,0.0186474425751942,0.034115055309592,0.0395727528497463,0.0440052600026963,0.0410258477708405,0.0145009494250024,0.0175032750588328,-0.00668153273015271,-0.0107471262188033,-0.0198065470860332,0.0105772046971833,0.0303024658847447,0.0206559616757094,0.0235366547688034,0.0317159717713307,0.0257680521983521,NA,NA,0.00753326361871832,NA
"65",65,0.0131811571801317,0.0169697407865301,0.0325889462986459,0.0369387966586901,0.0396422175256826,0.0357278574685945,0.0168491420579196,0.0211214579874217,0.000357338658503413,-0.000990532628492947,-0.010801721404669,0.0136193380483499,0.026178777399824,0.0214214954744273,0.0209389622718933,0.0251690902451354,0.024601413883185,NA,NA,0.00481430704458225,NA
"66",66,0.00458757593130536,0.011067185829106,0.0179275734509522,0.0206988594078583,0.019838558359162,0.0183799672082355,0.00800568748335895,0.0118282650479646,0.000527740580367548,-0.00392326049925375,-0.0128355418527971,-0.00278032440591793,0.0112871077377239,0.00759726834292179,0.00748426180552378,0.0122756828157724,0.0186682208525153,NA,NA,0.00417010183411332,NA
"67",67,0.00366018048017656,0.0118725629332269,0.0174910762160864,0.0203088852769931,0.0263226552499782,0.0260783053353139,0.014256470219683,0.0137501524621083,-0.00179710660942212,-0.0075217312442195,-0.014029267407139,-0.00249465941767222,0.0147978778229135,0.0159584784623906,0.0146777089692991,0.0157192206586647,0.015876224004257,NA,NA,-0.00246906881029957,NA
"68",68,0.00772123880876332,0.0155688558402907,0.0277704960101404,0.0336516153709233,0.0326638306307053,0.033007827740041,0.00779866225441158,0.00862464853163815,-0.00999000455853462,-0.0141385370495118,-0.0183936138878492,0.00922336924674472,0.0257414273416668,0.016506206670211,0.0144661293124928,0.0266047681713372,0.0229541941748248,NA,NA,0.0085302579041552,NA
"69",69,0.00764524195214919,0.0224020440245289,0.0357448392391172,0.0420001529823425,0.0442771600562778,0.0373989843740475,0.0145432966615951,0.0111577550050006,-0.0044436085836103,-0.0113795593594762,-0.0172296525908998,0.013978945782018,0.0297298239395924,0.0217109396720102,0.0139263906988194,0.0259772299394266,0.0319071072522757,NA,NA,0.00296785596040561,NA
"70",70,0.0133027985849058,0.0209161945096039,0.0327387153598508,0.0365440386039923,0.0403046456633339,0.0377427287203441,0.0110554718486856,0.0169443465282876,-0.00635683390306154,-0.010464119916366,-0.0157556397243433,0.0064807230240484,0.0308108624342932,0.0209911260903411,0.0254040780975632,0.0270773221020579,0.019526953457684,NA,NA,0.00078728438944665,NA
"71",71,0.0136733440482125,0.0186410910920574,0.0312019112482442,0.0359072525182606,0.0404939527619138,0.0386690366798715,0.0163663118523405,0.0226912524180201,-0.000768531403598771,-0.00632874568350912,-0.0123093374445372,0.00475719174216387,0.0226011523573071,0.0140147039384631,0.0186088230381578,0.0197327384932895,0.0158145084732681,NA,NA,0.00276252150944949,NA
"72",72,0.0109787344223669,0.0177353915928084,0.0296616410975684,0.0304966920264633,0.0348499021889438,0.0307481542899301,0.00768431115781069,0.0151770777952388,0.00285402508817721,0.00245712742393132,-0.00688230161785164,0.00762119241438975,0.0233912772858472,0.010707320541558,0.0104746755375058,0.0191329693279546,0.0190882296416365,NA,NA,0.00399728229627676,NA
"73",73,0.00732129106382601,0.0105907625536609,0.0243804671847932,0.0263743525695126,0.0308119169688665,0.0332676082121467,0.0126502847195003,0.0139125735819718,-0.00169466731647837,-0.00694431247119796,-0.0184266133780833,-0.000710308989181316,0.0189526069006245,0.00679149141781769,0.00693723591084428,0.0187779285768815,0.0221897476971657,NA,NA,0.0120091934932459,NA
"74",74,0.0142672884795745,0.0171984754894569,0.0198130686459406,0.0273312105399922,0.0267537289934164,0.0300351525807578,0.0135437020291981,0.0166383974477547,-0.00319862109019371,-0.00422526899405256,-0.00760472386956328,0.00848755306371867,0.0227648873668373,0.0189239564656685,0.0261233624471141,0.0234756899368992,0.0150053360874697,NA,NA,0.00194033212124829,NA
"75",75,0.0122765953297193,0.0198391142232267,0.0364718302545217,0.0370700426444091,0.0406243482133574,0.0365159751429617,0.0127502280748421,0.0182089555906311,-0.00639213064193064,-0.0113330386862342,-0.0170266533966448,0.00815496697677567,0.0277341838991658,0.0145992546392125,0.0206142684394083,0.0269379201065637,0.020981108266112,NA,NA,0.0112978567258394,NA
"76",76,0.00791251455872198,0.0166178023069189,0.0285063708025871,0.0328880505857165,0.0372044290487958,0.0328050142281535,0.00789661655330642,0.0090004462906633,-0.0048940962643692,-0.00893466319668496,-0.0178276099877821,0.0066813709514223,0.0254548234442167,0.0188777792874036,0.0157446426676011,0.0220860160475446,0.0261222814295811,NA,NA,0.00536840353879154,NA
