"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14"
"52",52,-0.00815763605030083,0.005665327971004,0.00386817775472645,0.00512744157053593,-0.000960710405442633,-0.00656159561062307,0.0017504282787363,-0.00384108588150977,0.0035058373474405,0.000147609612595812,0.00993176882857613,0.000926673909129379,0.00220015617097373,0.00101064454080555,-0.00154090215030843
"53",53,-0.0107927411312181,0.000922987426885569,0.000955651843888965,0.00702260139454523,0.0016370637783978,-0.00128289889209781,-0.000904621033318358,-0.00286850588138208,-0.000666559158443734,-0.00322612272842507,0.00653017416895641,0.00173833475137924,0.00360710353522277,0.00545678584618454,-0.00366871400214186
"54",54,-0.00989898826149937,0.00491500120857765,0.00108121487811022,0.00368806211654942,-0.00112072816522089,-0.00211339932621187,-0.000257418061037025,-0.00333512293299936,0.000242748208907483,-0.00590782876141689,0.00692836955509242,-0.00141640681724042,-0.000725218725780016,-0.00113110592541383,0.00103185928117379
"55",55,-0.0070756353699354,0.00333494223504413,0.00177175173312685,0.00479801556246642,-0.00136615518411906,-0.00433867563887554,-0.00213336652241176,-0.00527625284880836,-0.00279760835296992,-0.00103423237894768,0.0067522502218515,-0.00125208716076456,-0.000981628228120696,0.0011886068924962,-0.00160850271631262
"56",56,-0.00796226151610248,0.00432050472740856,0.00356431419062637,0.00232665896996095,0.00551739233664819,-0.00308515180854647,0.00383524037369872,-0.00579467625132159,0.0040124679867433,-0.00411115189094827,0.0103556885691937,-0.0009174849327454,0.00285954051102957,0.00245819158652265,1.54483373929374e-05
"57",57,-0.00940561832649218,0.0084714312534216,0.0026554500849036,0.00463290875415718,-0.00290173334562038,-0.00343576646485809,-6.62447339588544e-05,-0.00388650204941765,0.000141595532595711,-0.00290718743012553,0.00746598510988615,-0.00111069824363703,0.00131083833949983,0.00020022722987087,-0.0016796212563586
"58",58,-0.0105576676352265,0.00577792374006172,0.00408630143888228,0.00545669030702387,-0.00213431761705413,-0.00535739748467521,0.000269656161532589,-0.00539337602840902,0.000489203595833203,-0.000546686693377963,0.00832813333585665,-2.43195825046017e-05,0.000411180734870314,0.00459078897024989,-0.000434125506262229
"59",59,-0.00820533196742898,0.00594596207415604,0.00361142829507933,0.00616942800137694,-0.00168207933820467,-0.00272494595095537,0.000253535686501156,-0.00375339145104394,-0.000776944012891329,-0.00401235895101877,0.00803206299236313,-0.000292649189018699,-0.00100579031211118,0.00185989013240636,-0.00143090890004307
"60",60,-0.0108859385982345,0.00349293552105307,0.00163685066672889,0.00584211255377615,-0.00126631836225152,-0.00155667609052869,0.00137549482832374,-0.00410968014412276,0.000198717971794924,-0.00256708472377859,0.0082043694032487,-0.00193684581329962,0.000683085243008988,0.00375159537129968,0.00198879309154371
"61",61,-0.00751306837495473,0.00369556703398813,0.00306507071972283,0.007124066317393,0.00163570505774272,-0.000120758438306211,0.000736184682407426,-0.0024008237263874,0.000945201622534161,-0.000857041352397794,0.00539770885515267,0.00175767252593207,-0.000123646305210061,0.00246005428458864,-0.00259200612506389
"62",62,-0.00659917429721258,0.00370395900621814,0.00188987164176434,0.00647079274534876,0.00229199191384534,0.00139382377029482,0.00169921957027225,-0.00329536649308639,-0.00224234706916738,-0.00391586576871715,0.00753506231416741,0.000890507204786881,0.00136114315866469,0.00209300629188278,2.67837844582144e-06
"63",63,-0.00881856655436235,0.0073521348415788,0.00166402426482142,0.00503842734380578,-0.000365321930135033,-0.00129048244756388,0.000735969224888729,-0.00348474056226883,0.00180755569280033,-0.00225265749267613,0.00708956248148361,-0.00224989591150414,0.00158496734745554,0.00268962711229885,-0.00419834017293236
"64",64,-0.0153205950292918,0.0031012725350566,0.00336088742903214,0.00570238011356252,-0.00141370700551854,-0.00577337388300888,-0.00102924964545391,-0.00564822294374837,-0.00179350956205156,-0.00369918582904011,0.0113713906604715,-0.00220829680854669,-0.002906871885913,0.00391421410853652,-0.00213704411297486
"65",65,-0.00930364967186744,0.00683370766308987,0.00107144563589948,0.00285888750593567,0.00116804069255272,-0.0028021265960772,0.00104633315489435,-0.00436100458899575,0.00451305396824132,-0.00286432543941882,0.0101425470682105,0.000892708224601084,0.00578647077386183,-0.0011601593549696,9.57584724431034e-05
"66",66,-0.00687012218363727,0.00312484542697545,0.00166353054123066,0.00218104825711629,-0.00138410251654899,-0.00441325492985603,0.000530537276237534,-0.0048137558284553,0.000618511085593159,-0.0032012515999467,0.00412776127583948,0.00114905426078025,0.000666894223225082,-0.000275116620873797,-0.000718688333172388
"67",67,-0.00472421494058743,0.0044329626000931,0.00153494025831955,0.00582438616145745,0.00242933625248962,-0.000544186258058209,0.000317119533727459,0.000375332868908667,0.00050258386569779,-0.000900258721398752,0.00625351657510145,-0.00223113820435892,0.00121524552644144,0.00134951296536122,-0.00603339325800785
"68",68,-0.00789011618193632,0.00431770561683904,0.0037283698860518,0.00742431615002466,0.00110906675219668,-0.00229667299553649,0.000496771368904907,-0.00253966164089032,-0.000595466269174233,-0.00243608058551534,0.00832821552042051,0.00129848616509445,-5.7305616553768e-05,0.00150148773677093,-1.01570645968551e-05
"69",69,-0.0100751217909284,0.00764386141172066,0.00385285625719432,0.005110379231848,-0.00373791836678374,-0.00434895603585095,-0.0017813466606696,-0.00717648531348799,0.000591033514729029,-7.1143576111605e-05,0.0101411659298158,-0.000495702970517348,0.00124003800119385,0.00254659047469879,0.00205560191569037
"70",70,-0.0122745214387463,0.00490990465090237,0.00300818966032435,0.00526885079806546,-0.00122903507531695,-0.00573445157511953,0.00100284125500055,-0.00519414140504169,0.00224404805800583,-0.00152374251263973,0.010626710796461,-0.00109600017195599,0.00185206231976505,0.00345673766452131,-0.00118805491484672
"71",71,-0.00957986221659535,0.00388640106498708,0.0009911799442903,0.00352146108397546,0.000200115774128039,-0.00479241494622629,0.000877796354445253,-0.00593572595843167,0.000948422189149469,-0.00262592438585989,0.00840081879150894,-0.000692181073897706,0.00291593776767643,0.00144027695898101,-0.00152761446620372
"72",72,-0.00852549796689505,0.00584445307866919,0.00259072373817367,0.00385471489061263,-0.00188367635864835,-0.00459660060677125,0.00097544391896168,-0.00268195230624233,0.0020485284480112,-0.000128349205744897,0.0120099703840104,-0.000767980036125489,-0.00191696436741827,0.0040498606252568,-0.000710249892568183
"73",73,-0.0104121355819644,0.00193053310161749,0.00544279973209299,0.00571469977651185,0.00208835736966337,-0.00430484665442757,0.00191783160606463,-0.00458198714538458,0.00151936728267554,-0.00581614938131972,0.0108750705010077,0.000565546916344626,-0.00180619588594298,0.00204566451645831,0.00268314384677785
"74",74,-0.00598785012454604,0.00211314124587089,-0.000338367069576324,0.000765765649289992,0.00285689976953827,-0.00453004520410289,0.00308348561183308,-0.00315318354793591,0.00398530295913348,-0.0033946670882237,0.00270314221071035,-0.0015103521507146,0.00696034323547021,0.00211860082650455,-0.00169938347343859
"75",75,-0.00855037520906135,0.00369756203073474,0.0021503900207086,0.00414778228358418,0.001878582633184,-0.00190152348289382,0.000104099261868412,-0.00501353685895459,0.000578095955086615,-0.00343726266192212,0.00726357060173768,0.00117278928581693,0.00172943581020407,-0.00015320773588515,-0.000303537963951477
"76",76,-0.00916280221222076,0.00387545270205081,0.00488755466921006,0.008245755266816,-0.000805777789184303,-0.00296710860759986,0.000858439978644366,-0.00353468409558181,-0.00285140795248989,-0.00311741170748797,0.0082346442899011,0.00359637434217191,0.0046026777232057,0.00145469701077173,-0.00353183922669581
"77",77,-0.0122873527407815,0.00314037749914234,0.00154732569300972,0.00448604558094211,0.00220224271241333,-0.00360737610758727,0.00127714381134231,-0.00819184542966525,0.00246889197005278,-0.00344626920855173,0.00795210611214587,-0.000376499282530009,0.00252332855976476,-0.000133365921521904,0.00257337937818241
"78",78,-0.0105333600794747,0.0046740774233136,0.00403186021699464,0.0043814747369047,-0.00129246104060043,-0.00529371821842919,0.000617252442414006,-0.00312293550374157,0.00364748188746868,-0.00135288535859481,0.00832534570844158,-0.000747181033160396,0.00103410791549777,0.00384299102198763,0.00132382927146616
"79",79,-0.00823162800606874,0.00431980813467877,0.00223144242101908,0.00500127598002065,0.0028107814216827,-0.00501915235470051,0.00407250664211358,-0.00583374577918934,0.00358506106138394,-0.00505115647568535,0.00919246575480033,0.00057760075925763,0.00779525176132578,0.00311400312026116,-5.1674636071518e-06
"80",80,-0.0107178510514733,0.00349497472702574,0.00133517279534219,0.00692697989204457,-0.000311237812812771,-5.00206083755018e-05,-0.00335934915054217,-0.00400678560960351,-0.00109154749544836,-0.00238834435875308,0.00913376590631604,-0.000741699672274715,-0.000242261136972496,0.00106631490858837,0.000322017012253433
"81",81,-0.00838957036590094,0.0042083229445036,0.00220808798247234,0.00740200533331663,0.00220477041524505,0.000845906426162798,0.000205354574370621,-0.00259981553678067,-0.0018226795544901,-0.000177193000712254,0.00924807973925549,-0.000766101291851119,4.7730961154355e-05,0.00213251503355726,-0.000238006740731414
"82",82,-0.00514754820620473,0.00379061606255031,0.00317131866947643,0.00636637614187802,0.00136870978674206,0.000137915392436835,-0.000772423108667023,-0.00080891712954737,-0.00174834081808591,-0.00147395835652131,0.0071605664315204,0.00057554541935385,0.00152806258889401,0.000876664795557348,-0.00318414657460748
"83",83,-0.00651728805077286,0.00342182612194476,0.00249588423812802,0.00519537058875336,-0.00114306298878745,-0.00358294290370132,0.00149364940104214,-0.00115146564840702,0.00225960983624865,-0.00272371077206951,0.0053274965310805,0.00196246496155936,0.000235735881657832,-0.000690094182162514,-0.0039787855075621
"84",84,-0.0134916679585115,0.00386561291789346,0.00600902948932899,0.00409888076301052,-0.00128243876190646,-0.00723355510393759,-0.000740880123019875,-0.00759645288575823,0.00218411791552334,-0.00382798883669232,0.0122381041119488,0.00128657230102755,0.00249260265104897,0.00395360879694277,0.00070685610685037
"85",85,-0.00949900758032442,0.00452895642008427,0.00643202153990501,0.00512886746040374,-0.000766481773768654,-0.00575437460437672,-0.000471770414193858,-0.00338677655436356,0.00058057221803782,0.00158996081047428,0.0114653393857298,5.04903241447342e-05,-0.00199743381875809,0.0042304929125724,-0.00412791984378248
"86",86,-0.00617893679396682,0.00699650077431184,0.00174481917941276,0.00421801043217383,0.000717128467393117,-0.00218238618371875,0.000212201677772926,-0.00332133184634558,0.0024461456344214,-0.000117698443398468,0.00744120863927697,-0.000644607958945686,0.00307344051434315,0.00293939369071508,0.000141583147833039
"87",87,-0.00658328022875903,0.0037046258616338,-7.06505293390721e-06,0.00710690317590193,0.0016775076368082,-0.000734164330872125,0.00180403973507864,-0.00300258194049242,0.000697776520257721,-0.00257066192779603,0.00914168315550137,-0.0015548549269298,0.00145880945936757,0.0036661421580479,-5.34090636399667e-05
"88",88,-0.0119425113629074,0.00498306221413379,0.00254686741620421,0.00646566092767813,-0.00536591269599857,-0.00273806999530399,-0.00178355891200888,-0.0053731049626117,-0.00197424284374795,-0.00144462751542577,0.0079539818285541,-0.000741937681183784,0.000634294418587387,0.00356768751386627,-0.00249101091472913
"89",89,-0.00847226424423885,0.00542819054813236,-0.000858449901001975,0.00262426117296838,0.000792170504726034,-0.000639161850862856,0.00210878313284487,-0.0046356057049676,-0.000225500432420797,-0.00279616662970307,0.00374211609310522,-0.00122823435280607,0.00328295954948225,0.00276215023536491,-0.00273964863415865
"90",90,-0.0107119704674006,0.0040861015883727,0.000403042497227517,0.00454865149743137,-0.00051396016559397,-0.000915122947017786,0.00213537010774746,-0.00188614863353986,0.000348536923885964,-0.00452185393071381,0.00533831284592937,8.89046054510995e-05,0.0049786022012916,0.00340984300006528,-0.000715230074290125
"91",91,-0.00762492649319047,0.00706582894338859,0.00114575868920349,0.00447622082696792,-0.00164553491011327,-0.0023731341594184,0.000671052109181128,-0.00212021807184044,0.000767550520842421,-0.00274826670041359,0.00666729806445378,0.000996185487408276,0.00445279127101791,9.72523598511435e-05,-0.00358410375886124
"92",92,-0.00785815148881584,0.00323206763341333,0.00394572518523605,0.00509171327150043,0.0031640164625467,-0.00112973563314723,0.00178626307904254,-0.00471644493431916,0.000344164055722298,-0.00315492679175278,0.00733465635200959,-0.000669261032657497,0.0022027783225907,0.0035075964882828,-0.00206230050101299
