"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13"
"65",65,0.0119709730599833,0.00492665848925475,0.0129166554102532,0.0131274587834969,0.0122630488882965,0.0114958657156488,0.0041852462695342,0.0102612043315582,-0.00680176565596299,0.00446611787894852,-0.00635036780889458,-0.00344922093933307,0.00124530915558159,-0.00401535424879296
"66",66,0.0075296951571348,0.00786288169065079,0.00906866431743709,0.0112272407153738,0.00776216208280707,0.00899739349449088,0.00181023293732048,0.0054073048169169,-0.00540420155737702,-0.00148381152461511,-0.0064434166360878,-0.00643172632818279,0.00115744374584073,-0.000927063276194112
"67",67,0.00305267726385082,0.00244279511843627,0.00346567883348883,0.00250391546798007,0.00591857295926952,0.00910092587706753,0.00456972758886944,0.00684473364970938,-0.00607127739037585,-0.00159955354106519,-0.0106475649820884,-0.0118930358132687,-0.00251372188282397,-0.00403436221610682
"68",68,0.00737297061294322,0.00424152857245363,0.00794863033535556,0.00861990912928937,0.00606805505174616,0.01024928125053,0.00174288085200611,-0.00295916867652875,-0.0154224955936149,-0.0101108427305996,-0.0166323525867775,-0.0105489630221945,-0.00273626240979838,-0.00149356072591722
"69",69,0.0124539893349723,0.0115946023366675,0.0175164236164672,0.0161326479237292,0.0156415529640287,0.0114354499753285,0.00305493524886152,0.00311483885643389,-0.0144229796729954,-0.00541624302014182,-0.0103709577530549,-0.00316859712943885,0.00167922060044211,-0.00454562960037977
"70",70,0.0101143001311897,0.0041186148869495,0.0106516983310834,0.00813582691428948,0.0109585370118169,0.0117506626027332,-0.00255285979242015,0.00484438666998884,-0.0110029883213776,-0.00299469877462726,-0.0130739867052093,-0.00946928097815226,0.00293751029587863,-0.00616360657868184
"71",71,0.0112048203720611,0.00611239762813434,0.0131447677023409,0.0125887814671807,0.0152684427744944,0.0165694512254021,0.00568379744621893,0.0138443069980047,-0.00494121100073341,-0.00166960945898113,-0.0100976092459342,-0.0126581857416961,-0.000189026567058396,-0.00977804673927584
"72",72,0.0101631438551561,0.00759742891619389,0.0132614397631482,0.0109083220721075,0.0113719817280959,0.0094227764347612,-0.00170883387680909,0.00296827755507554,-0.00702959504421476,0.00192650958903612,-0.00607674345049219,-0.00374296376041005,0.00281275210514066,-0.00543872084469916
"73",73,0.00952323163303384,0.0028845765375155,0.00914225825568656,0.00972459223378152,0.012141765636211,0.015329567433908,0.00399630335044468,0.00297272497438051,-0.0126105031562494,-0.00560272347863473,-0.0152154062913092,-0.0132269129003025,0.000161256936314488,-0.00593598056116205
"74",74,0.00774116610561112,0.00340397664560206,0.000320166121032694,0.00490505229430148,0.00543866291536228,0.0104867009326989,0.00475006001420554,0.00598210473122124,-0.00284956773081951,0.0018481101620292,-0.00821593258133181,-0.00743358986442334,0.00018859096025886,-0.00140486796891701
"75",75,0.0109416906810789,0.00766955021078572,0.016447387884137,0.0125833257282993,0.0151959822228773,0.0179290949404822,0.00174972950635738,0.00843101835630874,-0.0110303927497851,-0.00242917188647008,-0.013870115443598,-0.012684005339777,0.001377256164662,-0.0054537849937254
"76",76,0.00631202796932615,0.00635107310808378,0.00831462513523109,0.0129440521571676,0.0136082483702269,0.0133637869419829,-2.02846145418654e-06,-0.000626050869059421,-0.0122301911907797,-0.00844762165968707,-0.014342215040382,-0.00921532133403017,0.0028740683510321,-0.00171301885975859
"77",77,0.0114278089379724,0.00398056085549841,0.00867841061277766,0.0100973471489743,0.0142618469106274,0.0187647279902021,0.00496816655147913,0.0115210252299039,-0.00933387419225496,-0.00157072528097515,-0.0145670402647866,-0.0113568291841554,0.000807393189582891,-0.00375543732827112
"78",78,0.00904942428524621,0.00290748070524355,0.00837325256545091,0.00946504494533267,0.0117411539852919,0.00875688903456668,0.00173661766238459,0.00433308892810515,-0.00984776401138597,-0.00230461510894058,-0.0121625857914036,-0.00824344985120575,-0.00050656041322846,-0.00768116538551076
"79",79,0.00494581973464341,0.00307376425477965,0.00725496575595164,0.0118559017728682,0.0140199293256261,0.0161338851779808,0.000108676918425333,0.00782557603842128,-0.0109533847048271,-0.00323612567213842,-0.0142408686087519,-0.0112614871906721,0.000263114369148952,-0.00483456766635781
"80",80,0.00954741341838352,0.00595464609603893,0.00854239450472297,0.00722147402218715,0.009731233981805,0.0126550922109841,0.00693410178047197,0.0047593776308439,-0.0126287260759397,-0.00512822142468821,-0.0141426082723673,-0.00821674214147042,0.000352376693897492,-0.00260684838432847
"81",81,0.0110535851500513,0.00606319687637629,0.0099674577710207,0.00877792802145222,0.0128615038272314,0.0151576982571804,0.00711369462772755,0.0066618931485693,-0.0111509919980164,-0.00774334148308654,-0.0188501235276984,-0.0148549789424316,-0.00348338840930924,-0.00602970932698194
"82",82,0.00737497483454274,0.00414858160271039,0.00453863682959075,0.00451086603616109,0.00721983046964446,0.00832294561102096,0.00400689862392362,0.00153161128486369,-0.0092816955023457,-0.00544729548623462,-0.0115890845255521,-0.00748765718696876,1.60674723346693e-06,-0.000701074275337686
"83",83,0.00764499895695964,0.00421947688309283,0.00717226007116013,0.0078078935798964,0.00914047986701188,0.0110466375873806,0.00372443724187717,0.00693528612306996,-0.00228216958431847,0.00232869005692953,-0.00948346981814507,-0.0104476987099215,-0.00108072306137633,-0.00314432490924814
"84",84,0.0118662584995096,0.00766774463473939,0.0157489561787059,0.0148693021699559,0.0179810173005394,0.0148185125753777,-0.00133949284496607,0.00607033232480197,-0.0111879266974762,-0.0018928425440668,-0.00823618953618191,-0.00813443398405377,0.00660382431842667,-0.00414824174246508
"85",85,0.0113324710196017,0.00439351139214594,0.0116911287910997,0.00933282176926295,0.0080130131610823,0.0108140927845928,-0.00317955758940865,0.00370899291044924,-0.0107117374954508,-0.00412874109606397,-0.0100298051851415,-0.0121119835994681,0.00241452844090486,-0.00793491233254702
"86",86,0.0131144085925774,0.00861662921155216,0.0114536900003069,0.0123656847235876,0.0143539186190928,0.0117508799961891,0.0048651371291861,0.00898937789713743,-0.00355452343567987,0.000465026616866079,-0.0101008312766047,-0.00779840668845827,-0.00125353109172346,-0.00689786456446924
"87",87,0.00597932629172563,0.00471439461169818,0.0089340371087645,0.0074427295373685,0.0115895219049043,0.0154589217827282,0.00660620465792037,0.00671581176424345,-0.00863760471193411,-0.00310988440854781,-0.0162505335476954,-0.0107409934831392,-0.00423463131217254,-0.00682874937278725
"88",88,0.0118791154537429,0.00732583917201917,0.0131068818616102,0.0115810250594391,0.0153048501240198,0.0122810525377976,0.00240165670750533,0.00604990792072244,-0.00760776365962145,-0.00166155024232654,-0.0075033420860476,-0.00414416745579876,0.00276389269601559,-0.00305398916518662
"89",89,0.00775040640481757,0.00466632807586017,0.00840130096572684,0.00761845302664867,0.0103854955826508,0.0107752484086985,0.0051537600991382,0.010245488112229,-0.00713924558622807,-0.00338738601619134,-0.0124478956984042,-0.00875681974200279,-0.00111106600654084,-0.00742779301479683
"90",90,0.00808312724871768,0.00244413767512403,0.00790909366677205,0.00718482780601036,0.0120700996143944,0.0102799528418438,0.00356324376714759,0.00450776237606423,-0.010183373841409,-0.00168763141265317,-0.0129489386043662,-0.0108021274838896,-0.00211664931243838,-0.00735083401177022
"91",91,0.00829699367453576,0.00553756918405975,0.00947113701239802,0.0114511850271161,0.0117286617334899,0.00817722015980359,0.00151753191357468,0.00339658018350701,-0.0083357423265708,-0.00559695812848388,-0.0149449164965414,-0.0079816594848067,-0.00221226869810013,-0.00199862690179949
"92",92,0.00769856210230763,0.00389523406960326,0.00850240026942116,0.00995454977621753,0.0141529084050339,0.0161347756092395,0.00235990451953384,0.00670476280019741,-0.0105762592261684,-0.00524478980627955,-0.0126758311301634,-0.0112946684810777,0.00342059908319606,-0.00498554509451064
"93",93,0.00948895751168317,0.00715886901755422,0.0120593569107906,0.0118717551997009,0.0104110381989084,0.0106838087740838,0.00129375481654261,0.0028690448842711,-0.00955646736605253,0.000653206188580234,-0.0120306323631323,-0.00840910734962321,-2.27909600149607e-05,-0.00625734718868727
"94",94,0.0125232570991273,0.00790389594974143,0.0148363423920146,0.012968849236197,0.0135223999716167,0.0152006139825303,0.00473958992865962,0.0131622673665448,-0.0059287059588844,0.00123222006844594,-0.0097420309135692,-0.00427267653622816,0.000183325631788403,-0.00607907096929971
"95",95,0.00996498589214941,0.00684317649099654,0.00866386850329827,0.00558661383003203,0.0091868725045248,0.00679876185459639,0.00329238895525934,0.00714121585672122,-0.0039922555946795,0.000332345718916382,-0.00688166147890716,-0.00312105762790096,0.000922503486056233,-0.00549775824089972
"96",96,0.009418475442957,0.00495312830244092,0.00620140393417116,0.00598490601233419,0.00496820726491343,0.00666510554504482,-0.000699623958177132,0.00226756053420842,-0.0072546455323997,-0.000948858756689556,-0.00775240174625778,-0.00651887183424201,-0.000265072549358153,-0.00115645663607185
"97",97,0.0107692225405003,0.00485237494804273,0.0129078115210171,0.0137566471877209,0.0158551886285672,0.0178023307450867,0.00577062681481037,0.0115682433971796,-0.00751039520801363,0.00248870444142463,-0.0105428000419771,-0.00687576534389139,0.00163498770751923,-0.00682435583920541
"98",98,0.00548574420259553,0.00362713962039286,0.00762450095544555,0.00997146131377341,0.0107922323580742,0.0165489095299683,0.00499412216628191,0.0093677140564926,-0.00889319375329523,-0.00430114791119021,-0.0197018206798127,-0.0191550256538038,-0.00542969803443182,-0.00571893767085923
"99",99,0.00956928423090175,0.00618291601912547,0.0106254587420389,0.0127700562652817,0.012308787229047,0.0139359357387597,0.00209581633183568,0.00580999027068376,-0.0100784313905256,-0.00340687540183192,-0.0151007871397016,-0.0125788293233662,-5.87408961286415e-05,-0.0070758073100837
"100",100,0.00906176622327223,0.00605192451470361,0.0080015125730328,0.0116099889514636,0.0132292326936785,0.0100643330411685,0.00176291647926829,0.00473545371924856,-0.00918410722846122,-0.00425689738736578,-0.0101841739452612,-0.00632994313456935,0.00332110728985723,-0.00371064875786022
