"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13"
"78",78,-0.0165672300716857,-0.0064977385112975,-0.0188422539905808,-0.01748738638715,-0.0189023265927986,-0.0110214320023609,-0.00822362475431929,-0.00610469441013907,0.0123929409668614,0.00493481090827185,0.0142248432269404,0.0146537018609629,0.010577209502674,0.0175850122785416
"79",79,-0.0161343872386119,-0.0101865043784508,-0.0207722127950078,-0.0210822638928819,-0.0218753719967483,-0.0211370535726582,-0.00332670043149098,-0.0131664508573813,0.0126926666519395,0.00371835373899444,0.0134546815374086,0.0153300438389072,0.00801452001750771,0.0134341321988139
"80",80,-0.016969289080184,-0.0102007977313326,-0.0175777231009955,-0.0150080916288324,-0.0132469860549808,-0.0203499372497414,-0.0172346017660387,-0.00893531222789634,0.0158452338629697,0.00902687748921031,0.0176707847627532,0.0147033376879812,0.00966443732463436,0.0112760087779945
"81",81,-0.0206634654756927,-0.00995856126728848,-0.0194299810886241,-0.0164318648568623,-0.0171945277648352,-0.0205933587739895,-0.0149655093338499,-0.0105576749136539,0.0141883937372474,0.0126692318062873,0.0221702758280585,0.0242858254439234,0.0149209587016132,0.0164674976075197
"82",82,-0.0149069623553282,-0.00840153530401872,-0.0115397927568421,-0.0105513329396716,-0.00958947689917084,-0.0142669655526338,-0.0125254532833149,-0.00396812719236689,0.012471470011777,0.0115411708163277,0.0153498365129832,0.015591084999324,0.0103504874357013,0.00770143704228453
"83",83,-0.0169258984945588,-0.00867100492257615,-0.0172842600753734,-0.0174731756593727,-0.0161419413156488,-0.0167000396868622,-0.00919656942820134,-0.011222938046486,0.0012127993122465,-0.00389444000486226,0.00709630459730308,0.0149582113757555,0.00924419230216762,0.010506312756278
"84",84,-0.0237529831449688,-0.0146649227602358,-0.0327856321797762,-0.0268932677965521,-0.0288115482267496,-0.0234360002147836,-0.00294026357562996,-0.0130246619958245,0.0115772477387864,0.000439067119214444,0.00620767577674887,0.0139068139289285,0.00134516112538754,0.0134261416648923
"85",85,-0.0239290109665218,-0.0131153261862318,-0.0295714788556043,-0.0212764265984049,-0.0127287286240923,-0.0139882082434871,0.00305043275345282,-0.00358388495967475,0.0121492943138406,0.00331032954425388,0.00335894293220301,0.0150076315564168,0.000557361084820087,0.0148827810528524
"86",86,-0.0236091242638074,-0.0141550299939073,-0.023651799586459,-0.0215735059756866,-0.0218066658464504,-0.0190597201587695,-0.0129488322618502,-0.0145358073913709,0.00252584551804698,-0.0018476008719265,0.0112920075077992,0.0151523651574505,0.0121143747846803,0.016362434682205
"87",87,-0.0124237875538425,-0.0119055481330441,-0.0214235373188331,-0.0168379526167605,-0.0173277960280607,-0.0227521335153128,-0.0146026073571064,-0.00773443914357872,0.0120207903708679,0.00660388034169174,0.0192707465994322,0.0172975903988974,0.0144277213166154,0.0141309257487737
"88",88,-0.0218198307856955,-0.0146524347223674,-0.0269535456643233,-0.0223833014102374,-0.0246486179217869,-0.0199809874309641,-0.00975816612794116,-0.00977208446908978,0.00558861036790878,0.000484867795165018,0.0033251387530158,0.00660349758446355,0.00383801489902511,0.00736314185242629
"89",89,-0.0160384425737726,-0.0101803594925861,-0.0213591639174839,-0.0170472187060055,-0.0181794652906955,-0.0139410028106286,-0.0087638524470513,-0.0129600986992635,0.00876335275161405,0.00492511251221869,0.0119616085329581,0.0117796624253313,0.00719762652985062,0.0140392212417141
"90",90,-0.0187136713121217,-0.00739847227128284,-0.0203149085239959,-0.0140506609910634,-0.016605275407203,-0.0144690478074888,-0.010353472099455,-0.00780451121676832,0.0107634727876532,0.00184583717102999,0.0153807439956669,0.0204688362280899,0.0144179627801647,0.0161750767694205
"91",91,-0.0162361745381455,-0.0121338788412093,-0.0229472637055431,-0.0235414555594332,-0.0204771977788888,-0.0140785913114914,-0.00496792677048505,-0.00209453966920318,0.012766006432342,0.00965259270280146,0.0179167880221226,0.0127534049467884,0.00976458099775143,0.00578551544606715
"92",92,-0.0153576757211677,-0.009266403630358,-0.0209267839618121,-0.0207661805188944,-0.0230145057643516,-0.0235176695604616,-0.00640655822162583,-0.0105248032597194,0.0130482856368748,0.00624772001794485,0.0100583339865069,0.0140668025647881,-7.42509599790071e-05,0.0115777092429573
"93",93,-0.0190179083864308,-0.0140756414064193,-0.0254489921176466,-0.0222844361534348,-0.016256653742888,-0.0143511255417645,-0.0054160865003557,-0.00363742154112847,0.0138590527175931,0.000129744678462958,0.0117866279284821,0.0150571519480551,0.00739808387277074,0.0165135370256157
"94",94,-0.0251707150674722,-0.0158551070865941,-0.029588657393033,-0.0237818278213361,-0.0202220405848006,-0.0226512739505451,-0.00892673110673388,-0.0178136528854468,0.00720764356710222,-0.00114603251141825,0.00772200040968448,0.00872887008859191,0.00694743734810746,0.0155112691032374
"95",95,-0.0176888640922983,-0.0100580012394627,-0.0173780293813912,-0.0129907387960668,-0.0141898527517894,-0.00828694554661786,-0.0078744591557372,-0.00873492823233514,0.00450859483287092,0.00164773487552672,0.00574768989449068,0.00672120099087431,0.00748451196221281,0.0114545204457149
"96",96,-0.0194049214418097,-0.0112540166477254,-0.0146751612913667,-0.0135942305456306,-0.00876868690893206,-0.010581293394958,-0.00493380881482713,-0.00385992627321602,0.00624260798285379,0.00218245864805517,0.00541022540661751,0.0110520258871958,0.00811458302410634,0.00532036049719321
"97",97,-0.0215058268273148,-0.010919223790946,-0.027145912649958,-0.0246377959451537,-0.0260124429131723,-0.0271685821179517,-0.0139667576096918,-0.0168094315543721,0.0084749898390155,-0.00332821984386699,0.00874066122565171,0.00990924100920223,0.00580899807033305,0.0142741707699228
"98",98,-0.0131424372672297,-0.0111456489337826,-0.0188470317114086,-0.0212750549477904,-0.0154769001603036,-0.0229875785854525,-0.00874777714113975,-0.01135840491737,0.0105765900895548,0.00612776608368031,0.0223764636922985,0.0252489604719816,0.013909898283351,0.0107686017657352
"99",99,-0.0186716650284715,-0.0120361050235502,-0.0218819257426374,-0.021734996048341,-0.0163306151090589,-0.0175009099622422,-0.00794438300704459,-0.0067970111333098,0.0124201605513033,0.00779834461725839,0.0156094055583615,0.0197565379243071,0.00994065384712264,0.016656787264577
