"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11"
"27",27,-0.00687896293581072,0.00493164565190921,-0.00109179815556935,0.00300696909569923,0.000320362690621336,-0.000614865134327021,0.000106508805296013,-0.0016593038789735,0.0027812574088096,-0.00445700777345278,0.0034426732186574,0.000681804934768513
"28",28,-0.0104305267935308,0.00423088636302949,0.000538494509368095,0.00813836236203638,-0.00137393083556948,-0.00188206278944112,-0.00141228323678357,-0.00353275286190333,0.00250224039240647,-5.35748536681664e-05,0.00763266078351414,-0.00174970054611843
"29",29,-0.00874004383328846,0.00148713750388192,0.00184757875796559,0.00533899455877374,0.000779406824480008,-0.00335735065102343,0.00211018343015916,-0.00293498537981295,0.002145933584229,-0.00148149928317964,0.00538546961157055,-0.00118287002462801
"30",30,-0.00820362855073795,0.00210727199280444,0.0017259416846556,0.00481743504018876,0.00129310378218635,-0.00471624192893902,0.000196928214594494,-0.00476596874182457,-0.000569636534358753,-0.00623985301513152,0.00523918816218625,0.00174503419024138
"31",31,-0.0104050303355891,0.00252252409124042,5.09889103372432e-05,0.00632538928612873,-0.000580027937705648,-0.00039359092586654,0.000917568066470187,-0.00276634968898563,0.00244519609167703,-0.00271551879570172,0.00442220661943388,0.000978839748646176
"32",32,-0.00804718472122352,0.00316756724385991,-0.000548258712697846,0.00654443491872033,0.00298198145608811,-0.000655816550943379,0.00136938594376039,-0.00213170963452318,0.00329826593077082,-0.0031530792725497,0.00359290003623597,0.00160497661161954
"33",33,-0.00754095684668467,0.00536426470651012,0.000580555497875732,0.00321823813984072,0.00127868683763224,-0.00354186325885949,0.00119766221975008,-0.00233860027174949,0.00105388820183102,-0.00249287973199878,0.00603045913761977,7.45113245361981e-05
"34",34,-0.00647972886456135,0.00452151011684335,0.00301065871999969,0.00558996775861702,-0.000946941429431455,-0.00135467006207745,0.00014231569004121,-0.00288625020992585,0.00207221137757053,-0.0015419244093416,0.00782675920024243,0.000774376199935694
"35",35,-0.00746597180745481,0.00403788986637941,0.000523098507857643,0.00840437700313349,0.00248117122090361,-0.00228404260940761,-0.00119728754285044,-0.00220664517858486,0.00195864968858512,-0.00103785008555501,0.00887490834014867,0.00248688044341931
"36",36,-0.0100411138551566,0.00160739627150139,0.000565969177323649,0.0050934478048943,-0.000151704276073812,-0.00169478354251445,0.00106295772971831,-0.00220707001293536,0.000879630004357385,-0.00515443836440544,0.00473068505761497,0.00224438136223235
"37",37,-0.00466566386931723,0.00348269874744671,0.00234772176686444,0.00552999896990415,0.000879411130290868,-0.00253358667371533,0.000203124733950719,-0.00224400270855152,0.00118475652573247,-0.00173745294520913,0.00476858772655137,-0.000114210962025724
"38",38,-0.00475493821570503,0.00309781468387078,0.00219007296631548,0.00675737770607945,0.000970677431977224,0.000473913592886362,0.000748406791097154,-0.00201173678957502,-0.000304935605481966,-0.000740282217548151,0.00506555095665052,-0.000573809675008644
"39",39,-0.00409730078352624,0.000668276297248704,0.00431053836226904,0.00341485746111193,0.00277886644168444,-0.00251441196775829,0.0043393221493282,-0.00286822754415785,0.0037732964160158,-0.00258290302840764,0.00623364040756691,-0.00152377127853616
"40",40,-0.00643066671040279,0.00190102651719192,0.00232163982800852,0.00575426535671225,0.0032096117222684,-0.00160312590176961,0.00243350632313661,-0.00447761508948877,0.00117001542097825,-0.00463502997845764,0.00713290313414114,0.000841158275711664
"41",41,-0.00971533173978435,0.00431941719726201,-0.000844251747528675,0.00522566660076629,-0.00222864010646644,-0.0019393596819982,-0.000854043942688643,-0.0054948109219374,0.000168482415362184,-0.00267880069509792,0.00442010118329684,-0.00132321218111065
"42",42,-0.00618034284186333,0.00477846961745661,0.00153069850906377,0.00542331008981201,0.00160841921756359,-0.00201484730619908,-0.000278652545389803,-0.00353309787849179,0.00150646199203608,-0.000349268229599089,0.00726217845081418,0.00201734779160666
"43",43,-0.00617417661595781,0.00534501239098584,0.0012252061419084,0.00402548520617012,0.000827141683582735,-0.0025818229560693,0.000668813540484525,-0.00400412798007782,0.000480740048992852,-0.00212306018712542,0.00594460101501245,0.000192634580373041
"44",44,-0.00828673965474371,0.00270098319241317,0.000603217910019206,0.00541210481032919,-0.00181910303317484,-0.00208159768085468,-0.000702139402252476,-0.00246861752447564,0.000964667018377705,-0.00316015661614437,0.00590664777528877,0.00011556546687651
"45",45,-0.00552350149529535,0.00374775920274027,0.00393204103598302,0.00446325927514866,0.000835498781927863,-0.00238744271991675,0.00137525183995698,-0.00271420615668974,0.00248853872821093,-0.00259376620016331,0.00673782686967057,-0.000200375850092575
"46",46,-0.00619142393222054,0.0031804643886186,0.00220810542936671,0.00620486146656434,0.000147478070160423,7.39961953584353e-06,0.00157780385682646,-0.00108760131433391,-0.000683807243028056,-0.0045102403741247,0.00473080457914553,0.00172853353026945
"47",47,-0.00869532198149909,0.00378022150128352,0.00226046358508092,0.00480213107919929,0.000114996841243196,-0.00270354293642349,0.00191861747777837,-0.00243981706945609,0.000754565279704085,-0.00254448550580113,0.00653916460230858,0.000194220786240261
"48",48,-0.00941110159323103,0.00471806728220123,-0.00202749233942888,0.00605100419208349,-0.00331920888506897,-0.000860082957521538,0.00072113553090924,-0.00156090351211758,0.000845296651756338,-0.00204186444313265,0.00511702258331752,0.00081012830014837
"49",49,-0.00682946459635486,0.00304572458527243,0.000725070566117635,0.00610221449700463,0.00191586209871308,-0.00170748824465707,0.000751063210473472,-0.00232357571779634,0.00219685073906,-0.00253691502819824,0.00482654342369885,-0.00209157786906665
"50",50,-0.00665860153951313,0.000202461457910857,0.00259495919105148,0.00400627187080992,3.18568070023371e-05,-0.00521690186585475,0.00104276426557007,-0.00293313210357008,0.00140735333022456,-0.00186430509229038,0.00575641727073565,-0.000403925345057885
"51",51,-0.00520174846722402,0.00400505416498849,0.00288853248669945,0.00523283689722432,0.00252557096415346,-0.000453548216772373,-2.79895568506781e-05,-0.00297293296478728,0.00260491002950129,-0.00116365650341599,0.00723997754188267,0.000657267109970532
"52",52,-0.00642851511914054,0.00489627677019922,0.0022915734234308,0.0072673612984344,0.000194257367802484,-0.00361279118420078,0.00180489430977675,-0.000608439035886139,0.00439591117477786,0.000505394407725053,0.00757349167445278,0.00135331391538428
"53",53,-0.00850530425219245,0.000628413688222916,0.00064036158951726,0.00680122580307687,0.00212334174076237,-0.00106111236772622,-0.000240354138029328,-0.00228611192407197,0.000892780660009461,-0.00295379218381965,0.00498810824974681,0.00160970859978074
"54",54,-0.00837282376299774,0.0047059143580226,-0.00124039849892271,0.00482806882632174,0.00134446531568574,-0.000702481708730405,-0.000310944794193301,-0.00259974841062176,0.00218263329078126,-0.00602824168764133,0.00442165266903494,-0.00139431072429428
"55",55,-0.00504086026944774,0.00201904969945296,0.000363887975734528,0.00494827719741779,0.00147453880807219,-0.00321807855152471,-0.00017635307576961,-0.0040920131672147,-6.16441664908842e-05,-0.00171813603402402,0.00426752248463299,-0.00167133069118525
"56",56,-0.00699708163543411,0.00305526661529513,0.00339497220707978,0.00474995140020756,0.00483171096091495,-0.00158702138726978,0.00255318840453859,-0.00388778546402107,0.00309147489567649,-0.0040159027365741,0.00892457709847035,0.0012206025748748
"57",57,-0.00741280392896658,0.0077571315312014,0.000756253560039039,0.00463467500445197,-0.00157500928753815,-0.00278928975251402,0.000269520759182017,-0.00316233107609297,0.0019554593293684,-0.0026742567230909,0.00563153439892877,-0.00096524886998314
"58",58,-0.00758598141320138,0.00480591170975518,0.0024167101401947,0.0071335671300876,0.000553892796581314,-0.00287030195037696,0.00104840786680969,-0.00266955054513914,0.00181004846962383,-0.000341586280161329,0.00571837667175017,0.000197424193020387
"59",59,-0.00537011041805133,0.00490098740769871,0.00160452458325688,0.00606036362377936,-0.000172301773713192,-0.00258746992003673,0.000534933688928958,-0.00323058758299504,0.00129949611236991,-0.00405182872495698,0.00526170140875696,-0.000689900810334808
"60",60,-0.00793052888197832,0.00251453235867161,-0.00055720383558302,0.00760156744727666,0.00117529596510109,-3.04319270044202e-05,0.00100936501417658,-0.00275700158654749,0.000826997493561186,-0.00281521651743693,0.00536221716796931,-0.000319193692744019
"61",61,-0.00597766811401656,0.00286756039000171,0.00232298497990768,0.00723504324064268,0.00218599741207631,0.000634929145489355,0.00112595652832902,-0.000790083539990012,0.00156620724154148,-0.00061925428600077,0.00431050154589953,0.00141346700899996
"62",62,-0.0053369975507571,0.00292268861374391,0.0011764884941285,0.00700411283067591,0.00294804887689906,0.00201691137837277,0.00174361186193163,-0.00278090654156559,-0.0010627663975664,-0.0045626881747656,0.00577067792835428,0.00143494753905274
"63",63,-0.00690892750455697,0.00542344021842781,0.00123062960046222,0.00565050132832359,0.000316743713886905,-0.00076594544524571,0.0014259610843488,-0.00223804958860282,0.00310282202917625,-0.00207686228419163,0.0057240786495884,-0.00114165668685178
"64",64,-0.0120895117161371,0.00183874777832592,0.000816704321539,0.00719933871688518,0.00131891256416047,-0.0042528088527953,-0.000893641044162908,-0.0037901562504799,-0.000371365774065895,-0.00287821481955857,0.00909574969620652,-0.00158052496631869
"65",65,-0.00773782162906378,0.00619734978801328,-0.000240570199019987,0.00529357788184069,0.000940385527550912,0.000485787426847481,0.000253455070885281,-0.000589695313111068,0.00441289229348952,-0.00152964633402776,0.00755300486972382,0.00160144267949497
"66",66,-0.00552619103651748,0.00305878708602222,0.000175521875571303,0.0022456081916804,-0.000745167124650711,-0.00317686688758486,0.000774836096751209,-0.00356913690255419,0.00214590445011829,-0.0028368700786511,0.00210508003903797,3.02546756387669e-05
"67",67,-0.00336149545726386,0.00272960540888756,0.00108090963197914,0.00551229887833099,0.00356954891697263,-0.000640234403674681,0.00172645480484856,0.00083319309472358,0.00257688352224815,-0.000851932596167959,0.00564504162099549,-0.00173160380824131
"68",68,-0.0054772316527182,0.0043490285810609,0.00112937023762179,0.00771519454583696,0.00330908134927004,-0.00128910589237212,0.00058460428320088,-0.00177522545387285,0.00122959589258183,-0.00181573756614936,0.00626825447847679,0.00102332500524803
"69",69,-0.0074224619381472,0.00750929354768006,0.00168183321574453,0.0075525874363991,-0.00207630565382818,-0.00154755224346997,-0.00230874108125998,-0.00460641641488757,0.00155439453573076,0.000528955157107536,0.00707484195692747,0.000333370578301759
"70",70,-0.00989428377354034,0.00434391007826307,0.00136044604497435,0.00741124739862957,-0.000464841234340343,-0.00288842943508979,0.000609863240311711,-0.00182033568679859,0.00290881563856084,-0.000958558497759801,0.00754163610682226,-0.000681461827971402
"71",71,-0.00708709648837893,0.00173102895850741,-0.000235848806834942,0.00583904837308505,0.000872195935186677,-0.00209934708192837,0.000775663896570776,-0.00238159971755623,0.0011578232437762,-0.00181797713223209,0.00558382546723122,0.000948720019820968
"72",72,-0.00551993439356955,0.00449251281374242,0.000991767601105151,0.00576012522333403,0.00225905590619972,-0.00230619853499894,0.00215700501515899,-0.000513399311477922,0.00473820813705605,-0.000407112086943786,0.00883001734652612,-0.000663428060727498
"73",73,-0.00765279848667616,0.00175407221958369,0.00216991325619808,0.00640044839002185,0.00325552230292478,-0.00362346292204898,0.00036854663405703,-0.00396162588226037,0.00172907208947892,-0.00575539398596027,0.00795439345108728,0.0011660704884376
"74",74,-0.00597422467788509,0.00177102279211463,0.00091319064659434,0.00227811892532492,0.00162968241555573,-0.00308738820883424,0.00291952805578844,-0.00143517478489394,0.00383415051954681,-0.00271961159515729,0.00265373718106662,-0.000509069742218174
"75",75,-0.00646247963291397,0.0027860636271791,0.000469395920438634,0.00611349698968381,0.00231279960049403,0.000539458741886544,-0.000377451167288842,-0.00189405792766779,0.000964151181576878,-0.00223183618169882,0.00481071688861482,0.00142746818708991
"76",76,-0.00641688823207464,0.00352920210498743,0.00302747745257133,0.00812875879298714,0.000544102799619911,-0.00174903011299061,0.00169983507313949,-0.0020269886393802,-0.000270706102572599,-0.00303831518511272,0.00536415858918964,0.00326415231337715
"77",77,-0.0104239978988869,0.00324785780418686,-0.00031044345259592,0.00662613397175255,0.00184895453818865,-0.000224285595388879,-0.000499938687506151,-0.00411828851554122,0.00123901466972935,-0.00172433144160569,0.00557165146974411,-0.00040853932178745
"78",78,-0.0086207276080235,0.003980318225001,0.00245985446373886,0.00610381253467876,-0.000415470277564857,-0.00420367406319325,-0.000547502313704477,-0.00217333868462401,0.00373892539542237,-0.001758656466563,0.00602379090684332,0.00119755501532772
"79",79,-0.00693219995951645,0.00457471976428664,0.00200146801589387,0.00675813151334725,0.00181797775063661,-0.00283927930707433,0.00281552014104945,-0.00385184022094256,0.0031991933324024,-0.00410042091949276,0.00782677296986829,0.00229795637727499
"80",80,-0.00822089832552523,0.00378207361273984,-0.00148277917230676,0.00713482572648625,0.00148046411814591,0.000979352540256255,-0.003694450997839,-0.00341046087545181,0.000638187710973,-0.00215060512607637,0.00630409760374503,-0.00115359243487102
"81",81,-0.00636306615205225,0.00316547957397631,0.000276171790184926,0.00831122137470807,0.00426945632065335,0.00164144956553053,0.000188993604326544,-0.00187719360877589,-0.000691390512930051,-0.000312209848754879,0.00746500794619321,0.000617490148367138
"82",82,-0.00343590838411353,0.00262824507075471,0.00223684361913757,0.00604630679651678,0.0029502898529718,0.00059503685705708,0.000975586354301267,-1.64615976365432e-05,0.000818159391628113,-0.00150523775867733,0.00535988446851758,-0.000434845773329351
"83",83,-0.00541292011801612,0.00223767336280084,0.00135282754453454,0.00529988571450782,-0.000211847149788894,-0.00246800906222881,0.00236870689355976,0.000579208494101056,0.00384465119562915,-0.00235163274335835,0.00406924315701344,0.00149948664222001
"84",84,-0.00938476810686904,0.00460691405320792,0.00274031039150037,0.00578359316665811,-0.000106414720929538,-0.0039083703936779,-0.00185382436341316,-0.00401667084943835,0.00352154822778008,-0.00269246362129002,0.00745318607259197,0.000557672891188301
"85",85,-0.00614970735008876,0.00264138077589609,0.00447148083291122,0.00530592270942415,0.00133810304743541,-0.00526887830350509,0.000439471199459229,-0.00217984368039187,0.00270664712214655,0.00122175415293555,0.00857765907975159,0.000248158420480513
"86",86,-0.00507871321895184,0.00551995140478553,0.00151755923677366,0.00657195869006292,0.00160785791288496,-2.79647704911098e-05,0.000309797436960419,-0.000827150265919783,0.00242143622739343,-0.00052734627003608,0.00587069547873999,0.00110349019989214
"87",87,-0.00599693788974161,0.00209941807176378,0.000452991693606554,0.00944371152088846,0.00307402016298684,0.000260135064517819,0.00182404397672628,-0.00220610971429836,0.000858786740071987,-0.002898754398025,0.00885890271121267,0.00147760142995662
"88",88,-0.00869263079002391,0.00399378114316852,0.000751168793306877,0.00709098772664122,-0.00289659112462913,-0.00157554607784175,-0.000770827279336847,-0.00397332084635672,0.000754942343251183,-0.00157359607886235,0.00474642453368614,-0.000668294252570418
"89",89,-0.00718918432664371,0.00341730156687843,-0.000758175104942886,0.00496618770712441,0.000953714666527108,0.00123983675718491,0.00193707614294871,-0.0019742952012421,-0.000489784779974982,-0.00228483794980681,0.00270119011488146,0.000817175035324817
"90",90,-0.00889181880768403,0.00299225082330465,-0.000279301809655572,0.00513310174933618,-0.000697125612446407,-0.000734602574965595,0.00151090414027181,-0.00160168013151985,0.000458911511976399,-0.00457599357371883,0.00365917101136944,0.00222315257925888
"91",91,-0.00700021706802058,0.00656993937133836,0.000634348797801671,0.00423445663155576,-0.00145811577769663,-0.00213072278903654,0.00127126966247546,-0.001691883817651,0.00225986173017431,-0.0031081800185104,0.00584006653391392,0.00162660588373194
"92",92,-0.00539691512277738,0.00243510742562652,0.0027274633831205,0.00541658556059161,0.00351080063260361,-0.000546075395908072,0.00167303991467554,-0.00355757795641151,0.00134491507351243,-0.00320914903408372,0.00493996998614918,-0.000578831408583809
"93",93,-0.0066977669464535,0.00386924016352371,0.00282997278578701,0.00596749728923788,0.00129323650244861,-0.00257606220487257,0.000911979087048673,-0.00187339950175738,0.00306075845591387,-0.00360923602837957,0.00827449074835947,0.00107961001929005
"94",94,-0.00573038496892952,0.00584938960129372,0.000786646744154349,0.00777890736471178,0.000715554361144181,-0.00267294380764989,0.00188797256292663,-0.00182663179319046,0.00320008618603244,-0.0021168953784039,0.00978419296059272,-0.000619374472249663
"95",95,-0.00427507203022131,0.00461029315854911,-0.000585563152470833,0.00571198646962033,0.00217545537863944,0.000290621160080267,0.000861524247177773,0.000608590418931874,0.00225709621544094,0.000974511360806278,0.00412547488493437,-0.00083974232072956
"96",96,-0.00513980138605504,0.0033886482653133,0.00338225510825774,0.00403171689319199,1.79770969236628e-06,-0.00576919495442093,0.00179592290594913,-0.000457308100642268,0.00450011647267609,-0.000869674136658269,0.00737127278001206,-0.000930247534836439
"97",97,-0.007807485098985,0.00580631224804238,0.00120271214794603,0.00741176096226874,0.000701595901874499,-0.002760444284347,-0.000395405834611854,-0.00144092801485061,0.0041600618043369,-0.000496247549579239,0.00651713880390769,-0.000648609792711743
"98",98,-0.00668428706916144,0.00329928122955435,0.00253948754771121,0.00723185007705113,0.000260510544989815,-0.00251978591417614,0.0036786281170766,8.69040992932292e-05,-0.000944676127857976,-0.00428424387396926,0.0057704204657277,0.00329762467667455
"99",99,-0.00790826235887091,0.00388858619230981,0.0029959422491418,0.00542829382929502,0.00345304699282084,-0.00358714494245885,0.000746059913316861,-0.00268799683934529,0.00219767084238228,-0.00140275630302144,0.00774766431619979,-1.81890092416465e-05
"100",100,-0.0040250031689503,0.0024877663497362,0.00456437434545714,0.00555674822248729,0.00221710003325905,0.000576023867669509,0.00015650739178542,-0.00207875768461591,0.00207372692620699,-0.000983617787803828,0.00878339298342383,-0.0011980133121379
"101",101,-0.00455402020652007,0.00678934176691657,9.25234513666689e-05,0.00498174810821904,-0.00121154383659566,-0.00276525651122608,0.00263722509694751,-0.00393220100246058,0.00267589509634709,-0.00170359627255428,0.00568009582971246,-0.00081300349452506
"102",102,-0.00876954464692758,0.00351363185181129,0.00140499697724851,0.00664411463716866,0.000387834994587057,-0.00401503915162864,-0.000551825082081683,-0.00596672484861446,0.000705213149418232,-0.00141577993796813,0.00608310084107995,0.000654203221439073
"103",103,-0.00666640019107965,0.00254828115918518,0.00135157415730791,0.00333221386274283,0.00117982168063657,-0.00344703229679171,0.00170907850921485,-0.00243496890515696,0.00152860565318941,-0.00325076731655819,0.00479939526022539,0.00094768551498563
"104",104,-0.00581739551002987,0.00315088941799205,0.00224430033020953,0.00747421273506626,0.00159004485678382,-0.000343125250876084,-0.000186403482591566,-0.00193855001423319,0.00119782704026971,-0.00119900685623052,0.00670647432926862,-9.31111174744794e-05
"105",105,-0.00822338983154602,0.00410310161169598,0.00150766178282454,0.00690380754453227,0.000847208006854541,-0.00181124590147864,0.000429290595034944,-0.00140192569727742,0.00295543863064659,-0.00307338804598868,0.00600769982130178,0.000960462439021485
"106",106,-0.00574446576992855,0.00551916397529734,0.00288233360063843,0.00629004364147243,-0.0010166786263894,-0.00175041128497083,0.00083957391693876,-0.00127823075437969,0.0025019442137342,-0.00187660597624499,0.00441096926454452,0.00178729449433925
"107",107,-0.00791797693911993,0.00160648301536497,0.00155086491933105,0.00215373460057931,0.001480319780288,-0.000698415467006126,0.00325610528986622,-0.00460150781273803,0.00290863003528012,-0.00258803959874626,0.00652025880436045,-0.000875363995459488
"108",108,-0.00696368188639454,0.00266538169751261,-0.000188826027335061,0.00624524827559926,0.0017879554462194,-0.00283772143671677,-0.00131526095539958,-0.00526756236638909,0.000436342996587198,-0.00140695667484834,0.00558276056833006,-0.00106283654876388
"109",109,-0.00723647542765702,0.00306419735193942,0.00242050398433059,0.00518015452509885,0.00207866222207635,-0.000732219873854901,0.0022207119051928,-0.00303507882446849,0.00236706009317928,-0.00453063204441476,0.00651488049940527,-0.000605178195616216
"110",110,-0.00893140754658138,0.0022646070901146,0.000200985574920854,0.00527105544098877,0.000711001383455298,-0.00150786854835772,-0.00197939703769717,-0.00504192425638485,-4.79673989181788e-05,-0.00340110428673264,0.00410935111193611,-0.00138157466824035
"111",111,-0.00506141792788569,0.00450416952199627,0.00249128714990344,0.00543157524788589,-0.00108711796733739,-0.00444183442671012,0.00285146797295378,-0.00242170775421275,0.00321269272653113,-0.00112788776908141,0.00569043128531891,-0.00129960047466891
"112",112,-0.00760096239273391,0.000820388879638889,0.00315769452620435,0.00603219216324542,0.00305111676936297,-0.0012807473051245,0.00241231955707966,-0.00418604487803777,0.00311946518736194,-0.00295169267565346,0.00705343557048625,-0.00183474852976688
"113",113,-0.0103141461173248,0.00248896519816964,0.000592820842482592,0.00704693514914637,0.000177085848695306,-0.00333805956028517,0.00149350151314488,-0.00345486030984548,0.00288916003053579,-0.00393836286053881,0.00674587845391828,-0.0016875108789934
"114",114,-0.00928885918931171,0.00274043032138896,-0.000374561575751413,0.00552010663184912,0.000782256806212008,-0.000817943908767561,-0.000273758939486341,-0.00258658601165644,0.00117110154903428,-0.00333143829778455,0.00344765561378817,5.07759463868128e-05
"115",115,-0.00567874761526017,0.0031527971930963,-8.4243137893242e-05,0.00443441501898883,0.000311896394955348,-0.00137279501122082,0.00144721116887793,-0.00188000432722755,0.00269802219761832,-0.00368764585441243,0.00606787302733428,-0.00256762027040828
