"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15"
"21",21,-0.000427171028282344,-0.00414201626748545,-0.00406971576549206,-0.00366403201619416,-0.00604023178618597,-0.00119048358706539,-0.00436379191453238,-1.20156942756041e-05,0.000583968060276254,0.00336087492779465,-0.00186310922924503,0.00325148535891418,-0.00248467786550007,0.00467361041371501,0.00642307411864654,-0.00466476918430686
"22",22,-6.87046335631456e-06,-0.00767723147725176,-0.00259381559663056,-0.00339172551803174,-0.00522133376875223,0.00276348228517941,-0.00599405978629374,-0.00200869093489726,-0.00327680279161738,0.0016758889528552,-0.00473156849730254,0.00326664433641892,-0.00483971288421247,0.000378533761477319,0.00537045789635377,-0.00438941168191285
"23",23,-0.00413571827532866,-0.00783919640461098,-0.00249034119278768,-0.0063313339616671,-0.00927617040671186,-0.00279099567545787,-0.00433083363527903,-0.00367124614777012,-0.00189374505232909,0.00421822991948408,-0.00647437068024623,0.00443982191837693,0.00174826728596847,0.00769115828486949,0.00790843987183867,-0.00602479729501664
"24",24,-0.000518455630468032,-0.00384285050456569,-0.00637812259186886,-0.00598731382161746,-0.00254841492416836,0.00186639077479462,-0.00535557588574389,3.75600718841299e-05,0.000774949788438541,0.00391818117149679,-0.00293806993107848,-0.000207998260781563,-0.000514123358844154,0.00232497482760842,0.00856598263763306,-0.00237907692558739
"25",25,0.000759607348369515,-0.00713940954340081,-0.000971256218858087,-0.00771812995005766,-0.00342407989669541,0.00224901884793844,-0.000797568173598532,-0.000446892047492712,-0.00924281998613672,-0.00555705726003429,-0.00508228425121964,0.00830567066529586,-0.000155636210400837,0.00593163998165237,0.001799509443992,-0.00752226223189892
"26",26,0.0039987333653104,-0.00483622103415628,-0.00454729606740322,-0.00391263443088566,-0.00256174605553976,-0.000982878373574133,-0.00170382464016137,-0.000876595144900504,0.00152030231235732,0.00164055650663412,-0.00606457956307661,0.00121600178153343,0.000956731435139117,0.00225972681024632,0.00152049201323919,-0.00794363427247837
"27",27,0.00238215637376453,-0.00926740256077647,-0.00077784515757764,-0.00140357696228408,-0.00205383083246053,-0.00270887322819848,-0.00351659581591157,-0.00447701262908759,-0.0028036233369736,0.00364199897297263,-0.00134418672729123,0.00221751709718975,-0.000778449368190638,0.0010062547075977,0.00309515854392023,-0.00721450774266093
"28",28,0.00619027466212186,-0.0055110065536809,-0.00221086336693149,-0.00669191896383258,-0.00219582193124055,0.00201900222739629,-0.00227519620962012,-2.22314992103829e-05,-0.00451539507164799,-0.00206784848654646,-0.00653604462228432,0.00574317449965009,-0.000391338055422973,-0.00188089193074932,0.00183064139132618,-0.00700822250114287
"29",29,0.00305381912543961,-0.003930821233313,-0.00536525704644083,-0.00287909090784701,-0.00453589426113007,0.00269679689971352,-0.00466112590641502,0.00191429061662982,-0.00218552628953441,0.000209460510288131,-0.00663832092332963,0.00592800483589098,0.000863433764372588,0.00441241288502247,0.0061703887693642,-0.00361411829104148
"30",30,0.00117177604486695,-0.00231651601303231,-0.00656181332596785,-0.00383211626014296,-0.00352916634873896,0.00261779260607214,-0.00583676652218745,-0.00224524089657019,0.000409958154289264,0.00257445289800506,-0.00487176209591819,0.00290655341203025,0.00511152120798376,0.00119799541037547,-0.00104043013564156,-0.00596028721623611
"31",31,0.00808391832841563,-0.0056812323955523,-0.00150422982266784,-0.00504808283275289,-0.000686729128360612,-0.00613137527694809,-0.00307142791906323,-0.00231141753831631,-0.00114242997016632,-0.000239617322984269,-0.000936343820039242,0.00211217580670464,-0.000820801975211199,-0.00513443674746203,-0.00105139617610778,-0.00574885203567556
"32",32,0.00316032494251668,-0.00692175327814544,-0.00205958211932141,-0.00607119121200646,-0.00499535566286313,-0.00114700893841357,-0.00493755495677847,-0.000946317741635349,-0.0030002858748929,0.00329733806673876,-0.00293225107359872,0.00147485905501212,0.000269751136156644,0.00378068954626769,0.00394118789599727,-0.00526791360836977
"33",33,0.00346754300103034,-0.00859022568303569,0.000188908188170315,-0.000721822349781353,-0.00460197558870755,-0.00057025487274162,-0.00373559910564062,-0.00207657035352324,0.00117597483172735,0.00196754515140371,-0.00285112447565543,0.00295366757859799,-0.00353364704384939,-0.000849115587754993,0.00239834582235289,-0.00683906363872346
"34",34,-0.00123653800830631,-0.00633749572556516,-0.00617637098507125,-0.00495999831566191,-0.000887232055193709,-0.0029467036572829,-0.00232800967452991,-0.00267468095374064,-0.00290005172435697,-0.00456765213868706,-0.00762959517842646,0.00169499441131634,-0.00212601600281747,0.00165868076645285,0.000516678768648945,-0.00610041824625381
"35",35,0.00250825544429233,-0.00358989371384212,-0.00408672898346147,-0.00952192986095392,-0.00613644373444412,0.00386064295324219,-0.00180615972993116,6.79239691105198e-05,-0.00360849295776405,0.000180708102212702,-0.0102027015293104,7.01196687658891e-05,0.00301513975495909,0.00321502368025966,0.00060575111352198,-0.00160673051901209
"36",36,0.00332164382602087,-0.00459960222477063,-0.00338341504404393,-0.00249428245289457,-0.00267496541265793,-0.00213288581993537,-0.0052987662832629,-0.00231335958724417,9.13520329544611e-06,0.00307253340762893,-0.00378135485657638,-0.000386062393293361,-0.0040578951387561,0.000738635450699978,0.00411550195306042,-0.0056901000596141
"37",37,-0.00055095791057509,-0.00689417586586624,-0.00733431410580414,-0.00596668887455157,-0.00262623853130034,-0.00241027597444819,-0.00256448224213967,-0.00395978879635289,0.000266677106196875,-0.00103952301760445,-0.00582917593996373,0.0045568530836237,0.00483462908355814,-0.00245536908368482,0.00628605577499272,-0.00487767523216265
"38",38,-0.00320157762244134,-0.00666790039786372,-0.00466721028739721,-0.00454348964360717,-0.000891135482705079,-0.00357398960790291,-0.00309293469753417,-0.00206407241946324,0.00240428408815284,-0.00182573288094538,-0.00259490200039979,0.00399992673654245,0.000596398213364926,-0.00154164783773553,0.00478726616804302,-0.00501315701980519
"39",39,-0.00116580460670085,-0.00289625145712957,-0.00673807398230241,-0.00214625430367741,-0.0059656437435178,0.00161258758582484,-0.00649956155007664,0.00285255182393569,-0.00318720021036485,0.00321287655724287,-0.00603796150659451,0.00250696564676352,-0.00117579730984599,0.00048712424602233,0.00908937841178897,-0.00246853679676446
"40",40,0.00100302974610351,-0.00467832749664257,-0.00431455728047846,-0.00511247111532203,-0.00754832092930634,-0.0015985453112,-0.00532379137711158,0.00170421931513295,-0.00191263282919954,0.00271839884623498,-0.0071108066062501,-0.000127414104156668,-0.00208631229897484,-0.00120232049130084,0.00223826702445275,-0.00430267182482107
"41",41,0.00600613819203131,-0.00746555002808013,-0.00104765970648334,-0.00445663592313853,0.00179895208780007,-0.00286519836752258,0.000127806446801608,0.000584284633150816,0.0017551504830291,0.000607763643590652,-0.00106662372492912,0.00436080698356242,-0.000949303128808013,0.000912449483486824,0.00387659817422447,-0.00504924190097127
"42",42,-0.000878930413805988,-0.0121569127705255,-0.00371722588820424,-0.00432656703934549,-0.00251594121971649,-0.000385392672752544,-0.00326650509909363,-0.00104466440203033,-0.0031402598739361,-0.00199608641631096,-0.00918988845035503,0.00196125949651863,0.00321187990955134,-0.000345356592407822,0.00854340838053991,-0.00541172052464964
"43",43,0.000677422729100739,-0.00883767308870918,-0.00329312843006972,-0.00112392885491093,-0.00285676660219345,-0.00130375204424979,-0.00631376629386151,-0.000843726075476914,-0.000207064694186193,0.000237440089250368,-0.0066003159753248,0.00711286882533519,-0.00197419740124443,-0.00450058985646848,0.00113202656138381,-0.00805543579100548
"44",44,0.00385615722333813,-0.00412592834747303,-0.00354892421137128,-0.006644178306299,0.00289671458645555,0.00112726649825971,0.00120190371493733,-0.001285087551278,0.0017580339558834,0.000977147853892437,-0.0016403931174484,0.00109575727357427,-0.00287934032387276,0.00441209709720576,0.0035128759258361,-0.00142690221166107
"45",45,0.000672851293760043,-0.00486111421985313,-0.00791881250748376,-0.00251868822206819,-0.0027938122676505,0.00124063628448678,-0.0042587508867191,0.000207376197925703,0.000179194525647974,0.00226195557564222,-0.00402216113580552,0.00189871129607498,0.00172803736067089,0.00136508280631649,0.00233682485096267,-0.00253519146930601
"46",46,-0.00204296040656604,-0.00689072274904094,-0.00498835211090002,-0.00585272041012301,-0.00553457154690798,-0.00106455220524221,-0.00801504881352257,-0.00142034619004083,-0.00213727658628248,0.0057114239757389,-0.00298616171524813,0.00138467968112441,-0.000805941522416095,0.00268350441054231,0.00549157732445484,-0.00305895249646233
"47",47,0.00213432597277954,-0.00683614444946295,-0.00571179810313824,-0.00327109647556582,-0.00482656481313106,0.00197491627229208,-0.00522846167621536,-0.000696763810970993,-0.00159709594534884,0.00127534690191213,-0.00771317926788281,0.00186779257244691,-0.00279384958635745,0.00385879050554576,0.00576600222673476,-0.00576989857787329
"48",48,0.00263753783831986,-0.00547833983739572,0.00162401553955167,-0.00514054420198758,0.000618754092449261,-0.00154829762265367,-0.00195876544925798,-0.00157568384935708,0.000309757238829868,0.000975625919303058,-0.00190601417754033,0.00120727874888193,-0.00468328511617458,0.00607612709609644,0.000343290232605069,-0.00672985253825505
"49",49,0.00134343282306113,-0.00727593150012282,-0.00164482558492072,-0.00399946459882271,-0.00647978183366983,-0.00261432490018688,-0.00417672127373086,-0.000496629797076913,-0.00593560448478331,0.00112190139040022,-0.0037102990033243,0.00825052812485733,1.48608676384581e-05,0.000622125366693712,-0.00222293185900296,-0.00402526426479519
"50",50,0.00121124387754284,-0.0025956364205768,-0.00615300765335723,-0.0025419557979043,-0.00164615626584838,0.00487190234607512,-0.00393938007487017,0.000278012994912652,-0.000588194009132379,0.000555020200069398,-0.00643097528606548,0.00350195955705993,-0.0014221748810626,0.000844147369054822,0.00499541862897861,-0.00167170177204283
"51",51,-0.00119273974684535,-0.0052636863394654,-0.00781624594018287,-0.00437758691186707,-0.00549093546696469,-0.000809851032617294,-0.0043101255261439,0.000127066871409676,-0.00183966155215615,0.00131619793899065,-0.00811910342829252,0.00117048036549897,0.00418061788064648,0.0030315701481389,0.00366256605045971,-0.00500560707190967
"52",52,-0.00106411618546285,-0.00655488415392838,-0.00702589722949302,-0.00817556920079287,-0.00369772205211181,0.00560454487322157,-0.00736699748939702,-0.00270188506559762,-0.00783572318509912,-0.00228829261561661,-0.00905270554068098,0.00192534667504145,0.00259470056076682,0.00390012062475955,0.00648974603221521,-0.00277701506382045
"53",53,0.0043220213045857,-0.00263300735906025,-0.00220811483559598,-0.00840433142686971,-0.00599154273970241,-0.00238539041105331,-0.000859536955944405,-0.00364296388968008,-0.000718776266268435,0.000216954361472037,-0.0010137741864205,-0.00140116260013083,-0.00230390462805205,-0.00499371403038415,0.00649225657738429,-0.00428902501926973
"54",54,0.00550721045694505,-0.00811313322529016,-0.00101957371082449,-0.00438684236031784,-0.00263665603762914,-0.00283534367930403,-0.000220011945586985,-0.000403052157486483,0.00145848894852302,0.00417032163858873,-0.00413094886670961,0.0022416271578613,0.00174575779688974,0.00186227621847184,0.00221304175002957,-0.00706778063794211
"55",55,-0.00156956195507825,-0.00282110647932737,-0.00428745806431963,-0.00399426798596401,-0.00429390734149862,-0.00024386996195517,-0.00187377610912526,0.000558817670457109,0.00145216428948433,-0.000793054717729343,-0.00469028408423072,0.00566142596715499,0.00559116352501654,0.00306479483985004,0.00368797557017295,-0.00611046305719574
"56",56,0.000717633643907309,-0.00590486800546592,-0.00512389594243835,-0.00260344192731076,-0.0109947059741854,-0.00258706100222005,-0.00700466115087429,-0.000101984652835867,-0.00348606152543677,0.00160693438090365,-0.00782932261180805,0.00195266740995871,-0.000380532491000704,-0.00113855437861368,0.00420616417980591,-0.0047462805245746
"57",57,0.00208081104342554,-0.0107810467934471,-0.00388587103567112,-0.00468702367089665,0.000369801681567698,-0.000807796027329132,-0.00052556069445683,-0.000491741470713027,0.000664222129179212,0.00164970602264639,-0.00338106089490978,0.00321133627693063,0.000560372238963482,0.00198061185563708,0.00611775908638489,-0.00420496820819284
"58",58,0.00219001903042015,-0.00568663148674817,-0.00694809731965457,-0.00654276113105638,-0.00027630520006706,0.00311949335987575,-0.00574737580248112,-0.00140886610117797,-0.0027112460943729,-0.000998676943344087,-0.00513356625132447,0.00346838632469286,0.00510106393611583,-0.00123576594862411,0.00177667512323322,-0.00442821724321678
"59",59,0.000621245452961818,-0.0106662429557449,-0.0057712223119043,-0.0065498368737014,0.000806364387610825,-0.00250962514585324,-0.000724944439586824,0.000467327113707982,0.00204070547099289,0.00158128801135114,-0.00498227105980101,0.00243094166920581,0.0032436073833436,-0.000196493559411173,0.00441975274948814,-0.000263528306603416
"60",60,-0.000393546770764787,-0.00380322962345503,-0.0037014098268106,-0.00758746636087116,-0.00390109744290422,-0.000685486688518753,-0.00675915022552594,-0.00137951339763771,-0.00341055063723045,0.00100387629883413,-0.00656804126014895,0.0054849435914708,0.00401618404976036,0.00133156420643785,0.000342190884854089,-0.00737474830519703
"61",61,0.000168181298167389,-0.00512569889710375,-0.00684577162195274,-0.00844155163573787,-0.00477020572030095,-0.00466173955858326,-0.00520378049197789,-0.00410015278446088,-0.00248009913223672,-0.00185089002047506,-0.00267316229804729,-0.000582257682990037,0.00413436152670852,0.000559738625418213,0.00583121090830486,-0.00233542508000456
"62",62,-0.00259146405972443,-0.00634669366285775,-0.00502469416597716,-0.00752170344151086,-0.00818022688544494,-0.00703925095945718,-0.00745287177510322,-0.0013466601974091,-0.000567766354951074,0.00391842666012764,-0.00612663653683928,0.00186667993205835,0.00303008074935615,0.000213602782363798,0.00514792262989784,-0.00180600081522926
"63",63,0.00162831059119521,-0.0103017526890654,-0.00278170002848798,-0.00558824122638627,-0.00158508698216919,-0.00215208356553278,-0.00328626545938484,-0.00182658660418948,-0.00172704928377546,0.0017078539845739,-0.00449263561703518,0.00243177281919747,3.23158137806729e-05,0.00211827861415857,0.00923551727390693,-0.00508305967802143
"64",64,0.00737417070025607,-0.00437959772442396,-0.00530570637192551,-0.0059833845758714,-0.00174813187846961,0.00388747976918555,0.000304402657641516,0.000875375448509242,0.00261251544460922,0.000484980509045739,-0.00988710381397117,0.00650851430045771,0.00856593825108965,-0.00129446408286146,0.00619067799610692,-0.005895748680923
"65",65,0.00168027540448941,-0.00990530873305469,-0.00186792856467196,-0.00296176840215237,-0.00432090155505474,-0.00187113828883729,-0.00449091657037683,-0.00316184682595675,-0.00656788842832551,0.00111680540100504,-0.0067513463769451,-1.66632505451851e-05,-0.00619682832041731,0.00565072944709973,0.00100932636959304,-0.00355082486458333
"66",66,0.00206543613902505,-0.00507628315172117,-0.00239837390787837,-0.000329450435018444,-0.000114178952796211,-0.000584492879747293,-0.00225583773511773,0.00102742429551832,0.0017619533995288,0.00278200562024011,0.00148623710814378,0.0016790132624589,0.00313288161294053,-0.00193935910199228,0.00300788359166864,-0.00462673443415344
"67",67,-0.00492909814604303,-0.00725787975565581,-0.00402120418265857,-0.00788837065393171,-0.00705053382709338,-0.00175917358384315,-0.0026550746164501,-0.00437564586410451,-0.00143992889744422,-0.000439995088209456,-0.00686266794353022,0.00600172192562381,0.00308294164682907,0.00451500770011424,0.0114495676658585,-0.00257763270951292
"68",68,0.00150207438328856,-0.00626712155093668,-0.00426645684751991,-0.00771081582210119,-0.00441316318925709,-0.00330874152766847,-0.00263277733762297,-0.00267268595128826,0.00257335312687678,0.0013506048170246,-0.00376150439383583,0.00141020703470178,0.00326376157931767,-0.000798248523926784,0.00307485128344609,-0.00396009541511703
"69",69,-0.00164312124343417,-0.0127907703403618,-0.0070220378774283,-0.0053232289921887,0.00112075208425281,0.00340006675955644,-0.000964217809268999,0.000417849134258535,-0.00365726743534813,-0.00494560100383074,-0.00728253445489169,0.00473248660056234,0.00215172714064682,0.00052225955998739,0.00256527117508755,-0.00615431755947712
"70",70,0.00598375382414012,-0.00799134698836447,-0.00432045572280397,-0.00624517061493457,-0.00196833466445948,0.00220178446982028,-0.00301644852599205,-0.00169741040631204,-0.0033578030850752,-0.00230829562085688,-0.00687635310644578,0.00277541525171298,-0.00101117796263476,-0.00314502440163615,0.00397667999056981,-0.00514685680978027
"71",71,0.00193014918372488,-0.00613306902788802,-0.00259236588718334,-0.00437137372506129,-0.00214484184214154,0.00181788894081901,-0.00404556208149126,-0.001933073463757,-0.00193897283229479,0.000837706625075219,-0.00531909197163146,0.00338741044425021,-0.000930270490124653,0.00349918854974175,0.0038846393480081,-0.0041742140622987
"72",72,0.000643162837923902,-0.00775560876673023,-0.00384268010765625,-0.00323286861497671,-0.00279773915333186,0.00480204068477816,-0.00482943727633609,-6.67581765911325e-05,-0.00665985963043979,-0.00271409152499187,-0.0115632944365128,0.00359190910963502,0.00357553488485002,-0.00238715212523393,-0.000663142146950008,-0.000781928462602752
"73",73,0.00181592032120059,-0.00332660186166521,-0.00806084582477207,-0.00687769419720068,-0.00640782867970696,0.000347786842037315,-0.00346648087005399,-0.00205586240898727,-0.00409152275855563,0.00177257960566014,-0.00801582167931705,0.00285097943191382,0.00527652105728144,-0.00153160814262148,0.00165105602470801,-0.00726386491983644
"74",74,0.00215748504265366,-0.00285757537897782,8.56182020432135e-05,-0.00369345125352845,-0.0053663606849266,0.00245765830496476,-0.0026403146702033,-0.000589969318479483,-0.00368228983535348,0.00192532743523104,0.00233816270547255,0.00272497696733203,-0.00706832071738487,0.00187955504340333,0.00871276190311151,-0.00459440516021351
"75",75,0.00109322352218557,-0.00826105532541209,-0.00283747575041864,-0.00489268977501101,-0.00639356946890827,-0.002256593224758,-0.00245514357646894,-0.000599831228761509,-0.00162988617904738,0.000927037404758422,-0.0042102371353823,0.000832888293731423,0.000930288626233267,0.00210811173430251,0.00623411852049782,-0.00594839904301421
"76",76,0.000436606418112837,-0.0050123680255627,-0.00813734952611379,-0.00743399832790053,-0.00296267348827182,0.00136933462698165,-0.00576118592858996,8.86698595864912e-05,0.000504939965357849,0.00368729802113913,-0.00477024044878677,-0.0017847796331631,-0.0031168516551356,0.00388119344479669,0.00428741503357349,0.00209205101534176
"77",77,0.00662864392163681,-0.0063434206018748,-0.00198369745044706,-0.00408479848089461,-0.00509893553781411,-0.00323174385847187,-0.00351766323689783,0.00143654506573679,-0.00229562954012336,-0.00100781787604602,-0.00430901909067708,0.00320706621950928,-0.000886750178684405,-0.000277672756335534,-0.00126764898764899,-0.00641213467953453
"78",78,0.00256411271142929,-0.0071766952008714,-0.00586233777106853,-0.005569711234503,-0.00104507091741388,0.000603872726382731,-0.00339856697367403,-0.00490061342290052,-0.00464863577742044,-0.00288885711849147,-0.00525827624322235,0.00519348900977453,0.0019541335750769,-0.00326119387454188,0.0003588944685023,-0.00722423726485579
"79",79,0.000610060128254582,-0.00877593427399007,-0.0018689704977886,-0.00555462393940157,-0.00478345923949108,0.00127383015489746,-0.00640653554590111,-0.000401128012324124,-0.00522234239074656,0.00113924352835222,-0.00738756113591611,0.000911752624092228,-0.0071546035384762,-0.00033412985448748,0.00619695810423519,-0.00955421182032951
"80",80,0.00271689658491575,-0.00664146994518555,-0.00146900883414056,-0.00687207831388357,-0.00383233450250407,-0.0063324239712129,0.00214457535556669,-0.00288827979595958,-0.000387492264789331,-0.00101467973479401,-0.0067663183852357,0.00594053033392532,0.00491804393861762,0.000630024924778931,0.00354427002995633,-0.00896095451928356
"81",81,0.00247613420710922,-0.00738952143609171,-0.00398478578044139,-0.00718942139621507,-0.00768153363431224,-0.00749121945531101,-0.00427638625421346,-0.00443431193236551,0.000820392505211031,-0.00314721940688299,-0.00867256821960995,0.00447115878187387,0.00390143439613838,-0.00141745708406688,0.00387321235434714,-0.00525471947109926
"82",82,-0.00110720409803764,-0.00488900248216469,-0.00547964330794175,-0.00631400372261069,-0.00678392963326595,-0.00659502870790547,-0.00323602284162462,-0.00402078404741035,0.00255427800400752,0.001621020443791,-0.00478735237359603,0.00377438651909435,0.00247382854268173,0.00125643642495295,0.00648725552808387,-0.000933915970122024
"83",83,0.00154413964376761,-0.00441497086682593,-0.00547228646174915,-0.0067158765495449,-0.00156288520809302,0.00197053420676623,-0.00461279110828172,-0.00269594576073413,-0.0047330450280602,0.00289866577722423,-0.000935332779923033,-6.85293848911677e-05,0.000575323859381175,0.00276907467802895,0.00815156636535252,0.00178018748944356
"84",84,0.00783994944459978,-0.00781156328862433,-0.00585947374271396,-0.00389724099593418,-0.000718740147077378,0.00479052559122741,0.000451761845504593,0.00155361264869383,-0.00464486384661341,0.00201264131577777,-0.00668057057382322,0.000402938182068452,-0.00193890431266916,-0.00452698136293551,0.00303467661545651,-0.0049149439747225
"85",85,-0.00175364808085337,-0.00705671299667773,-0.0119551225599805,-0.006630290969527,-0.00329750198903321,0.00462742896916677,-0.00374906828011671,-0.00264206765197674,-0.00513948171805942,-0.00681094034636545,-0.0142715338825582,0.00212783263978417,0.00592646745356574,8.29507521016329e-05,0.00648937703067352,-0.00268555763846984
