"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11"
"56",56,0.00576347279332858,0.00225746232206403,0.00696671362232771,0.00781252629489514,0.00892798718194214,0.014258022857538,0.00421631531589852,0.00528002718982474,-0.00898913514732461,-0.00513102614862237,-0.0160482938353212,-0.0125900645694773
"57",57,0.00952547393008108,0.00258917785316209,0.00856973051802009,0.00864352387756117,0.00921274069244755,0.00979729257370182,0.00158825958800626,0.00628926310421882,-0.00997754121191926,-0.00330284271259491,-0.0119310316048701,-0.00788737695866814
"58",58,0.0104553414697221,0.00613415451376492,0.010522880004171,0.0117138667544459,0.0135031934860392,0.0151018622676354,0.00465663757688723,0.00675185803613223,-0.0100385678710267,-0.00371737316761664,-0.0126017137029445,-0.0087935655453812
"59",59,0.0054091781918038,0.00189940742228284,0.00661396263557243,0.00737692864796419,0.00835052601107091,0.0104130118341621,0.00089256535364798,0.00335648829482579,-0.0104143343029223,-0.00324419398197097,-0.0130190669256021,-0.00781387555784096
"60",60,0.0080963606587075,0.00402914933118669,0.0080820825455308,0.00684006799233008,0.0113678688376217,0.0136346652780163,0.00722067328529517,0.00523853551715001,-0.00927695097784461,-0.00523694309967472,-0.0152385687697253,-0.00905981143848134
"61",61,0.00737315173773027,0.00318165335025808,0.00670155937140482,0.00705051780562002,0.00963561994357846,0.0111504707611656,0.00387903058112503,0.00367395755846832,-0.00822690492304548,-0.00353722215298902,-0.0114455236338951,-0.00730287071025203
"62",62,0.00634799144141628,0.00214773887909416,0.00675801138196102,0.00529939264914911,0.00924080238386757,0.0132804372747833,0.00756395131100543,0.00593795686596533,-0.00836660378534135,-0.00274793060341514,-0.0138957814481446,-0.00854439969591149
"63",63,0.00854682338994355,0.00232654394145381,0.00690861461449122,0.00526860379856244,0.00853649140110928,0.00998346601824758,0.000743291520947012,0.00706178107509249,-0.00719081028962991,-0.00188565779517748,-0.0114845506218123,-0.00938296512590061
"64",64,0.00694143351109022,0.00265144671053698,0.00618252295116291,0.00710241546262853,0.0084936427682872,0.0123892764736267,0.000466948333437176,0.000432696651904732,-0.0144200693260964,-0.00757449295247872,-0.0183989062795505,-0.011294108407214
"65",65,0.0116758589767162,0.00310961733585989,0.0123013984363485,0.0097037857695997,0.0107896349266926,0.0112129548447333,0.00576072497166701,0.0104876260807405,-0.00700860090750851,0.00490658394707806,-0.00698027484976484,-0.00395903340478975
"66",66,0.00747117650521916,0.0069492812325331,0.00848832749612146,0.00981994244644742,0.00660977790447461,0.00866315700910988,0.00291520641214992,0.00609161936444553,-0.0050557748452311,-0.00116554445429549,-0.00624049102722093,-0.0070228724610365
"67",67,0.00388981232899048,0.00249663013367242,0.00402099807653497,0.00206114759656062,0.00553194754285226,0.00927438123444793,0.00497159891967967,0.00667139087437953,-0.00528948492403399,-0.00083338936893609,-0.00888944928472449,-0.0107988897864326
"68",68,0.00715884693483512,0.00340312640273963,0.00749678994064289,0.00747442093271524,0.0046929987400524,0.0103107696243753,0.00150884931201664,-0.00237119408594924,-0.0146593517191071,-0.00930531045521952,-0.0154053555709234,-0.0106856704867274
"69",69,0.0108463314809118,0.00927929297366047,0.0151457290448294,0.0126095141167479,0.0118427723527368,0.0111219891505275,0.00458320779321306,0.00299879372684586,-0.0141086701481279,-0.00518721929336262,-0.01086355694498,-0.00477541833941048
"70",70,0.00871173957084362,0.00243579618784532,0.00877618798646069,0.00546504212548564,0.0081652927032229,0.0118288553666999,-0.000558273715373582,0.00436003759363912,-0.0108996802173035,-0.00240984065149422,-0.0140201942839161,-0.0101688830408476
"71",71,0.0106384040372606,0.00437979034034703,0.0115828317468111,0.00931811512523903,0.0124641248393709,0.0167999667273356,0.00764408688198263,0.0122575547303458,-0.00485056408894681,-0.00152939533593872,-0.00976665473666917,-0.0125490599361232
"72",72,0.00733490902412298,0.0035229830460599,0.00840598680137297,0.00631523714477081,0.00644249549490385,0.00854560328958288,-0.000509669063667295,0.00147469783592766,-0.00805757336658167,0.000508496052173099,-0.00798331059193807,-0.00608215644305702
"73",73,0.00983907874228747,0.00331024088946042,0.00950346734927545,0.00981248394809874,0.0107483673579983,0.0157034433452209,0.00532902247212987,0.00246963516072581,-0.0112704412573426,-0.00441801364895729,-0.0138055267602262,-0.0126217464597292
"74",74,0.00752017541155976,0.00222731046290414,0.000171172630065842,0.00269015131172676,0.0036966250103458,0.00995469122957024,0.00523745884978881,0.00653425793708274,-0.00253570631543376,0.00230223158656828,-0.00798736665290357,-0.00820973481343786
"75",75,0.0106306525817135,0.00671603586456629,0.0154922039115372,0.010541157635294,0.0137897624722177,0.0182751542970161,0.00330264939294634,0.00794806787903433,-0.0109140981055595,-0.00210179977493987,-0.0139789034625408,-0.0129383474071407
"76",76,0.00553258146769068,0.00432459045355533,0.00737030193021578,0.00884439259823134,0.00995650191240283,0.0118885938021074,0.00146842938039108,0.000355066750092126,-0.0117814600514166,-0.00791540560269573,-0.0145249817570046,-0.0107617154816512
"77",77,0.01134511989201,0.00352405253616692,0.00863554058742037,0.00892758434349526,0.0134652588710671,0.0187580054789582,0.00608308346410456,0.0114315372407957,-0.00916030831529786,-0.000634316974772975,-0.0146010387722576,-0.0108269103554949
"78",78,0.00887526709811623,0.0025740270898928,0.00831086814975875,0.00852315196246366,0.0100873136123535,0.00942711085787195,0.00286218147060482,0.00318071027131107,-0.00907011241501839,-0.00132738992715081,-0.0114826951138315,-0.00786496533222415
"79",79,0.00489118656232062,0.00193055774866659,0.00730951307267587,0.00897902733532065,0.0110259424077666,0.0151265292304598,0.00118672280777884,0.00807219188173322,-0.0101329670644983,-0.00220387637106878,-0.0134944193195073,-0.0111243740675368
"80",80,0.0101937026969438,0.00614623596830648,0.00919599868253499,0.0073648623419374,0.00927335881797624,0.0129191121836133,0.00805449479755191,0.00574048826349986,-0.0112249016230074,-0.00376960446036213,-0.0130638425695227,-0.00791855463538889
"81",81,0.0102555018559491,0.00441011304440935,0.00859376096777832,0.00653831394942309,0.0106270096708509,0.0152168216355435,0.00693549081435286,0.00543828856616781,-0.0109829302610747,-0.00766830376700821,-0.018087214688697,-0.0148217449279189
"82",82,0.00747369159354153,0.00339534970495576,0.00411659800914039,0.0031897876743033,0.00600114550413406,0.00838626600000974,0.00488448356154189,0.00256824395595518,-0.00841304543050556,-0.00500601354801329,-0.0106664760880508,-0.00844905002826875
"83",83,0.00723604425788431,0.00287309381081936,0.00591206567288321,0.00593870671850948,0.00834921188400239,0.0110803657845781,0.00444531128237688,0.00658593636197442,-0.0024819738791834,0.00212404872805251,-0.00942740305980114,-0.010367956658507
"84",84,0.0106791698296779,0.0060002289516609,0.0144678786111885,0.0119943409005485,0.0138118187842431,0.013940226597493,0.00171127093861452,0.00677596798942414,-0.0102188621610041,-0.000801544162906201,-0.00911912572160317,-0.0101056454876496
"85",85,0.0113746518561519,0.00459847692923586,0.0115365472536942,0.00915464721939602,0.00608574639098544,0.0108803741816345,-0.00151963012583588,0.0018778945517544,-0.0101628643718266,-0.00380685999626881,-0.00960747231097967,-0.0116721000385019
"86",86,0.0113343823386025,0.00578030109554961,0.00881709804416989,0.00826201699363933,0.0112131209643132,0.0117754727065158,0.00562201997760405,0.00757493103978036,-0.00409522477601679,0.000220875157390568,-0.0106316760905904,-0.00851220957159392
"87",87,0.00477853417808328,0.00262085566832733,0.00694358191435118,0.00477996440856024,0.00910052687913667,0.0157169212384026,0.00631202133413779,0.00495451213325122,-0.00888524431167715,-0.00333636284872889,-0.0156850625455133,-0.0106836146168918
"88",88,0.0103671182352811,0.00508525095851424,0.0109472048040147,0.00829295562901892,0.0111580428471461,0.011381490745908,0.00378137830346092,0.00577381415935199,-0.00741367203018181,-0.0019077584347925,-0.00789784649605016,-0.00640347201533934
"89",89,0.0076886713494498,0.00386738886204484,0.00807655043450834,0.00595918401023112,0.00923709237924491,0.0111177308774006,0.0059286837950035,0.00867559881867387,-0.00728056341260833,-0.00316805628861483,-0.0123032165033103,-0.00810704926839789
"90",90,0.00924238660450762,0.00304132086352825,0.00948379774557688,0.00652899013109116,0.0105683526199365,0.0107207714347321,0.0048695208544584,0.00438820182334581,-0.00828576690042764,6.15379460622439e-06,-0.0104178673880432,-0.00968660989971534
"91",91,0.007944803747075,0.00403146997839965,0.00940891373750847,0.00838766350151379,0.0102095889292607,0.00757538580714107,0.00147357056540181,0.00360559312871423,-0.00844426901872754,-0.00516690966131892,-0.0146587405088592,-0.00809604978835874
"92",92,0.00787020331358026,0.00392895031331306,0.00900005846244891,0.00895121915213348,0.0117401424020868,0.0155703050195929,0.00412606080794323,0.00622447368771469,-0.00964154095404806,-0.00453437060852982,-0.0121861320178776,-0.0116785890959475
"93",93,0.00776051915713231,0.00448037243677435,0.00871503615899858,0.00859633403869017,0.00737927269444372,0.0107798775721663,0.00225435354537849,0.00135586564390702,-0.0100196391204624,-0.000348947357323472,-0.0126214613113677,-0.00966942180321555
"94",94,0.0107961880371636,0.00497543485827892,0.011861699298941,0.00866005703580462,0.0107226158104533,0.0149059617202564,0.00571996059828971,0.0121017104623884,-0.00685872542200597,0.000844749575646577,-0.0109249060623945,-0.00470234152266394
"95",95,0.00854185501758825,0.00479489978624538,0.00634213130671999,0.00286786648473024,0.00671019918040013,0.00704667126108312,0.00438779734309382,0.00602981889474003,-0.0043414353124246,0.00010342593636827,-0.00759388086583573,-0.00421732103643802
"96",96,0.00881517878437951,0.00321624939401877,0.00475296685960218,0.0035694507527373,0.00311358498079433,0.00631917861227903,-0.000137039426285992,0.00259021134254519,-0.00724083010915128,-0.00113460098582013,-0.00756944182817082,-0.00766461493334502
"97",97,0.00989143745420397,0.0031907190669336,0.0116060351969297,0.0108825039837723,0.0133877405665169,0.0176963236746476,0.00738715348552469,0.010548981510598,-0.00766938846547126,0.00276843868406817,-0.011180126641441,-0.00717749741175897
"98",98,0.00570890891990562,0.00257157137291414,0.00802598158171337,0.00731474590702288,0.00998500070406931,0.0168219038047097,0.00469006783700897,0.00878173051402383,-0.00894228071734702,-0.00345341687733282,-0.0187256612768774,-0.0176666990487286
"99",99,0.00885374142346965,0.0049380062539025,0.00968271358521917,0.0103397660550445,0.0100347404596975,0.0142211698094856,0.00329882195221292,0.00521780575937973,-0.00969601468537337,-0.00248304826370045,-0.0149220363446167,-0.0123226541313223
"100",100,0.00833219050559821,0.00433566330516882,0.00709135158760598,0.00872732114711518,0.0108459106048599,0.00928699121203109,0.00321622568629446,0.00486134308601229,-0.00931048019096652,-0.00370332969514484,-0.0113717839790753,-0.00693477590173503
"101",101,0.00692720404941122,0.00355732786896591,0.00955434569567105,0.00686576342577283,0.00886635876365308,0.0113803402421593,0.00292354723419723,0.00845245550043909,-0.00724343514672205,-0.000735321872892297,-0.0117362939030563,-0.00689362825992035
"102",102,0.00882378070036346,0.0068509197260832,0.014974718767706,0.0127225435187728,0.0113116708144412,0.0196227603527094,0.00141305253591625,0.00309481713714043,-0.0162209073553631,-0.00640856405372636,-0.0144670047118503,-0.0169348206864148
"103",103,0.0094672950328934,0.00688909039576783,0.00901998535519613,0.00986186476429317,0.00938987756735022,0.0110833801535623,0.00269037312001598,0.000917083253985466,-0.00837002083928354,-0.00655756698901068,-0.012805748134236,-0.011484083318892
"104",104,0.0068272458432378,0.00352426120917659,0.00653653033520575,0.00494752815223322,0.00980456888329126,0.0109948202800518,0.00376950674475092,0.0048272065690155,-0.0109576043086701,-0.00477304054003133,-0.0126695981727995,-0.00914348756002551
"105",105,0.00684208550766898,-0.000107631707274876,0.00663254324540512,0.00532554809893077,0.00936484818438076,0.0108488431364837,0.00460610045412948,0.00622855934835822,-0.00632828051208381,0.00285889316822289,-0.00934448464301485,-0.00578236497647851
"106",106,0.00823799116453575,0.00291424652648538,0.00962281888302638,0.00734316449624241,0.0102544786918152,0.00810434627008294,0.000393527239702024,0.00023339752390219,-0.0104267785180472,-0.00202596276368928,-0.0103969837707083,-0.00802363078756433
"107",107,0.0074200914150183,0.00285809233283215,0.00572481049791481,0.00611838324220092,0.00659675916761595,0.0114576009173831,0.00414735547591304,0.00454905157022227,-0.00808069157386522,-0.00498750039285627,-0.0124314825068413,-0.0127213040622993
"108",108,0.00905076667599213,0.00389924944058974,0.00788062754104787,0.00792038192982382,0.00793614954056425,0.0158835724519318,0.00349856866582391,0.00335663616673427,-0.0114944565949023,-0.00546923536061075,-0.0137846110497818,-0.010199664465619
"109",109,0.00914175553131624,0.00469242396866022,0.00721018300661375,0.0102568487074234,0.0113668868988495,0.0165249913499151,0.00717832723541863,0.00727277059027998,-0.00707613728699058,-0.00299989239592661,-0.0142335796588074,-0.0112161708471086
"110",110,0.0100669776086633,0.00728645677822846,0.0088057912468696,0.00998954328838522,0.012553732860745,0.0162566803543285,0.00758190839990515,0.00782660534925606,-0.0077761490650151,-0.00438833043060496,-0.0130015955339569,-0.0106275523358926
"111",111,0.00626037683723273,0.00458599579149029,0.0070352499430141,0.0087314372658298,0.00908224576370264,0.0123312026695781,0.00158760289299119,0.00533810724013028,-0.00695171829669552,-0.000387568035355729,-0.00911788415121114,-0.00679886501672577
"112",112,0.00586647354820683,0.00359070135182714,0.00499531275324744,0.00700771024130448,0.00957734406767874,0.0160852765447378,0.00536262503209908,0.00849213433217291,-0.010788054762272,-0.00423310503370217,-0.0136686945510182,-0.0130587923871549
"113",113,0.00465616298702435,0.000447443202454345,0.00399029227640291,0.00615906066374281,0.00960445890989495,0.01432020434032,0.00459438046048947,0.00478396438926341,-0.00904535116188219,-0.00184473522924045,-0.0129313359000764,-0.00745611762823672
"114",114,0.0104951433420727,0.00235168573967081,0.00534021611830208,0.00470086312687959,0.00845119002508141,0.0143693568646364,0.0055895487142433,0.00677702643662121,-0.00739449493729471,-0.00294243338499045,-0.0108587789411843,-0.010772480801646
"115",115,0.00899840800914949,0.00369742778405747,0.0060821514686251,0.00648676865311229,0.00869187233546663,0.0103763972353086,0.0038852924722269,0.00756882999836388,-0.00468561399283826,0.00219905776938609,-0.00833519967931985,-0.00427525336395452
"116",116,0.0124367308960741,0.00487497317012916,0.00733794228448442,0.00778831495681667,0.00791500215378065,0.0126883642720428,0.0055164746178206,0.00609387517260637,-0.00923973476916506,-0.00280234565808337,-0.0116812863252714,-0.00889462153645544
"117",117,0.00572612554954425,0.00198269927452189,0.00637539116029752,0.0036386783697341,0.00552807112908159,0.010017725316586,0.00416410909252152,0.00292741558631156,-0.00704466512171367,-0.00162139097312295,-0.0103075372174485,-0.00637658823639749
