"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17"
"21",21,-0.00775366226644012,0.0051422023930058,0.000287353034191053,-0.000896295504516595,-0.000533503026349707,-0.00545726685604777,-0.00577721464373221,-0.0117620071189758,-0.00800021604562636,-0.00381273489766231,0.00188691805270859,0.00117326084454454,0.00387958512769516,0.00735009711206471,0.000571096442570298,0.00176857104802069,0.00676846304009204,-5.34021994384559e-05
"22",22,-0.00981348923588451,0.0071999221707933,-0.000794620838593748,-0.00239267360799649,-0.00093740855146127,-0.00613150732073048,-0.00524756328009006,-0.0128321710920935,-0.00516531377172052,-0.002528581524758,0.0057851564655512,-0.000164372537994128,0.0057771209370612,0.0117624801638021,0.00303804995807248,-0.000962339556530565,0.00666541479101108,-0.00290098104107485
"23",23,-0.00623645822608829,0.00797695934353161,-0.000600074792573667,-0.00160033635198374,0.00390288683714031,-0.00113421593934737,-0.00747588269781848,-0.0131839748214101,-0.00685428062981084,-0.00487540148881112,0.00331246876179757,0.000811700722733335,0.00217586836430434,0.00736777892429325,-0.000569157553646171,-0.00116755758720018,0.00342984489159056,-0.0036546610700651
"24",24,-0.00632084590787896,0.00680999352402845,-0.000387031067203292,0.00228750276266529,-0.00294523413695082,-0.00654161807109424,-0.00534134390078553,-0.0106200512750052,-0.00829203564360582,-0.00437434873839191,0.00245367724324165,0.00365852701393075,0.00284563439062622,0.00836078895654095,-0.00274940870815828,0.00144526811705029,0.0112612015987173,0.000905812199474293
"25",25,-0.00927786709078233,0.00969361029782962,-0.0027872023192919,0.000438230876471712,-0.00110630110726258,-0.00625227865874819,-0.0107693924426645,-0.0131055824409242,-0.00227674423946679,0.00284742780624661,0.00252357633177085,0.000652253541880015,0.00394037078258292,0.00716555740268243,0.00181461334032485,0.000508401246217828,0.00789572138486235,0.0001352907942147
"26",26,-0.0102453598015846,0.00675583425342201,-0.00108330245015705,-0.00180235537873582,-0.00281188103293295,-0.00518427929578637,-0.00975404310570891,-0.0139793206647934,-0.0108203388488383,-0.0042438404741543,0.00457360295050684,0.00233716178752043,0.00173565825808522,0.0100123145316884,0.00344699506455208,0.00295201314194101,0.00926109549017818,0.000482828826182962
"27",27,-0.0078765287941443,0.00613424647789223,8.36435745790264e-05,-0.00390376656141862,-0.00285871911658785,-0.00260375266796043,-0.00421254673675132,-0.0108764698530251,-0.00493334478420704,-0.00304755272443408,0.00431185281818333,6.13936926063121e-05,0.00183342135473688,0.00845029536800687,0.00416448906583666,0.000248750141332881,0.00579226873240389,-0.000278951932150494
"28",28,-0.0117066258571675,0.0103347617176987,-0.00130638906272693,-0.000895883850219519,-0.00398462883102223,-0.00634194540840202,-0.012349592101967,-0.0176358704196969,-0.00682734532481709,0.0014798366681112,0.00649515858392331,0.000234038372589857,0.00269513107065594,0.0149980163207513,0.00154965425157252,-0.00144604059935387,0.0105613839837443,0.00160638319991197
"29",29,-0.0104787687757723,0.00416952346337332,0.00279734771879786,-0.000632986389923068,-0.00187506708040535,-0.0059723222361069,-0.00374258002616537,-0.0124191910845446,-0.00698578977599062,-0.00272377910512644,0.00376450437863247,0.00057347659656019,0.00110463046960282,0.00754348890865278,0.000585572499154837,-0.000196923778891488,0.00521239013163029,-0.000505470317564767
"30",30,-0.0106901411841676,0.00482765752511299,0.00235274143148043,0.000828968628935095,-0.00409177390207275,-0.00607642375308958,-0.00410685083624783,-0.00951973654399603,-0.00881900297399519,-0.00454415507689497,0.00755196857165887,0.000287339287189201,-0.00254090473440225,0.00983432509020987,0.00469764299647635,0.00340620735573778,0.00604589243841952,0.000776800389935244
"31",31,-0.0107704530680545,0.00612309444858236,-0.0031614753333819,0.000663583081397752,-0.00316331035176967,-0.00215249518081464,-0.00752509195218767,-0.0106150227719107,-0.00763200173663405,-0.00313885363183522,0.00137352999261457,-0.000766948168105831,0.0025841590624463,0.0139851008700017,0.00467048045889574,0.00503903650548326,0.00502100346203117,0.000799695087119281
"32",32,-0.0120656871550939,0.00634485615119117,-0.000154522255259159,0.000664069164446698,0.00132345816700137,-0.00315959048459911,-0.00432464418585828,-0.0123969673159976,-0.00374832305281956,-0.00340195230124654,0.00395898579513015,0.00263655805451062,0.00414022836250831,0.00807968010606508,0.00150424420114745,-0.00201370170801087,0.006232965021978,-0.00248184400904663
"33",33,-0.0102340940962136,0.0086442101691648,0.00127698021224884,-0.00586881381154563,-0.00191260597470188,-0.00327589664095951,-0.0051441819436197,-0.013958131466477,-0.00754150270919496,3.19226544423593e-05,0.0052238258951801,-0.000792959192586949,0.00440816103539507,0.0136550545656324,0.00326079073248738,-0.00131679863330286,0.0043188877248472,0.00129293140825519
"34",34,-0.00570664922075128,0.00856310748136109,0.00135128749352306,-1.01444336278889e-06,-0.00455271526098866,-0.005230044908488,-0.00836873213759619,-0.0116311480504024,-0.00705562790013293,-7.26047756440089e-05,0.006775360399608,0.00314154183624052,0.00242555092513749,0.00833651480296413,0.00362493311574159,0.00229677382154241,0.00774564205366215,0.00355030562320919
"35",35,-0.0106471296883144,0.010073386976003,0.00134701795609748,0.00149846271158815,-0.00128793527608188,-0.00344690574008827,-0.00946991149463641,-0.01162006208261,-0.00547036162948823,0.00231329005771146,0.00819266238986513,0.00520855921514382,0.00119478370729682,0.00952236536656869,-0.000624832260755531,-0.00491497717856988,0.00642998362556178,0.00573555799750636
"36",36,-0.0113576115099399,0.00143236147281691,0.0023368814489227,-0.00207292455817476,-0.00319545502808873,-0.00559530942736078,-0.00151435094712368,-0.0130414401189936,-0.00739750816685148,-0.00785102972779523,0.00647960544901388,-0.000265217146940337,0.00426327775343341,0.00911420217776522,0.00640047817805358,0.000813756008584041,0.00665108526480644,-0.00410646591919625
"37",37,-0.00693570480538732,0.00744597052039289,0.00346017126843778,0.00121338150308548,-0.00504235245105317,-0.00271601826413527,-0.0072701859943742,-0.0105411934357262,-0.00971291496068634,-0.00227385002459897,0.00683965261685147,-0.00162002401985387,-0.00162470380424922,0.0128037349857396,-0.000420250487993115,0.00128314973183676,0.00620949513369487,0.00208258556719165
"38",38,-0.00539793967247305,0.00810004732176819,0.00254481283230991,0.000102714388298059,-0.00364845002943003,-0.00200339614079555,-0.00678429984130327,-0.0117468527183743,-0.00853154440015038,0.0010626542308383,0.00553456614901884,0.000807874087879058,0.00113871899773055,0.0105619984040169,0.00051061298914368,-0.000620157276758798,0.00706601026090169,0.00345754635186852
"39",39,-0.00174955778302515,0.00279435100923588,0.00122516632438631,-0.00198728052804211,0.00270783484623845,-0.00801621886925846,-0.00308859992354661,-0.0128756891149197,-0.00412435815155063,-0.00458449944216626,0.00259043171160898,0.00261023403968416,0.00319737741230937,0.00741913945253888,-0.000894998845027397,0.0016516786505231,0.00840945004631659,-0.00222075740903811
"40",40,-0.00714716077161438,0.005147145861799,0.00123057274524116,-0.0002691838739424,0.000343811574819661,-0.00316526426526957,-0.00384285147488138,-0.0123661137135923,-0.00617540004811958,-0.00340124090706816,0.00683224540512421,0.00239491525600657,0.00279476598883543,0.0093717106319641,0.00216801490926198,0.00103423440833819,0.00647844056143267,0.000813096287559955
"41",41,-0.0118422333316987,0.00997844868057689,-0.00351140279042021,0.0017815789877878,-0.00545685598800467,-0.0029483011594447,-0.0103343716809676,-0.0123100983078399,-0.0100340139686277,-0.00162711716751703,0.00283233845832026,0.000698967557021139,0.00122333839859008,0.00914534259819418,0.00125030113161552,0.00242047745837066,0.00581260415975064,0.00185435191062124
"42",42,-0.00788173496011271,0.0108812366445347,0.000444308100394879,-0.000919335728917265,-0.00210411320372689,-0.00518321350810803,-0.00653987305926808,-0.0109769708873449,-0.00491217900643575,0.00121582355557901,0.0064907074213556,0.0043013208155532,-4.17149600994615e-05,0.0101282497448713,-0.00175984662305502,0.000958261255634216,0.00940674672072006,7.95053999700312e-05
"43",43,-0.00997376091221714,0.00785527268417031,0.00510137012759745,-0.00545990938798086,-0.00350956817595731,-0.00285084115604655,-0.00403839874465105,-0.0166660924561273,-0.00865934928528769,9.22083966161416e-06,0.0085233059766844,0.000255006089565851,0.00505347136028967,0.0151678051981139,0.00667534436748759,-0.00280722462536623,0.00495298982816378,0.0029345238241688
"44",44,-0.0110444862690759,0.00905234026926743,-0.00376703672894046,0.00266713812109989,-0.00601316756835696,-0.00538544710372822,-0.013262453762775,-0.0105650629996412,-0.0104186346839584,-0.00267090235766903,0.00414329339618212,0.00201058129612515,0.00333102901560929,0.0084785152823182,-0.00057326856664724,0.0011431128678469,0.00823907862565966,0.000675381018083633
"45",45,-0.00880016640899173,0.00993827509067632,0.00124586058745736,0.0011952644723294,-0.00449163143121376,-0.00542266543433181,-0.00899421726680879,-0.00987519873799911,-0.00814995647948958,-0.000216819371119651,0.00508294654529473,0.00227040243021225,0.00208877414726716,0.00915561334322132,-1.37386766207223e-06,0.00178580008890173,0.00636961659369498,0.00434577259069578
"46",46,-0.00814354761868647,0.0064299485653498,0.0019555045106392,0.00133466524268477,-0.00126971466313842,-0.00410669046334005,-0.00421408403607419,-0.0120518357542195,-0.00822711817313004,-0.00564715826830633,0.00633767745421191,0.00278910706499136,0.00361846686747666,0.00870784849464078,0.00109578561263208,-0.000292650634397342,0.00733865361223545,0.00117545039330423
"47",47,-0.00960047995555068,0.00760992299525173,-0.00107518720905516,0.000504459968169617,-0.00294691007162775,-0.00760608663651301,-0.00710305315240814,-0.012859886343626,-0.0100965850462656,-0.00494087787745684,0.00480688492782269,0.00301700714458226,0.00416765373304182,0.00994460630018035,0.0021140788834264,0.00286460117117626,0.0111299452749349,-0.00233627396298112
"48",48,-0.00749959487141699,0.00621587575087734,-0.00451480176368448,-0.000473373378506206,-0.00578686977420075,-0.004667010482233,-0.00802926655090234,-0.012843444118051,-0.00862459654550444,-0.00322012457099803,0.00239415737412095,0.00189252084138278,0.00571475869419457,0.007040814424845,0.00558396902560757,0.00246216437332252,0.00795219343726307,-0.00122990556867891
"49",49,-0.00929424627791478,0.0095900813220805,-0.00136659435392281,-0.00209764935195787,-0.000363737495784526,-0.00210608666986108,-0.00812613647469559,-0.0125716294636795,-0.00635112141734466,-0.000239569008000101,0.00198877572788168,-0.00103830811343781,0.00265586250230248,0.0111569514642947,0.00331073811533059,-0.000594467058302401,0.00490311736131866,0.00268264471814656
"50",50,-0.0091524042717226,0.00230306925058157,0.00342241732199169,-0.0023296182237555,-0.00318723667236008,-0.00800506185888893,-0.00548539164210703,-0.014682052950218,-0.00774289612328843,-0.00287516602317527,0.00563848837185312,0.00149654156059147,0.00451959293387581,0.0103818301407662,0.0027883161697355,-0.00392574914255317,0.00569843012668495,0.000727780853789266
"51",51,-0.00765113722591253,0.00811837911995721,0.00327224653764233,-0.00246689295790354,-0.00185421287223815,-0.00444499639925261,-0.0087258486618954,-0.0164962554362719,-0.00716164217506901,-0.00178851008999634,0.00745778588291111,0.00224040509573588,0.00117171097685688,0.0115764684075275,0.00169163623785617,-0.000881387859593894,0.00793500447951385,9.6169436184458e-05
"52",52,-0.00871603191829176,0.0102670225116766,0.000927289664068822,0.000906159962018711,-0.00259385440236814,-0.00770234269850432,-0.00626678245987387,-0.0113452221263152,-0.00318705583890721,0.00106776910574898,0.00614845921981581,0.00374191989127197,0.00273017837133756,0.00856602485906708,-0.000750680011051132,-0.00233815892431937,0.008220826892786,0.000469422653953754
"53",53,-0.00871989403068431,0.00379514489532244,-0.00327817686153136,0.00347850625321918,0.000701735108987061,-0.00329240050337581,-0.00902962588394118,-0.00897730064697132,-0.00769150522729408,-0.00330475680288438,0.00191466546047185,0.00391291772151972,0.0042072560755631,0.0119469524399573,-0.00295636389564951,0.00183104390194647,0.00682808678662016,0.00223414842023329
"54",54,-0.00928799018866742,0.00593845791622553,0.00114124870288582,-0.00139732279320521,-0.00407996663892111,-0.00309493543232129,-0.00594571686849213,-0.0106065627083299,-0.00829942619052126,-0.00519991346725354,0.00494692696682224,-0.000460722992191209,-0.0011980345044711,0.00685991597940205,0.00443772194383921,0.00319917754068667,0.00494288771809771,0.00127197076987796
"55",55,-0.00745528596038741,0.00885260293907786,-0.00104904792519778,0.000539731194855853,-0.00397615095170048,-0.0048377151381504,-0.00970073641312834,-0.0111986613444006,-0.00963923115941239,0.000489577206421661,0.0047836349107122,0.000512670926477496,-0.00229325347957885,0.00873955046273009,-0.00126183186538909,0.00198620868059634,0.00764487529681942,0.0020435712781683
"56",56,-0.00563158487305618,0.00474631259395987,0.00421896731624712,-0.00393989897793642,0.0024938463472836,-0.00507075569107461,-0.00292931084616924,-0.0160627165762574,-0.00644444650496448,-0.00533515700171629,0.00719404335299737,0.00104668834975476,0.00171713818490949,0.0117998838503327,0.00612802491002877,-1.38126704700982e-05,0.00626780885958687,0.00118571018701011
"57",57,-0.00844519161434979,0.0123456757473713,-0.00192649857465538,0.00127442292314563,-0.0054679614357006,-0.00630963305964701,-0.0093662067161875,-0.0106984393594901,-0.00801276543754438,-0.00235712246291968,0.00224320404571333,0.00211952556446323,0.00224481212526907,0.00786283975812665,0.000359882981899639,0.0022026183557485,0.00931183028071866,0.000879765797006297
"58",58,-0.0096073039777591,0.00955063451277062,0.00266911923229012,-0.000281426536129832,-0.00416646208349649,-0.00666190561830056,-0.00774838975959667,-0.0145935012204187,-0.0072598342222518,0.000223166389597578,0.00503499091416241,0.0027027952601518,-2.60970541533021e-05,0.0129372821015173,0.00180944988897265,-0.00255916994104072,0.00905852973729248,0.00184785868583337
"59",59,-0.00742159087494631,0.00885298731931605,0.00340195659739276,0.000370120373941451,-0.00433091886187988,-0.0037323928545751,-0.00628075236652595,-0.0113975634116293,-0.00839814744947892,-0.00256385345139611,0.00458735313052591,0.00181103718104418,-0.001423227971004,0.00982660784193832,0.00236343113611238,-0.00178744471949234,0.00655020307295293,0.00266730125597271
"60",60,-0.012058285715434,0.00672199667357265,0.000368461926584849,9.95691105484857e-05,-0.00324271481834583,-0.00132067375153153,-0.00771653351364487,-0.0147415793285183,-0.0087167662803741,-0.00144253915488894,0.00644375566579855,-0.00153135902518214,0.0015895662903151,0.0136125075977841,0.00231273785765832,-0.00162215625335642,0.00408495095445822,0.000674316948699967
"61",61,-0.00890679141791973,0.008782877426807,0.000125785835609417,0.003736197555781,-0.000599043086462455,-0.00198581163144524,-0.00680606859469647,-0.00926632491106319,-0.00552391819601274,-0.000611541428432639,0.00377054617927935,0.00249162924968516,0.000663925798505002,0.0102735667539669,-0.000877903167197784,-0.000636951233449413,0.0070329105388147,0.000323793456785278
"62",62,-0.00523530155240519,0.00396953058693497,0.00310183192880504,0.00140027944575037,0.000792546775043511,-0.000215314943285613,-0.000825248301216008,-0.0109360034781824,-0.00736610387538417,-0.00540096309908313,0.00675984352288656,0.00232908123098448,-0.00022398135858325,0.00723314237339097,0.00436339890635307,-0.00126313020064617,0.00564029814624187,-0.000469342996156084
"63",63,-0.00942815320944388,0.0108867939828511,-0.00043002881992266,3.94277523257879e-05,-0.00220377145277917,-0.00265291510185184,-0.00843261677624147,-0.0129349059469446,-0.0070018502619282,-0.00122315367935512,0.00277444757461354,0.00112254896299839,0.00264464756844417,0.0114441915295157,-0.00244094515546343,-0.00133354792401818,0.00614793597880826,0.00064375631741858
"64",64,-0.0166477498029057,0.00753341177189303,0.00306626640865883,-0.0029751274334426,-0.0044048553117708,-0.00563052545436834,-0.013481846142415,-0.0208539883865757,-0.0142449195290834,-0.00188760706269884,0.00821469717626961,-0.000805806842402383,-0.000612247065826738,0.0183854128034978,0.000246523850111077,-0.00620921097974749,0.00759455346404425,0.00286744768345696
"65",65,-0.00724011244103408,0.00815270459944714,-0.000137696792650904,-0.00172303269950544,-0.00126053278691944,-0.00483748715346854,-0.00556733581623322,-0.0122841878618777,-0.00386108035931605,-0.00336935765551441,0.00645948701466112,0.00289304429536798,0.00537568163259546,0.00612045760972169,0.00380138427363647,0.000161377584360304,0.00746955843472695,0.000726330852575739
"66",66,-0.00729598231212905,0.00548823142608012,0.0002431752003911,-0.000358434883569997,-0.00338156873904057,-0.00499716659470149,-0.00316513385739203,-0.00843239693846766,-0.00354495625289323,-0.00259852296366007,0.00402246492320866,0.00178174510045842,0.00174179037692456,0.00514667638900376,0.000891279880966661,0.00158975675792311,0.00638955858944462,0.00267892827363558
"67",67,-0.00449403817930791,0.00507324097907597,0.000824790355877218,0.00148226918117431,0.00254666151085071,-0.00186978437477002,-0.00561836129364691,-0.00870481852067925,-0.00629959198902784,-0.00198454681296965,0.00177551494553815,0.00125848642038662,0.00196957708365654,0.00749210760946844,-0.00386640388345665,-0.0031103582542099,0.00404597684032044,-0.00108696499157275
"68",68,-0.0108312794212099,0.00959284746302747,0.00162765516482384,0.00150617821239376,-0.00138286945748531,-0.00284148688821018,-0.00927189997797888,-0.0126736770559006,-0.00988140261095013,-0.00109403620493811,0.00570193265253143,0.00197226931013766,0.00118568778711454,0.0127573836040679,0.00223336770550381,-0.00271818466234706,0.00572232906081873,0.00124386443181508
"69",69,-0.0106288663421467,0.0108391632106651,0.00161190970367206,8.97515184811175e-05,-0.00847385468545852,-0.00562321841317837,-0.0111121614112956,-0.0156472949730558,-0.0112181831686877,0.000532371544849512,0.00648105808841655,0.000490169190187176,0.00164153218419507,0.0136749869984684,0.00567919930223207,0.00293911028925774,0.00559171353613276,0.000550838517126998
"70",70,-0.0122309972223171,0.0096128935468907,-0.00038995208937003,-0.00126670636213802,-0.00243496244543829,-0.00643885997182613,-0.00998900453232022,-0.0157985332123032,-0.00783300439594334,-0.00142846336534786,0.00590003180560478,0.00054904967651064,0.00305677185602527,0.014466407601902,0.000482400355175702,-0.0021052977941382,0.00794442984081532,0.000232074105684807
"71",71,-0.00990063737932887,0.00836781580550236,-0.00261715437020106,-0.000251795995794733,-0.0014227911286576,-0.00617440004436536,-0.00822505202371844,-0.0131743622648591,-0.0066072138918384,-0.00129682695075196,0.00395741810935765,0.00260502709253888,0.00444255207593087,0.0091928380409418,-0.001491097788548,-0.00124789570201216,0.00883132865889511,0.00222368135259102
"72",72,-0.00689701230886344,0.00645475179422127,0.00277282957255857,-0.000861665694596237,-0.00254005203048136,-0.00551724128610303,-0.00463753253898938,-0.0106726143064887,-0.00453360042741031,-0.000106104151014579,0.00825881113024798,0.00158305622661164,-0.00123087045614455,0.00980098984888773,0.00175141794336202,-0.00271422908533136,0.0057788654932047,0.000782546301556895
"73",73,-0.0092866212924855,0.00624713622053771,0.00401062963167043,-0.000317578417732111,-0.000507687895754994,-0.00463718329791466,-0.00626357399028321,-0.0123872435419737,-0.00645876011491051,-0.00370990548366157,0.00864381247646877,0.00182077795896969,-0.00206975039052023,0.0108828389829666,0.00309530199941177,0.000308579180083117,0.0073478469347957,0.00440272923821311
"74",74,-0.00627609004872427,0.0063050517589103,-0.00336416301163783,-0.00439757503419411,0.00171688150542283,-0.00542543377417725,-0.00652449364225934,-0.0120225770851696,-0.00337895875147666,-0.00156710750438529,-0.00208346936265136,0.000401271556612675,0.00795109893793114,0.0103881228142644,-0.00110356658188269,7.28966692003648e-06,0.00656456519959528,-0.00224508428564292
"75",75,-0.0060562349184914,0.00643767974529116,-0.00370903367973676,0.00214315752119153,-0.000261355524720552,-0.00491779955229464,-0.0080546908553644,-0.0090600277122187,-0.00888537816707605,-0.00502102490772603,0.00124030105250991,0.00453673344118565,0.000393020117679897,0.00653399800212504,0.00254501739929644,0.00791935715947099,0.00825514539699028,-0.0014881312064769
"76",76,-0.00877642902649895,0.00559143264219887,0.00447291070874897,0.00354409481248791,-0.003396911923913,-0.00491881085887945,-0.00481451245188198,-0.0120014458082915,-0.0103303970283606,-0.00376876295602414,0.00579398152895543,0.00513345995677783,0.00425332418570846,0.00877307758569977,0.00128696222238009,-0.00365319033281579,0.00543228046915469,0.00162412473403276
"77",77,-0.0117341773737714,0.0102925735080416,-0.00309546029427691,-0.00132821203970485,-0.000923474199259847,-0.00407797200543515,-0.00965077387000688,-0.0154902631420732,-0.00640614525533529,-0.00157292215218649,0.00386682807752874,0.00118314449976944,0.00241468297306911,0.0105893902993488,0.0036491489786443,0.00132433719357515,0.0103509100979129,0.00215157119124496
