"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"22",22,0.0126805773376722,0.0116610430439389,0.0166242214245144,0.0206180109932549,0.0189926353691954,0.0123991747523845,-0.00107123590675086,0.0053283763466143,-0.015365139957809,-0.00717877370978746,-0.00867870689238797,-0.000563108990434803,0.00464754081689122,-0.00353303899009998,0.00540917456247892,0.00855269730579465,-0.0076549315797299
"23",23,0.0134753949312192,0.00888947695993693,0.0140815061409667,0.0174960563906694,0.0152769533285207,0.0140763468135515,0.00575177727781686,0.00766960459240469,-0.0139622919988635,-0.00616956911531369,-0.0107291055347704,-0.000203964609250159,0.00380759662730187,-0.0023151815755157,0.00200086509114399,0.0042546520592145,-0.0111229537666872
"24",24,0.0152087282845123,0.0142588287050033,0.019536328866887,0.0236943105023522,0.0262455194985044,0.0175466913159683,0.00400618670979074,0.0131374358213797,-0.00788811959695261,-0.00374024736225937,-0.00747003006345128,8.21781854151004e-05,0.00985825069447897,0.00126512026452343,0.00704039460674073,0.00918075467518499,-0.00444543188294584
"25",25,0.0147506374532758,0.0127615418288873,0.0163744980982235,0.0217728873130678,0.0172155729388828,0.0193752172192271,0.00342902472567542,0.0135135964232182,-0.00693370512039336,0.000982411737057821,-0.000704393858279396,0.00429861553023954,0.010332274798797,0.0013076032253742,0.00573216175655749,0.00951408998748395,-0.0106959048909396
"26",26,0.0119884936715765,0.0114657886625465,0.0176902025160794,0.0248189546426211,0.023910260535349,0.018750134974408,0.00500816137551898,0.0115780299397122,-0.00860849843235346,-0.00957015533349706,-0.00992671600250811,-0.00109309452164417,0.00750401980795446,0.00223734457089491,0.00328754336941811,0.0135595193924718,-0.00624777131094929
"27",27,0.0136714585304737,0.00729454670863224,0.0161995995998477,0.0158945222483128,0.0134320369560135,0.00913772472790497,0.00225401439299048,0.00926712712205205,-0.00994883080120349,-0.00144272910924846,-0.00559345116156502,-0.00156396002910794,0.0013952571411059,-0.00505901329850373,9.99322484430465e-05,0.0057698751282237,-0.00587628158794535
"28",28,0.0194972297157108,0.0174786654799933,0.019646941545626,0.0256694819585497,0.024929271412958,0.0160201689699123,-0.000165261330593995,0.013412487545515,-0.0130002179320471,-0.00363785307571212,-0.0058040203329913,0.00814797383958827,0.0137872851845779,-0.00127772747157394,0.00991602031503647,0.0121259662692956,-0.0100889760047257
"29",29,0.0115530745518301,0.00972177347450427,0.00984274467449908,0.0184844534385935,0.0176445041957004,0.0172499116096503,0.00269811830899022,0.00904618891860223,-0.010617049032019,-0.00696926317956311,-0.0114139303985704,-0.00447065317183834,0.00572632350042132,-0.00320889986952998,-0.000416249322281339,0.00880158629799011,-0.0073650885153028
"30",30,0.00887303318397352,0.0108060559734577,0.014736791692084,0.0207072920011245,0.0204673666512586,0.0171766023424765,0.00092507788401276,0.00700832404185891,-0.0099378360629773,-0.00827458566783637,-0.0163548107135565,-0.00751504134941484,0.00218619933870552,-0.00767970044071324,-0.00675035510565303,0.00769966519294692,-0.00239161865864367
"31",31,0.0120260719099184,0.007604519246912,0.0122651543578233,0.0186340928582423,0.0226762147838544,0.016469716578883,0.00604273309006756,0.0115423039796923,-0.0085804186435339,-0.00611708550940246,-0.0138879030785845,-0.00033429717097358,0.00714850746492023,0.00167221577879982,0.00884867623528666,0.0163911892337997,6.87895400500144e-05
"32",32,0.0104305152713906,0.00683463605727818,0.0108225628865867,0.0168215809824097,0.0135118279584542,0.0139332538907586,-0.000711787367004661,0.00838525462271622,-0.0141063350540005,-0.00537060585267841,-0.0103756989046552,-0.00316698574038819,0.00508202349383779,-0.00377837657996082,0.000535056692953506,0.00571194953755726,-0.0111721165275414
"33",33,0.0151526924260142,0.0130363796338605,0.0138133339407344,0.0195967048160479,0.0146848072861046,0.00792850500816651,-0.00212874304927767,0.00348698154170715,-0.0135261646018096,-0.0111451280612223,-0.0093125249776948,0.00190713436091742,0.00402478133757116,-0.00092700625372283,0.00621676434768986,0.0141444620338524,-0.00710335095886083
"34",34,0.0132398761466658,0.0128568524313787,0.0148561278598426,0.0214734652421897,0.0193542930348045,0.0102436527628867,-0.0011265024822106,0.00733809101981058,-0.00981156770972307,-0.00444578436211549,-0.00444681817039489,0.00565741888411455,0.0103260237951056,0.00399712976397196,0.00701960164441232,0.0119009570702693,-0.00224791309075918
"35",35,0.0179687718263816,0.0134942437892306,0.0192341345268067,0.0237487814234863,0.0221968721121741,0.0202042467794156,0.00242836377590386,0.00993934157620289,-0.0116863355434457,-0.00458495848328146,-0.00796119051187459,0.00119969685811123,0.00708321195183568,-0.00385545840453977,-0.000574013321428511,0.00544144552142229,-0.0134317799925103
"36",36,0.00852786423300678,0.00990939555633007,0.0125783541341108,0.0187816116886548,0.0190069237758712,0.0144017673957655,0.00186245129947815,0.00780946956766155,-0.0114022858508816,-0.00799784370434672,-0.0126773027534598,-0.00118663248170748,0.00764083775550784,0.000366280059431724,0.00429775318468032,0.0147084824256033,0.00141167702351237
"37",37,0.0121820564511422,0.012779493042181,0.0169886393922605,0.0210858562476583,0.0258956454689969,0.0100766041098434,0.0045436337518591,0.00880793744254533,-0.00654768813488462,-0.00594791022456562,-0.012126922574666,0.00501764020014894,0.00431320104688167,-0.00204877185243636,0.0016633410900561,0.0116279630366555,0.00105613112540038
"38",38,0.0148699120290146,0.0154861403816876,0.0180920363280388,0.0193300771289621,0.0215784274449974,0.0109681726930015,0.000224393791724156,0.0108107214994148,-0.00898026055111474,-0.00416196598119228,-0.00861047666145981,-7.92171317482438e-05,0.00538681472314441,-0.00129733959698738,0.00524185948132919,0.00652740122369366,-0.00505858428196172
