"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"34",34,-0.00716374934657845,0.00342126477308681,0.00436954025319419,0.00465338178950973,-0.000143717504751055,-0.00291386370062571,0.00167869150873564,-0.00457037950680292,0.00236707266979389,-0.00203687846513093,0.00937521026633216,0.000665906981278516,0.00387147974409246
"35",35,-0.00768763880607338,0.00259819130799158,0.00157384484046411,0.00717772911866351,0.00335674121522571,-0.00429042610695866,0.000688366257914378,-0.00429973175304721,0.00228536770264967,-0.00166291584088951,0.0102073918572387,0.00232972300158023,0.00372183261580141
"36",36,-0.00987045441959307,-0.000228180394334856,0.00137138223296226,0.00373853016330048,0.00128862545173319,-0.00366539292382068,0.00337174418758255,-0.00378626981126836,0.00179992573939391,-0.00604333496253216,0.00539418968404605,0.00123043066506397,0.00624529304057128
"37",37,-0.00468469195302931,0.00324909202435251,0.00259765800011925,0.00525171406762693,0.00113838600860083,-0.00277656265108676,0.000885749209409557,-0.00249377617145994,0.00143603595220819,-0.00205671559567797,0.00481346444999686,-0.000786873710000724,0.00287900485333357
"38",38,-0.00443992919875157,0.00200498239406037,0.00275838694668639,0.0056873819241564,0.00176424696429204,-0.000982757848473963,0.00211565985370762,-0.00329289414676167,0.000248380636239876,-0.00112370853076093,0.0054491211748446,-0.0012139770269018,0.003440186142953
"39",39,-0.00503101560694326,-0.00104440259137671,0.0061939127027296,0.00215443932109299,0.0038786965912269,-0.0049827502480118,0.00642461208670729,-0.00538820203683462,0.00406456136685299,-0.00326323759849244,0.0084579081566381,-0.0011296383210517,0.00392759674888935
"40",40,-0.00713927275893191,0.000617637011943099,0.00377595641067103,0.00468376196579039,0.00407107795992275,-0.00343853420377238,0.00414505782588917,-0.00638416549118109,0.00153056377536423,-0.00516399646365081,0.00877121906300688,0.00086793847716747,0.00405538088106979
"41",41,-0.0110592133237718,0.00410769933427727,0.000264495087379535,0.00536979635183026,-0.00195676687233964,-0.00219293487202847,-0.000123489167414629,-0.00601962920659803,5.78499638928875e-05,-0.00325877199622719,0.00586131831157983,-0.00121700144536947,0.00257299101485905
"42",42,-0.0062858876724694,0.00297906947146743,0.00284956916175794,0.00384191757106062,0.00270863088825953,-0.00462506491777433,0.0017825231987671,-0.00609478846442974,0.00205167202448507,-0.000893147235367566,0.00884151689541714,0.00197578243682969,0.0036337986604725
"43",43,-0.00626239927470561,0.0037171734884909,0.0025334792230541,0.00250976286663481,0.00212534702858517,-0.00460164041055195,0.00290622431339506,-0.00581421957479892,0.00136644832753873,-0.00281600490507346,0.00685647543050326,-0.00086664415002664,0.00678510723550469
"44",44,-0.00906021718257087,0.00189669418212799,0.00174696995388849,0.00488993540511784,-0.00113791008567553,-0.00312799124865815,0.00061924335782846,-0.00357521257985678,0.00128673124266557,-0.00377190526346091,0.00720227070723799,-0.000199746601899501,0.00399156010166059
"45",45,-0.00601172173387094,0.00279586233557119,0.0049693444728715,0.0036238992235604,0.00139855537986602,-0.00386298504154299,0.00269192772879439,-0.00435341949712912,0.00260564895756539,-0.00300930512243546,0.00802437120194874,-0.000132826089224232,0.00276329329595159
"46",46,-0.00720498114828969,0.0022387084312993,0.00369928294856235,0.00554947922387249,0.000850960625630299,-0.00135849946178353,0.00305050396147389,-0.00258366021302618,-0.000480181926453252,-0.00512445757200481,0.00643241181662272,0.00170676050684693,0.00394890118810913
"47",47,-0.0101584549166896,0.00260926064229208,0.00396071475249243,0.0040086478900051,0.000957902748050518,-0.00439232316185858,0.00369575200692945,-0.00430713861221931,0.00103116601009059,-0.00331451804318597,0.00870217191423592,0.00025602400765387,0.0049268596647065
"48",48,-0.00920974269392426,0.00377893057383457,-0.00168227257804815,0.0053766931483749,-0.00242043263521433,-0.00161172964729382,0.00224996311355191,-0.00209678665155539,0.00150218819396797,-0.00276182423428983,0.00508091756169317,-0.000456392895215377,0.00518959139777005
