"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19"
"40",40,0.0151836018444811,0.00778883971256389,0.0275455421263548,0.0301942589327425,0.0370941186764556,0.0470561821964009,0.0410411909375749,0.0403246450163367,0.019092820193132,0.0236862895110957,-0.0118031730035704,-0.0253783249814559,0.000425412336547924,0.0210055172908354,0.0341503598560743,0.0193792035508205,0.0423403578557275,0.0545605855319508,0.0102225794251112,0.00604407651288701
"41",41,0.0165757499200764,0.0120336950255564,0.0279451635448877,0.0321977877515732,0.038339570421819,0.0405510097630551,0.0377123171542944,0.0376372455291785,0.0180038914171956,0.0183482847777551,-0.00686503504927625,-0.0138102038493129,-0.0029599064352671,0.017994894462462,0.0293801580898277,0.028946855056191,0.0383085279809624,0.0523119975074988,0.0185763631832775,0.013499105233209
"42",42,0.0204906850082197,0.00924269270092905,0.0309224397009604,0.029967036240278,0.0384030340964924,0.0394315934801322,0.0355638976309909,0.0427655339113566,0.0191792886345208,0.0220720761310936,-0.0112528084852172,-0.0281253421390102,-0.00516317100329168,0.00768365137184339,0.0281098290519878,0.0189263704023546,0.0396373679790572,0.0592275976764222,0.0144708398954918,0.0174585701706398
"43",43,0.0147827411391448,0.0145642168179608,0.0322476970862482,0.0367385871016304,0.0417399443356198,0.0413809637730506,0.0350235321881122,0.0371081370279717,0.015378133944184,0.0181330511461901,-0.00830727510947247,-0.0189819187842322,0.00367263176418634,0.018985873371846,0.0347874905776248,0.0304602123249238,0.0419037807747563,0.0494982736945683,0.0120061536431344,0.00615669632707552
"44",44,0.0247499883885212,0.0141957412274597,0.0352827289773229,0.0362197962402314,0.0437136744878493,0.0473836364327857,0.0406800474637176,0.0419290197589104,0.0189326644384027,0.0276545442366667,-0.0029394374849487,-0.0134010095688575,0.00038894838522906,0.0224209330166906,0.0321890599956643,0.0252796051131379,0.0402567272042107,0.0573763771390215,0.0151425179395028,0.013839057760539
"45",45,0.0188736334405482,0.0110284144906671,0.0334753478978614,0.0365063419430581,0.0395104149804306,0.0423198136109874,0.0372077517097171,0.0392128037261375,0.0196198523905312,0.025677229758011,-0.00725684224501929,-0.0193345615881593,-0.00118206824787433,0.0187553448703761,0.0323775078405558,0.0260643297939497,0.0419810433893511,0.0590830990504033,0.0108641055747973,0.013285829794856
"46",46,0.0159917211175176,0.0106791051541237,0.0242299568416578,0.0317409793926892,0.0390401884597539,0.0402571421371566,0.0321774569904747,0.0362172287561981,0.0117462484645189,0.0144647866693923,-0.0125650130814642,-0.0249443407977235,-0.000151466284425043,0.0146183026087301,0.0338660260755405,0.018881663246694,0.03152639592992,0.0484966288755383,0.0146110376658317,-0.000569628842232346
"47",47,0.0195041898143491,0.0122042227371871,0.0323375978139667,0.0367457555345922,0.0440168802144454,0.0480885944162388,0.0406464579510711,0.0420050809644159,0.0186447693552225,0.0189043747616262,-0.010552685851179,-0.0186540109521866,0.00496166190213488,0.0246785511120324,0.0405563151929736,0.0299302486930489,0.0424106778184433,0.057298641440788,0.0152136591835373,0.00759053913245774
"48",48,0.0179613853419161,0.0120073443167799,0.0309338900539306,0.0338913596981134,0.0421390934877439,0.0499454617457353,0.0468563509555554,0.042623394931314,0.0262702917313519,0.0241022654785851,-0.00733452538523949,-0.0139867179868972,0.00095914479485078,0.027443998887677,0.0363201398571825,0.02934254829761,0.0457078044164282,0.0511035904749244,0.0163770145834433,0.0125932399990937
"49",49,0.0183729136752658,0.00966284943650533,0.0349128512058924,0.0375343348010419,0.0412433834309521,0.0540535566397108,0.0502325275115813,0.0504331539108223,0.0252704232718327,0.0275990052897646,-0.00276020720995562,-0.0220157141873522,-0.0021718963909678,0.0197029834510811,0.0401275897999572,0.0330458629451086,0.0417048505031488,0.0616670988026882,0.0189589299512721,0.0139410380156454
"50",50,0.0139386759658954,0.0133524459750904,0.029310603612444,0.0345412330380562,0.0401110037347496,0.0422493759748253,0.0356981734863078,0.0366838341930105,0.0179649933149471,0.0198988626979319,-0.00321160632656142,-0.0121525168809156,0.00351960521969589,0.0185369604937002,0.0359317459901487,0.0296049174972195,0.0371001820957167,0.0453754711784711,0.0182589503067093,0.00886343824987841
"51",51,0.0188061338969729,0.0149220937523895,0.0396718840578904,0.0421736165839516,0.0459998837744758,0.0504527431189866,0.0468723188563025,0.0426633760691203,0.0206000719981041,0.0216340439943182,-0.00439816606782104,-0.0166029167029264,0.00636370985404269,0.0230287117994247,0.0372832716317465,0.0302123495156667,0.0455815230021738,0.0565535379769361,0.0157504458095153,0.0152776133926156
"52",52,0.0194302117264968,0.0111165580391476,0.0327877939695159,0.0354207241839529,0.0405509358084196,0.0483832985217711,0.0402388032140479,0.0438232898136044,0.0215888836216415,0.0309196642228335,-0.00192881005569766,-0.0197247212516505,0.000451055533323985,0.0159018137958127,0.037181083530982,0.0238449110472044,0.0408734148640398,0.0599870103757477,0.0199150680396188,0.0128979505121702
"53",53,0.0170071128459623,0.00715634173769207,0.0285618777043812,0.0298557355641144,0.0361376067516123,0.0422797845419958,0.0388117614645479,0.035518969795453,0.0140023660025943,0.0209525260357804,-0.00383728966162327,-0.0178612476361126,-0.000356755246036609,0.0191970850470774,0.0340886075991729,0.022990032280292,0.0333810160631115,0.0481092969419824,0.015212456983744,0.0108000270966066
"54",54,0.0113117657960097,0.0056502777873581,0.0227703432026949,0.0285327879605431,0.0353186143550779,0.0434989467474403,0.0420369641311272,0.0381388429702859,0.0198158437476752,0.0225430700697156,-0.00587802333958866,-0.0220452220141789,-0.003872993294542,0.0188322506421211,0.0277208127506741,0.0249946718950781,0.044256625374011,0.0559922163475803,0.0182419401059221,0.00777151784425963
"55",55,0.0145577836471087,0.0110419819811904,0.0291880888357192,0.0316191489920119,0.0381674517791386,0.0419666931581202,0.0381280253642202,0.0365412227676482,0.0195455200432493,0.022401855204051,-0.00603689078754819,-0.0186652817011423,-0.000338891295118397,0.0185868124375917,0.0280202957886429,0.0227571895349975,0.0407948698582348,0.0557641840046981,0.0142622207578151,0.0091928671893774
"56",56,0.0141762976974335,0.00934594071911371,0.0313119780534605,0.0331569576944347,0.0398474228965824,0.0485558836912639,0.0430191858705176,0.0471394449762871,0.0238134901322082,0.0207546043896996,-0.00801445877300012,-0.0217528629637512,0.000232788125001906,0.0116841607871501,0.0384427183468864,0.034206251016311,0.0476815558176105,0.0558083738445092,0.0223433396837336,0.0212915183669345
"57",57,0.0194522520278489,0.00964582788513317,0.0316233078586343,0.034588150288315,0.0403627208639187,0.0462131817156929,0.0405402610267199,0.042999360663312,0.0199204512694928,0.0250014933363598,-0.00809574955077322,-0.0205396725517526,-0.00336991106920923,0.0201065797154449,0.0342880761010623,0.0272320409026197,0.0448719872768939,0.060354923386919,0.0165021337220086,0.0137666599952454
"58",58,0.0207724224946155,0.0168617405612845,0.0380908473905935,0.0419806220027896,0.048057969201175,0.047746802849778,0.0355116829716252,0.0392650089453298,0.0165768563895516,0.019521073191429,-0.00341268230662149,-0.0109840953730784,0.00644545345664233,0.0164675444296897,0.0287791808840457,0.0273281178832293,0.0347045086056655,0.0476816246346789,0.012510652727987,0.0130914438567957
"59",59,0.012285858207264,0.00705256298225874,0.0270219213796796,0.0304283560514183,0.0365380518807801,0.0407738826263071,0.0336753445773871,0.0371511780820761,0.0173752980866193,0.0210446242655355,-0.0069403451687866,-0.0181610377870126,0.0011064770098534,0.0159755498010515,0.0310431549533029,0.0286504364710427,0.0399726707778171,0.0533082381614274,0.0161375972031825,0.0115698294529643
"60",60,0.0154581991054551,0.0129158040332541,0.0318037387965793,0.0354972115725306,0.046124001653945,0.0474859715508063,0.0441777631061862,0.0423099611862972,0.018088791307238,0.0197130206610484,-0.0069900372567237,-0.0131688140069876,0.00214962743647766,0.0139661460018817,0.0307866157082988,0.0253774069187417,0.0361159726399157,0.047351988321924,0.0188126243041015,0.00929617471526742
"61",61,0.015223103656426,0.00794621494818045,0.0272340006946388,0.0287311649957214,0.0356604364742238,0.0382637571509219,0.0341672027360554,0.0354742407572379,0.0143806885893451,0.0195977024280137,-0.00527823560883377,-0.0150045954697049,-0.000964508690729929,0.0124124867088497,0.0325334297297705,0.0256069087839472,0.038310597404782,0.0516420681384388,0.0171175487036586,0.0155941873179095
"62",62,0.0136946093983923,0.00692451098372091,0.0263243744432915,0.0263116353276046,0.0351873000273381,0.0432285508027061,0.0393509100218767,0.0408663456827294,0.0194810866432665,0.0236500300120275,-0.00736440207287709,-0.0210251269012909,-0.000667090427408892,0.012049061808953,0.0311437301801754,0.0224311168219392,0.041960706038645,0.0522429701308424,0.0191234319754409,0.01272666041332
"63",63,0.0185954068479341,0.0109669004388267,0.0319933823536293,0.0345999976298903,0.0422109945690126,0.0472379148404075,0.0419120947217176,0.0437115010539715,0.0199393205550728,0.024050426662666,-0.00586568730073687,-0.0222180173299298,-0.000472783404009154,0.0226802380641378,0.0418002405017653,0.0275064426011294,0.0420814545079538,0.060420900465704,0.0157000792861584,0.00741672226176983
"64",64,0.0180047573966855,0.0150290580557911,0.0397096286784543,0.0445966759530062,0.0517215127999626,0.0545258328456268,0.0430782704924528,0.0432009972493768,0.0151611899970385,0.0188664510836189,-0.00979114438958417,-0.0129692031841929,0.00925867427527502,0.0235639248642596,0.0421258565494755,0.038374814786602,0.042795308917636,0.0544369935016249,0.0140143659698818,0.014742984099734
"65",65,0.0203919422325951,0.0105818812010143,0.0364749513196165,0.0391751087230695,0.0439929550624418,0.0493692631386497,0.047280024754104,0.0492441517406274,0.0254901356792806,0.0328887160414461,-0.000669376392401164,-0.0159373451921692,0.000763005523543087,0.0216656694160803,0.0393932220078777,0.028287835906651,0.0463161548263418,0.0596812163716347,0.0172674357400446,0.0130124253948773
"66",66,0.010374221088048,0.00703838366752713,0.0212345598208141,0.0238867331905524,0.0251742476329542,0.0309796418404425,0.0298580679976152,0.0315394922109085,0.0169137661636655,0.0195317566962421,-0.00531987981580502,-0.0199763589883841,-0.00479504064536446,0.0117476401179815,0.0213133934723701,0.0166181022760249,0.0330799144853767,0.0419055062194281,0.0111780692386053,0.00987078592394201
"67",67,0.0117221225411433,0.00895834064255919,0.0226372018004623,0.0252287565186007,0.0333281170162984,0.0385104462228568,0.039451135823262,0.0370792176508537,0.016909413389688,0.0186109569111493,-0.00435085820431582,-0.0213553984002838,-0.00331373291781872,0.0190294764730759,0.0326025762955628,0.0219956898965083,0.0309429921373262,0.0473804617476884,0.013767883956982,0.00417857353084047
"68",68,0.0160840081969834,0.010781040971475,0.0323300230973439,0.0369974721231515,0.0392709472110337,0.0461830061491588,0.0373790131611041,0.0339186331324816,0.0111469434488254,0.0152019068551547,-0.00965428442537056,-0.016427778803636,0.002196372641152,0.0193776239939353,0.0323855535482922,0.0320601315504121,0.0393994759490253,0.0548862786796085,0.0139845713555192,0.0152917942044501
"69",69,0.0187523007174563,0.0184052666059255,0.0426553482937307,0.0476591335122425,0.053246589009965,0.0523286666121501,0.0484429503572622,0.0415053913632142,0.0190674158686334,0.0219759265974447,-0.0055728129506884,-0.0122904173093647,0.00417845053805412,0.0252736290294538,0.0376484435573657,0.0339422615604816,0.0500055360444012,0.0621548808110197,0.017650062553841,0.0111003675561679
"70",70,0.0209698435996976,0.0143576097509727,0.0367601311584948,0.0394672304635641,0.0458452493378118,0.0545880215763929,0.0435244361823377,0.0464092846557346,0.0182625882533764,0.0242509236582528,-0.00448869829191555,-0.0214054758780385,0.00461902588521838,0.0242975767227255,0.0456521019214022,0.0320256677705319,0.0411620659543307,0.061546922959077,0.0189828135199699,0.00935040639796009
"71",71,0.0206994775821722,0.0133680957004472,0.0350339134083643,0.038670922383126,0.0451687251032515,0.0519734803943523,0.0449605532418753,0.0487580272749223,0.0228883531605931,0.0251013769763207,-0.00234752042226671,-0.0225354220378099,-0.000890637130682182,0.0146268215907567,0.0355501885933035,0.0237114880703893,0.0354438436455666,0.0558223374575336,0.0158782874367678,0.0103827957050402
"72",72,0.0174050899925962,0.0103367891880907,0.0339553930324888,0.032467793725092,0.0406262351469955,0.0438931362396192,0.0328728853309785,0.0368615255410325,0.0211244702399583,0.0307045510470762,-0.00353906041177263,-0.0177152983481541,0.00525881567537508,0.015932713201093,0.0260638329258923,0.0192678909840454,0.0390158535590827,0.0507987455746419,0.00704423914968232,0.00884882066077826
"73",73,0.0159652047053684,0.00771055216687673,0.0299737188236397,0.0316950361983785,0.0383941032446394,0.0463274092020566,0.0390895431948535,0.0386692585254109,0.0176975125408855,0.0201578912413902,-0.00778081432469203,-0.0196085773123707,-6.07022350270358e-05,0.0100207350791841,0.0260045190003604,0.0261399202659085,0.0373545069632081,0.0494074024121244,0.015152480955835,0.0191880118780417
