"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17"
"276",276,-0.0165786684724336,-0.00784804274304005,-0.00633818622062333,-0.0101750312851668,-0.00777058433283556,-0.000814700927412944,0.00437569507257314,-0.00205717385081419,0.00471456544600474,-0.00150982120892628,0.00569082587755678,0.0162764344714158,0.0136460242106336,0.00806280342746448,0.00954594801557078,0.0157267261791066,0.00545362642937462,-0.00963683535853772
"277",277,-0.0202768775153251,-0.0056731617738095,-0.00798998080151512,-0.00958830567166092,-0.00858819954157096,-0.0126622820846369,-0.00590112826156746,-0.00883855796178733,0.00222678222329133,-0.00441389658835194,0.00744430638472917,0.0167761640903353,0.0123512409824602,0.0138436988958258,0.0123868433566925,0.0128916753180553,0.0054746655496617,-0.00922850775351933
"278",278,-0.0131529086413942,-0.00300876197433518,-0.00281496097434949,-0.00518328394638955,-0.00288414992742397,-0.00998579035721364,-0.00292005739723853,-0.00102863553876879,0.00738557351907177,0.00368802226948537,0.0157849992100985,0.0170519946324374,0.0157346991789489,0.0113635554928834,0.0156125225491954,0.0128671208635115,0.00417684423966157,-0.00212421853599487
"279",279,-0.0188607632510784,-0.00257618994402565,-0.00904530474275833,-0.0047641998460788,-0.00344346028157763,-0.0138504678347211,-0.00730264741022019,-0.0109158442673956,0.00385175763648658,-0.00114152098389654,0.012042412615799,0.0212994931939334,0.0190292022364435,0.0212002187732235,0.0203679917676305,0.0155525438083776,0.00946248402965485,-0.00562079535809231
"280",280,-0.0154195502445814,-0.0101924910789627,-0.00929660183945935,-0.00957906938280869,-0.00821371783192835,-0.00384512079900004,0.000357329205887238,-0.0042811608318739,0.00398483105099772,0.00140208002909059,0.00854500537703468,0.0190479191088865,0.01668692298248,0.0214979000110944,0.0207726414433304,0.0158210629409272,0.0113106620070087,-0.00772193381229646
"281",281,-0.0151328964564709,-0.0115986183143727,-0.0165350071278451,-0.0166221417136362,-0.00998590742123853,-0.0113395037646613,-0.00654892834142439,-0.00617241734988119,0.00726992833780469,0.00117666892584248,0.0140397719497537,0.0142101394075587,0.0228288967566478,0.0156582582156747,0.0172134533178021,0.00282535740492906,0.00552571881431897,-0.00703575685886719
"282",282,-0.0164948865702126,-0.00930770277007197,-0.00729125733222958,-0.00943160414463819,-0.00690632900625648,-0.0133963084720054,-0.00674579015300216,-0.00375585047665151,0.000996373985139985,0.00334946327847762,0.0100189725884805,0.0204797617761912,0.0167472255949504,0.0106932604485469,0.0193500838149942,0.011551698672231,0.00852497928221401,-0.00218839278026525
"283",283,-0.0152316340350239,-0.00830186261953425,-0.00551833770245827,-0.0079630787058316,-0.00194130846486753,0.000838786816806219,0.00983925621510409,-0.0043243932033464,0.00275964264464219,-0.00498590444448309,0.00434252934379774,0.015957482263792,0.0195847302665715,0.0212465265863965,0.0212061053182725,0.0147271527335318,0.0110477751390373,-0.00464954486741474
"284",284,-0.0157205743660289,-0.00471016564506294,-0.0112898905699029,-0.0147859707004066,-0.0113199097254265,-0.018146907565954,-0.00360211309235359,0.00240730925952955,0.0155462306540095,0.00622985031150441,0.0182783102968197,0.0220917797874203,0.0199211537959597,0.0155108599795525,0.0168670744805683,0.0172565059181114,0.0126557725446465,-0.00948525474191838
"285",285,-0.013596869641854,-0.00553446799134384,-0.0150375664072235,-0.0106087264967497,-0.00783520461342283,-0.0166003082392682,0.0024220392881641,-0.00575984535153664,0.00891803836491348,0.00336201281078973,0.0115566353761878,0.0302009767170996,0.0199343987837092,0.0243058381720645,0.0242721742407929,0.0192122669349888,0.0219556859542903,-0.000106502099299574
"286",286,-0.0180871219056474,-0.0027578139041841,-0.018832736466568,-0.0124533755732789,-0.0157680685449095,-0.0151234583589206,0.000229248857928751,-0.00870783966578789,0.012167921957103,-0.00248519101855742,0.0156718186003804,0.0209707984823967,0.0169793476151925,0.0202108422938153,0.0131767755312919,0.0118963008556926,0.0102516849416556,-0.00955346420411587
"287",287,-0.0143219147973186,-0.00595929806911211,-0.0130517689793005,-0.0153917742469632,-0.0151935653534875,-0.0108525968254773,-0.0029268161753926,-0.00383863515393238,0.00692457691189667,0.00786953769868529,0.0190034147262787,0.0141559005018937,0.0112853043299144,0.00992103596071466,0.00768391553371349,-0.0116041243173376,-0.00300655923473779,-0.00951203571151978
"288",288,-0.0146176466816145,-0.00303552348153079,-0.00712084975527939,-0.00724192255167925,-0.0059169198157175,-0.00812675606604813,-0.00392762756103385,-0.0043461255573344,0.00992176453862384,0.00531890196129689,0.0169346716645071,0.0242281290628584,0.0230842707651218,0.0149514716765038,0.0150558817380516,0.00694686679596161,0.00348467163347326,-0.0131984388223517
"289",289,-0.0173590993509298,-0.00405708574805846,-0.0101892456825693,-0.00933788869227243,-0.00895277802124254,-0.0155766186994417,-0.00547654678567672,-0.00240467677186692,0.00338453472167784,0.00187998741916488,0.010795515740452,0.0212069853518093,0.0167223493399177,0.0095367977596893,0.0211738377188117,0.0169351950359049,0.0141372031125415,-0.00171601156178268
"290",290,-0.0243117791729635,-0.0094663743049006,-0.0161903108355575,-0.00943386312787973,-0.0111948680517772,-0.00796573782182631,0.00601214339880957,-0.0129630257820797,-0.00880600714959037,-0.013076213124727,-0.00373340200114542,0.0155564688294617,0.0117155099758252,0.0150605162452803,0.0160164951511991,0.0131543298552733,0.0133447002852023,-0.00496908766599177
"291",291,-0.0157977088942821,-0.0041462128212245,-0.00936187186839141,-0.00422641154382887,-0.00144484577571807,-0.00725969402407694,-0.00203586659743777,-0.00514430986386155,0.00747509248464356,0.00444374403525223,0.0171245906362393,0.0235566087863953,0.0187012078313357,0.0196219294634335,0.0139705253741774,0.00693462645661444,0.00811414468375683,-0.00690955556599677
"292",292,-0.0133574394344006,-0.00787527548046235,-0.0127693327069375,-0.00981416792153093,-0.0120761005314366,-0.00870815901391004,0.00247706126049636,-0.00850245208797609,0.000515615705491504,-0.00330062946769583,0.0110410375155719,0.0185645690861717,0.016498298828684,0.0265106597669104,0.0188015258116442,0.0109523003640361,0.00981374166969667,-0.00358088435266306
"293",293,-0.0161829531172063,-0.00500476629756887,-0.00627229971204177,-0.0103442364911341,-0.0046015748185655,-0.00832439520476007,0.00048939816796542,0.000157826908434631,0.00419010007375943,0.00192034082340756,0.0114107350619045,0.0177885623817378,0.0208885565301595,0.0154077694253856,0.0219249818463046,0.0139719189843961,0.0137827209173412,-0.000969656675456769
"294",294,-0.0134845602154613,-0.0107228730219879,-0.0147821693714151,-0.00843376673518331,-0.0111004412251366,-0.00483995986651769,0.00208199591182677,-0.00050492128345655,0.00516034550731862,0.000255004134362065,0.00672561291947858,0.0111575989742016,0.0187575321158518,0.0179936927541752,0.0185346261873359,0.00987938948745071,0.013240889576848,-0.00211675733455724
"295",295,-0.0182812971054275,-0.00765355174719256,-0.011621043908802,-0.00756345225270592,-0.00603181804368069,-0.0107686905572664,-0.0086888636238929,-0.00429674213895364,0.00488491739909114,0.0049994927646084,0.0121481786512171,0.0228542229594769,0.0202750807672644,0.014176991794067,0.0113929216852344,0.00968290623062569,0.00818520797424979,-0.00434298200133914
"296",296,-0.010714676252772,-0.0119521163705149,-0.00973857815644084,-0.0038819655737071,-0.00140831164286163,-0.00690594674054159,0.00085759549870586,-0.00268206687187172,0.00742167765780647,0.0106808523397867,0.0207322490833612,0.0292912981775007,0.0246045664640121,0.0167332683477089,0.0160106388731233,0.00516758004576435,0.0156952163042786,0.00280467478439679
"297",297,-0.0119139488789562,-0.00356153861433595,-0.00909570371953603,-0.00228308925897709,-0.00560402661415301,-0.00311609302700152,0.0064066417793495,-0.000906709290772583,0.00864425463476605,-0.000151354514053791,0.0170044949399876,0.0188047168072638,0.017731369591545,0.0214176898525417,0.0187937426308117,0.0171964958190257,0.00724108112291461,-0.00549161764944567
"298",298,-0.0164489648527102,-0.0034156759005671,-0.00885416608192681,-0.00807517494194044,-0.00987057580509607,-0.00679769604558759,-0.00366894025030013,-0.00489470703977704,0.0105526872703379,0.00176946328788488,0.0158875263088685,0.0189524538752317,0.0149445050511067,0.014197492595682,0.0126250325621495,0.0131030703476575,-0.000731532537060977,-0.0168704619101789
"299",299,-0.0202811148803308,-0.00926078945804005,-0.0127051764841345,-0.0160690229816767,-0.0176389366023346,-0.0213455251854523,-0.0128553076558761,-0.0133020525728071,0.00696822991465726,-0.00347809374183327,0.0155101741177534,0.0185771200567777,0.0162151181468496,0.0134773159753617,0.0109713865936431,0.0118777120276301,0.0053222702759443,-0.0111494713865448
"300",300,-0.0145922342853552,-0.0101600858483539,-0.0119677273821488,-0.0093316038801024,-0.00940175878382179,-0.00883043084155972,-0.0059847649094916,-0.00453024328677067,0.00880061349541898,0.00754876164192485,0.0157781353270314,0.0183541427381738,0.0107386989771518,0.0117979281673031,0.00917572739423578,0.00725185556607269,-0.000142613710504926,-0.00605112644539797
"301",301,-0.0151506339944502,-0.00372147294052597,-0.00804003420698118,-0.00695720027073539,-0.00800858856111518,-0.00524267450171617,0.00427583061376492,0.00108634660019882,0.0099799597378033,0.00437565938845276,0.0167615013984064,0.0230765918733931,0.0227929966100304,0.0205744904078722,0.0209569817290385,0.00924279055046037,0.0105792833434878,-0.00453263650010744
"302",302,-0.0121008778027873,-0.00724596089096853,-0.00750849932252855,-0.00410279575048193,0.000621563607731408,-0.00677510319844287,-0.00556914514634523,0.00162649832004601,0.00864572223491357,0.0101198992170254,0.017850328551735,0.0239417589043401,0.0246916909344863,0.021410003441845,0.0275283944599605,0.0138491940560742,0.00950683884384601,-0.00161011004871659
"303",303,-0.0165234922672541,-0.00933514003485681,-0.0159403967241825,-0.0169231493486342,-0.0129690939868917,-0.0104519116049548,0.00350423195126703,-0.000151077793396524,0.00890220581450033,0.00144015248881071,0.00961420532593892,0.0116580981058776,0.00982309105452732,0.0117327490177931,0.0158127463758802,0.00915377419428777,0.00511104614506744,-0.0043775975395802
"304",304,-0.0179031062668205,-0.00719489958380186,-0.013682980898436,-0.0173812030463733,-0.0115528184803856,-0.007667068807703,-0.00821409344323267,-0.0053783348840968,-0.000553519125749656,0.0029885464372375,0.00862582762462919,0.0199817389507881,0.0218634938541269,0.0159287165983557,0.0135789303781587,0.00415831891466518,0.00884497099051159,-0.00720784254140003
"305",305,-0.0186857047720603,-0.00543559077211643,-0.00750942374077015,-0.00487769607120569,-0.0047125926301624,-0.00207123692253796,0.00665765610408827,-0.00122900603641788,0.0100799000704875,-0.000991651794965873,0.0103709509849492,0.0158733492471303,0.0141009301244985,0.0144995057427524,0.0152179807716343,0.0147601884448901,0.00757477377053095,-0.00987704372542464
"306",306,-0.0169929064796815,-0.0114947078181509,-0.0118910771946885,-0.0117255469869672,-0.00414797647875645,-0.0101750197876016,-0.00782569988360877,-0.00640096464454093,-0.00172724286462078,0.000155283592845308,0.00755854821670535,0.0192138988944249,0.0226800258651879,0.019487473875324,0.0223574961442949,0.0076817201805261,0.0140486268096679,-0.00539196459610675
"307",307,-0.0145334602201029,-0.00660658465570003,-0.0121884090558219,-0.0149576309169321,-0.00677923388852499,-0.0147029339501779,-0.00184210692171555,-0.00509907254029793,0.0135489427353398,0.00890978389090523,0.019824817245907,0.0222583277425242,0.021008582452963,0.0188578593262196,0.0195924588748967,0.00843587472751373,0.00858553427120001,-0.00244510389109983
"308",308,-0.015314123612584,-0.010183988045898,-0.0182952642205445,-0.0165383714288371,-0.0112062913747596,-0.00680550155883778,0.000185799502797836,-0.00613188679783578,0.0075560020257685,0.00172902382706597,0.00983896820931178,0.014862088164705,0.0248985484590518,0.0248402221133836,0.0225590176792574,0.00931601992381244,0.012483844417596,-0.00718516296839106
"309",309,-0.0198791625784113,-0.00512762341874809,-0.00830855338689438,-0.0131073536192292,-0.00849181541046011,-0.0109616028007368,-0.00132598477151438,-0.00561537482019312,0.00160429259243165,-0.00389460253843774,0.00579960467262093,0.0158131371977791,0.0154649563554444,0.0108267248751484,0.0202463745029864,0.0110476231126377,0.0147552705628886,-0.00370404219110924
"310",310,-0.0201128745580657,-0.00933427545574026,-0.0102377262185825,-0.0158428209387375,-0.0116392384583933,-0.0199505985498513,-0.0133225555446052,-0.0119912031350481,0.00147845905325742,0.000490540776881074,0.0120407772912041,0.0195594003450706,0.0212080904124122,0.0144951503785382,0.0236823429980058,0.0183602050831749,0.0139066451135231,-0.00422305838257126
"311",311,-0.019460029001454,-0.010342321448666,-0.0173281717340911,-0.0136308974114158,-0.0127381983093911,-0.00685034802185032,0.000167925929575911,-0.00342053423903786,0.00338395390663259,-0.00296540185259715,0.00598853839243268,0.0117867993989857,0.0125149902599823,0.00843702604775831,0.0109728864313993,0.00514525488130924,0.00735338899339229,-0.00610733561297164
"312",312,-0.0163010621327777,-0.00862501295251122,-0.013455184451027,-0.011213439295513,-0.00499740780940211,-0.000368744604417808,-0.00274970718471504,-0.00262187545759044,0.00573870670088106,0.00627688198388242,0.0108776269765855,0.0186600880035719,0.0198103248863674,0.0216131648084448,0.0180414871329991,0.00592901223876667,0.0116986632592412,-0.00206288904681405
"313",313,-0.0165314859910002,-0.00911284193104259,-0.0102106169710576,-0.0124503836359548,-0.00843588541661774,-0.0117066004634195,-0.000771964924396289,-0.000956134329918478,0.00810164686990486,0.00614653529691794,0.0123498222759047,0.0176626553285568,0.0156968978702723,0.00972966610808397,0.0160710096879567,0.00696307392188279,0.00474653005094035,-0.00647422881411151
"314",314,-0.0130525017621545,-0.000795226829399558,-0.00828014006132503,-0.00891951707493355,-0.00328956396535243,-0.0111395926129303,-0.00145499491484864,-0.00574518226233858,0.0143164004776745,0.00692749528354017,0.0162527774133601,0.019980465904008,0.0157483844411854,0.0168931511096318,0.0109080880924533,0.00457410939998548,0.00993148438709209,-0.00683489555520766
"315",315,-0.0195695157328102,-0.00476477792017244,-0.0161525131197618,-0.0152789498166196,-0.0117559752680551,-0.0188695952659511,-0.00423573295394651,-0.0107532837222921,0.0046919335061697,0.0034795789047703,0.00917167261028881,0.0217439237444878,0.0103485391837366,0.0129565445962385,0.00841449889986518,0.00594533935318765,0.008754913429451,-0.00703298943415466
"316",316,-0.0192301354573144,-0.0107277114480619,-0.0100845723644811,-0.0159486033635937,-0.00856675793974807,-0.0149515645714496,-0.00674980696612455,-0.0103724347859274,0.0040330968445021,0.000124124072682032,0.00708694089118843,0.0245744465198042,0.014704561786409,0.0147644889163458,0.0187281987819737,0.0090993521027554,0.0137132422239977,-0.00944522483069317
"317",317,-0.0144563521007851,-0.00812300465481575,-0.0139429359434661,-0.0140104945249783,-0.0105096208532948,-0.018883417515679,-0.00488194317311642,-0.00774539374194875,0.00986970248735712,0.00654371881086767,0.016856995868406,0.0223417544071584,0.0132041138322854,0.0156160604469273,0.0107593031101789,0.00597309081391908,0.0101997551401752,-0.00859275108104566
"318",318,-0.0162165926846413,-0.010313550260751,-0.0109864291315952,-0.0117290994697738,-0.00803585157184633,-0.00812414576062129,0.00378327903425307,0.00441325046984435,0.00156705163602164,-0.00159920108865894,0.00523569224265013,0.0184812990761738,0.0181196984116209,0.0183367620420904,0.0250492310386282,0.0174694322454368,0.0188286787517824,0.000805894689906809
"319",319,-0.0141518257122102,-0.00371811104121679,-0.0118861523094671,-0.00709230814849992,-0.00023441156651171,-0.00929258409394525,0.00255725329057105,-7.86639890228099e-05,0.0141620472964734,0.0023494978768117,0.0118525078096987,0.0165270882655719,0.0152995501135877,0.0183739569852858,0.0236506364155121,0.0204021259106206,0.0131837357638447,-0.00699087586609215
"320",320,-0.0134870537070593,-0.0141239445670758,-0.015003291147015,-0.0120742204919737,-0.00553218623033042,-0.0099517369841642,0.000915382617487661,0.00416845970935384,0.00800231587029657,0.00251478368537883,0.00874151947005652,0.00936661791827197,0.0120807620577513,0.0120809976612597,0.0107235831810016,0.00129091365118437,0.0121251824525836,-0.000244812849933227
"321",321,-0.0181273245147047,-0.00874547422955658,-0.0109516178636803,-0.0111963794158833,-0.00752409101783197,-0.0143146597380524,-0.000452484931429924,-0.0047404245909242,0.0108606258482401,0.00679568265933411,0.0154195401061209,0.0196404294373493,0.0110495535491341,0.0114232192118405,0.0155315741668553,0.0133752536804595,0.00552270552816596,-0.00724857046682635
"322",322,-0.0105718176810754,-0.00210727289282385,-0.00407197002434439,-0.00903208151300698,-0.00425251009008748,0.000338597098944283,-0.000542703295761238,-0.00147934820409957,0.00411454897448516,0.00523844809520791,0.013664491497302,0.0174483686384868,0.0213995227350051,0.0205114626533352,0.0175537257862544,0.00902322523651326,0.00636524810488065,-0.00470220954007361
"323",323,-0.0197881177442078,-0.00938028344488086,-0.0157813537422704,-0.00767048760621679,-0.00521853556879266,-0.0050229356319574,0.0091955517482992,0.00216824346961723,0.00437259880634744,-0.000401299865922009,0.00708352056172334,0.0201038819363,0.0208627506244518,0.0293137074945867,0.0341434569492576,0.0245739841158691,0.020311349253987,0.00255572220616893
"324",324,-0.022977657940385,-0.00669108106140717,-0.00380590943067314,-0.00809964835455279,-0.00465276864098768,-0.0135179180730151,-0.00642696536219975,-0.011096678802407,0.00237948881081139,-0.000260386204773889,0.0102130643907917,0.0187268085009897,0.0165698910155923,0.00884814648045113,0.0135567512753498,0.00922652279476382,0.0128719199481904,-0.00748897336548099
"325",325,-0.0169080919509264,-0.00668706367498606,-0.0095119644956606,-0.00740091515055815,-0.00396243618462451,-0.011444811639388,-0.0065687622598812,-0.00229285696245382,0.00549872613742709,0.00794543570699654,0.0192784552980509,0.0272262144697629,0.0204734054582473,0.0161141901126452,0.0130028444475751,0.00580911806510799,0.00403551846450483,-0.00578450655193326
"326",326,-0.0169399853771007,-0.00891664970936986,-0.0145410670429137,-0.0132441616236079,-0.0148395933412603,-0.0109348002758149,-0.00880978711226818,-0.0140010409020949,0.00378765466973914,0.00193458250355912,0.0133019921746456,0.0185825549555087,0.0168954008093407,0.0199856085119703,0.0093250110218484,0.00806007287687389,0.00444429012636702,-0.00768245462248352
"327",327,-0.0100696706297656,-0.00884764301611533,-0.00870116330135704,-0.0118844197785619,-0.00607372356746563,-0.00564682721267861,0.00551600961523092,0.00432915889992182,0.0118521395220853,0.00543320317972915,0.0151182168936517,0.0198284715179867,0.0182947668457935,0.0211190663556781,0.0219515737889843,0.0118654017889962,0.011365285715726,-0.00504672233074482
"328",328,-0.0211856614343675,-0.0108074607413364,-0.0165366938731559,-0.0190785347210952,-0.0131097518194549,-0.0167303128585037,-0.00986078013955173,-0.021522280226365,-0.00241464880123884,-0.0105497193821746,0.00448170164947256,0.0221604463360102,0.020402096170075,0.0204090497353297,0.00582347216844112,0.00473841073374295,0.00426786180990365,-0.0206873017769613
"329",329,-0.0155715486582578,-0.00589870834332928,-0.00432934122629601,-0.00799075842348011,-0.00552436289034568,0.00251848541183811,0.000816404009566223,-0.00334318447803243,0.0066655182558925,-0.00116256176569214,0.0125560350842978,0.0223154971462085,0.023342526556228,0.0205694418840608,0.0194920552124808,0.0191527263654494,0.00586641261900362,-0.0121724653771295
"330",330,-0.0108083595716787,-0.00302673100620894,0.00389625768992866,-0.00668741513886537,0.00317093224048142,0.00134928878724157,0.00826866229158487,0.00724370010071711,0.0085058234873304,0.00915813942272944,0.0172992701755585,0.0227228952694554,0.0248925840762237,0.0131260104215959,0.0323606361732297,0.0147618327355557,0.0154192352419092,0.000124082992111573
"331",331,-0.0188476381108364,-0.0011540188015825,-0.00581594334082924,-0.00387343070729671,0.000427338641551476,-0.00135590794916212,0.00396075846079825,-0.00098774817197262,0.0118663470236966,0.00191152176655317,0.0183636947559183,0.0210987480415756,0.0199708446709877,0.0184032308687876,0.0182217163234582,0.0141853076977282,0.00815281171894153,-0.00365294940717147
"332",332,-0.0232808245627974,-0.00748388999551763,-0.0129717040771559,-0.0155869604680853,-0.01629004074976,-0.0130335645804764,-0.00131312897135483,-0.0155992694212265,0.00159380570423613,-0.00754136278117765,0.00690513151729211,0.0219082374706649,0.0217073957125666,0.0190363213660115,0.0171881967934322,0.0104484863370578,0.0107851394831202,-0.0151817644503582
"333",333,-0.0161948576012362,-0.0130517880215936,-0.0182383663467139,-0.020420203910443,-0.0175011046675018,-0.0103408997406042,0.00232736316112958,-0.00636900359205486,0.00960484212057484,0.00919344286935678,0.0171094888015827,0.0201503837252695,0.0168272150699494,0.0181697569748332,0.0113488020474002,-0.00253839129917286,0.00684812305324179,-0.0107274907692857
"334",334,-0.0103987822596399,-0.00658655072066319,-0.00757905525931874,-0.0104978534401854,-0.00453634179916001,-0.0113840412367434,-0.00723998793562957,-0.00512491977592075,-0.00120566072485894,0.0053279710862299,0.0138468280118353,0.0239223260122191,0.0185629755646057,0.0168029921095857,0.0198193087362771,0.0100450427280786,0.0152267229472131,0.00666485068193557
"335",335,-0.0206428968950288,-0.0107854450937825,-0.0103219429588786,-0.00980787217193662,-0.00343100132154198,-0.0179809013357195,-0.00496233334283798,-0.00259735027375951,0.00754713448473783,0.0088004698036159,0.0138538168679778,0.022612963125061,0.0232098366272895,0.0132502544845015,0.0182383065808199,0.0110929072377337,0.0113141217597633,-0.00184254997501928
"336",336,-0.013187284074634,-0.00215402080601798,-0.0123762044822111,-0.0150586769397559,-0.0107985940781578,-0.0208814489197229,-0.0119570655876127,-0.00428132737509946,0.00854224758932713,0.00614637215389167,0.0166762384324027,0.0184031620401101,0.0168664737736528,0.0105287037393176,0.0179039273676266,0.00983886503133252,0.00671768802207534,-0.00363541609857745
"337",337,-0.0163813217410209,-0.00250973820604005,-0.0107907076599203,-0.0140777441544165,-0.00850846777906084,-0.0139003040669881,-0.00013201467716545,-0.00324953285937237,0.00809740980141337,0.000324915232414843,0.0151773691121524,0.0215656435521196,0.0234970278804452,0.0148564536772881,0.028931772457471,0.0151237645538076,0.0181686683481297,-0.00320067013427591
"338",338,-0.0145671107123278,-0.0109228249932105,-0.00784714684594892,-0.0087698035469333,-0.00556509573591862,-0.00263243647746303,0.00315198482532776,-0.00223588293846037,0.00368282092476897,0.00055258011986299,0.0133806243024945,0.0196219946474035,0.0213931772156964,0.0198619409668882,0.0169276085183497,0.00856704421636873,0.0104794442577871,-0.00867819737895963
"339",339,-0.0180146760794412,-0.0098076463010404,-0.00915720593188918,-0.00965940393026985,-0.0015283394611233,-0.00353069334612218,0.00351136907141861,-0.00407573038381531,-9.00843739343998e-05,0.00301526379271997,0.00247207807187164,0.0237419118268954,0.0202359293545631,0.0194580421232322,0.0146117452291446,0.007827613167889,0.00527941163576872,-0.00746345309802477
"340",340,-0.0119720084266496,-0.0121049661049626,-0.0143718238958678,-0.0170276517763424,-0.0147667277754481,-0.0091549258674776,0.00653799837816287,0.00243851625192869,0.0141098885101971,0.0117767189973464,0.021081161763055,0.0271801546404011,0.0277010964126167,0.0291682508313152,0.0372338718357516,0.013743912898463,0.0201137848545569,-0.00522885876233795
"341",341,-0.0188829762125726,-0.00714190721746669,-0.012105095356045,-0.0101771604592084,-0.0110115921921652,-0.0034991194505161,0.00455338835349666,-0.00832184406757449,0.00069868414618886,-0.00396588520960558,0.00908933069669065,0.0232397482505468,0.0169578834009786,0.0225743754213268,0.0161081544695496,0.013463015275456,0.00444070742482965,-0.0112293011356488
"342",342,-0.0224923797664331,-0.00824362575510866,-0.00951249715643304,-0.0158238331896273,-0.00427554834559598,-0.011611577330166,0.00168456686919319,-0.0105154498948899,-0.000677485568535344,-0.00758044165550598,-0.00278363676118947,0.0187540351053927,0.0168063542907771,0.0138419129972968,0.0184077266763206,0.0111575450268506,0.0116041632282542,-0.00398347698452268
"343",343,-0.0144520974310597,-0.00798682627076093,-0.0107091140307452,-0.0132710957753706,-0.00725545659898989,-0.0188608767233712,-0.0116139964844802,-0.0118219566478968,0.00416711095566509,0.000695338318448712,0.0151783905031465,0.0184554039890607,0.0214248504653967,0.0153417118106413,0.0213292155522251,0.0153571248349316,0.0118062633195533,-0.00621095629886104
"344",344,-0.0136050540299457,-0.00551980739566643,-0.00937883203733345,-0.0124373538818923,-0.0118597006000388,-0.00996442726269279,-0.00480730996371785,-0.000863068755823258,0.015549345374104,0.00800387083226617,0.0213347250672618,0.0253335659885027,0.0239176151214081,0.0110044550413002,0.0115340895279587,0.00859770708786116,0.00787097702789332,-0.0107674381520798
"345",345,-0.0157093223658724,-0.00146764236515753,-0.0102011636320158,-0.0101290732541367,-0.00543906613828429,-0.00247263854903484,0.00708436384297262,-0.0053289325285815,0.00605521120267391,0.000983535128028357,0.0143558530884563,0.0266385883881487,0.0264500724241414,0.027282155420816,0.0269822742260879,0.0180724012268499,0.0111031576333743,-0.0079472502288445
"346",346,-0.0173767335257892,-0.00502418361507688,-0.00744062177262298,-0.00715217211404469,-0.00372273220542093,2.02956334985268e-05,0.00670651888980813,0.00872997252044396,0.00639487319916704,0.00114018402815573,0.00622311080641275,0.0189170046655565,0.0176759352104509,0.0157948501214567,0.0238812513639345,0.0249312365605958,0.0100453375453947,-0.00420712163729019
"347",347,-0.0157239865225315,-0.00823614393722458,-0.00676126594125966,-0.00854929247581992,-0.00577370947669903,-0.00980949239457344,-0.0103192828694565,-0.00723712981460185,0.00149899572400629,0.00108228470970872,0.0131960735906824,0.0182206909894617,0.0222960138518429,0.0121641364944591,0.0164534716943999,0.00929955134844642,0.0135717198103275,-0.00569068879167947
"348",348,-0.0207043186591412,-0.0139170877340242,-0.0207990454989262,-0.0182901680258472,-0.0224749521988533,-0.016419148809769,-0.0035049635802344,-0.00779422141951365,0.00950077495659878,0.00569438311845097,0.0154097996286452,0.0168668693306733,0.0121139559075397,0.0204558598398626,0.0170426073444805,0.00862654562615721,0.00774522074852112,-0.00722578015555505
"349",349,-0.0157285198525457,-0.0071601333238781,-0.0117412390406559,-0.00928858786184383,-0.00803998358771356,-0.0160151099123808,-0.00595611980756586,-0.00626012325092651,0.00614026176018217,0.000212096895078413,0.0112226045277862,0.0169039919986674,0.016598145235608,0.0144970092754797,0.0199235835631988,0.0153978840163941,0.00913336240578546,-0.00282515961989416
"350",350,-0.0166340543375655,-0.00492501011317003,-0.0107574269707178,-0.0077762935634875,-0.00898989371116995,-0.0094947295839537,0.00197342475388609,-0.00383266253222737,0.00916471632393378,-0.000864399143037299,0.0159806996362446,0.0202954164032544,0.0219723366006695,0.0203757605489917,0.0232249163075662,0.0185324352120628,0.00901998147375793,-0.00561540446029202
"351",351,-0.0231932490390953,-0.00999859261742349,-0.0125953573982715,-0.00888257821183395,-0.00665528462938006,-0.00850735004192909,0.0070522238529283,-2.76171562467626e-05,0.00603519422415306,0.000122902477313566,0.0124787500580209,0.0290549396670697,0.0232241734397236,0.0222913947121388,0.0262210215957145,0.0230902960269308,0.020560617643589,0.00102444032582309
"352",352,-0.01556943639671,-0.00704628427923741,-0.012230938329071,-0.00843375350510088,-0.00610517693819331,-0.00473817925355266,0.0018610909437374,-0.00556239532765807,0.00799932550336105,0.000398711787760603,0.010481875979831,0.0187422154259221,0.0157736913358299,0.0210781056964311,0.0125758392354842,0.0102380340982518,0.0109862245658854,-0.00294715942613946
"353",353,-0.0117215495209325,-0.00545758749128203,-0.00921687681561227,-0.0148150862036972,-0.0119457823538318,-0.00160272311890185,0.00130735597798193,-0.000532569279949609,0.0113344233622981,0.0050829878821161,0.0221655867774171,0.0199145029582938,0.0264794711701877,0.0133314931999919,0.0133152940370316,0.00447517231978915,-0.00180031003945927,-0.0147878413997143
"354",354,-0.014730631385727,-0.00313280390854318,-0.00717441324569928,-0.0043601800739619,-0.00341692544610438,-0.000943143106196754,0.00511743004557682,0.000107407586084141,0.0122005020565627,0.00803546046246239,0.0227654807601226,0.0263998226196551,0.0248767719368602,0.02177689590419,0.0240529094544213,0.0121806711530345,0.0145983729679276,-0.00861020681063849
