"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10"
"30",30,-0.00898712691002967,0.00618149052514039,0.00146463943719174,0.005635629960994,-0.000347673933133188,-0.00412610549766863,-0.00140374733442708,-0.00473416345045669,-0.000316589308611919,-0.00193310999087654,0.00785366447569785
"31",31,-0.0118066616591583,0.00653612035116917,-0.000918375980650132,0.0074211660655349,-0.00321709433097989,0.000939870448887995,-0.00162175831352681,-0.00268914505298919,0.00233142739290296,0.00155613048875576,0.00666884402060689
"32",32,-0.00930526317613657,0.00609803872264344,-0.00129004263529739,0.00737034372268342,0.000843285944078889,0.000406727064711126,-0.000797397947678014,-0.00220133064892563,0.00323599500721212,0.000363539240502763,0.00573428460419677
"33",33,-0.00876702262747678,0.00734439386537595,8.61882443556336e-05,0.00408012482651497,-0.000325071138824716,-0.00251114039996386,-0.000239012932045106,-0.00221580649530967,0.000712233842425479,-0.00027929752376374,0.00719299880103695
"34",34,-0.00696385754468182,0.00708291683834133,0.00295315839086894,0.00610835991404723,-0.0019124974267052,-0.000978530133801768,-0.000678629009662447,-0.00278263279615859,0.00217997726223156,0.000954271023833863,0.00921387128099
"35",35,-0.00800522870830425,0.00677804740014814,0.000576794909668167,0.00878644303551667,0.0013159639317817,-0.00202872379033866,-0.00227193493234999,-0.00226716610500508,0.00222910204907572,0.00195952953763016,0.0110280716096241
"36",36,-0.0106940545885479,0.00450003509606063,0.000193995237931312,0.00565678142163698,-0.00169413633531895,-0.00129435986737121,-0.00040472725793337,-0.00224805400491967,0.0010747908563779,-0.00211908995525618,0.00689167131619735
"37",37,-0.00501173706554449,0.00579582280845218,0.00261609897242902,0.00605293348461718,0.000468873776738798,-0.00230936166234857,-2.66029667125103e-05,-0.00199485957350123,0.00122470353275566,0.000365743829687909,0.00574069132446114
"38",38,-0.00645507084401936,0.00636360840814513,0.00122246566181359,0.00811828131304661,-0.00148861704858805,0.00203941568843173,-0.00157448952045004,-0.00179897455327622,-0.000698989455179536,0.00294106540791475,0.00666248890772733
"39",39,-0.0056214105400499,0.00397024752148917,0.00351299422509181,0.00473044667399394,0.000728267087985934,-0.00100473277915818,0.00246742821655285,-0.00256565404147943,0.00332132718586409,0.000788289355972968,0.00744059783855929
"40",40,-0.00749742674053301,0.00503306552031958,0.00169287853819508,0.00656576903747064,0.00134603546566338,-0.000682514220248202,0.00063582268591437,-0.00447520086704313,0.00112494151940477,-0.00133577897651349,0.00891621926138112
"41",41,-0.0110484818990607,0.00655898536585057,-0.00163852554244309,0.00632378492849852,-0.00397410208981562,-0.000619250260988618,-0.00247987704182797,-0.00520364764806679,-0.000307636588562714,-0.000324002691066739,0.00514804889837486
"42",42,-0.00760807847169376,0.00804200046678875,0.000692222692268194,0.00634085483444396,-0.000883829327168291,-0.000884749829739187,-0.00277869576986829,-0.00361725410236906,0.00144044349574551,0.00362823747470141,0.0096645181158174
"43",43,-0.00716043766174188,0.00776984417787821,0.000939498753207467,0.00485104382072688,-0.000539109829153984,-0.00173564841639798,-0.000601583074010826,-0.00384455107892058,0.0003233340551271,0.000625736458793747,0.00735627204657785
"44",44,-0.00911755682746656,0.0053641138669678,0.000386386331998327,0.00618927550993453,-0.00301273241392854,-0.00144568613168126,-0.00174774275272348,-0.00225334577036785,0.000882628425881223,-0.000454489160699223,0.00722082190472711
"45",45,-0.0065597851364288,0.00653399273785083,0.00367586338587261,0.00537375557534671,-0.000531923437888214,-0.00150766059570184,0.00019327330715924,-0.00247989938878467,0.00230181522595406,0.000205423733055356,0.00804035645773899
"46",46,-0.00657574095886691,0.00649483754033302,0.00238726633323198,0.00671606091569234,-0.000685914431030882,0.000142229427666349,0.000837080566798394,-0.00101552675221031,-0.000351401735770116,-0.0011992635825053,0.00682446686116556
"47",47,-0.00986058511631173,0.00700309826825552,0.00186766415872388,0.00587527966730213,-0.00149385883018059,-0.00180361987619036,0.000474101824550027,-0.00209666855153718,0.00059831957811253,0.000822545616463298,0.0081135475960289
"48",48,-0.0101771801702899,0.00698371454224024,-0.00226551207876953,0.00664689820834997,-0.00450269491944272,-0.000261622025049334,-0.000345463046497155,-0.00146681171713271,0.000773931781572708,0.000270462319355459,0.0064946864081373
"49",49,-0.00897334365226165,0.00737616899947988,-0.000670328235756875,0.00792959901417407,-0.000996723279272376,0.000468501800724214,-0.00204268335448561,-0.00193415454880626,0.00154840899236177,0.00200938276330154,0.00635930666154664
"50",50,-0.00772465100640829,0.00322992490142561,0.00194071742580067,0.00496396365593717,-0.00159868435654541,-0.00418036685535563,-0.0005271567051247,-0.00279822829048234,0.00121700587693495,0.00115790051744176,0.00714289454951367
"51",51,-0.00603926222095552,0.0075428955599576,0.00280282627009182,0.00609387998020898,0.00122648955667182,0.000178011267158601,-0.00115294566910437,-0.00271838434388293,0.00264468063480194,0.00240047894433454,0.00907943569154148
"52",52,-0.00708299720932037,0.00701372030760986,0.00204723751562726,0.00775023784770682,-0.0010163095859322,-0.00313908082521785,0.000631537051481023,-0.000646149309364424,0.0044833419908817,0.00288722162970027,0.00912228081909283
"53",53,-0.00924467968096603,0.00430872541358708,0.00066502842947313,0.00751911220035047,0.000726940761081573,-0.000632928834386228,-0.00143496704409815,-0.00213960944678088,0.0011165635343535,0.000830553167511058,0.00722044627720678
"54",54,-0.00957944938474102,0.00740408870530012,-0.00206392993195353,0.00586196099587663,-0.000304777006536125,0.000530488140887011,-0.00184305311873142,-0.00239411412377453,0.00178872632111898,-0.00356172123418455,0.00522591185119003
"55",55,-0.00630792765060956,0.00553730187985666,-0.000179508389715503,0.00627252337521151,-0.000147859483967606,-0.00195789760731194,-0.0015755444494556,-0.0036656875655355,-0.000413203367856145,0.00164915768901652,0.00541766985186307
"56",56,-0.00869776808502926,0.00664310740036365,0.00223175084975121,0.00586879183135785,0.00202181813482625,-5.5180158964546e-05,-0.000241122498412874,-0.00391954036506511,0.0028651045859391,-5.25876683394085e-06,0.0111220600363728
"57",57,-0.0086193532639941,0.0103382221407821,0.000260793201840382,0.00566570294457684,-0.00308051696458921,-0.00165868375345764,-0.00107675213777979,-0.00288233441138946,0.00159911659078545,-5.68236600215998e-05,0.00665467326425798
"58",58,-0.0084744517663563,0.00757265568672355,0.00190347633320199,0.00796433413141547,-0.00089155718473252,-0.00202553001427523,-0.000370114194254439,-0.00256318231776331,0.0017445388447635,0.00259750510046734,0.00719003038239077
"59",59,-0.00677573612859183,0.00771961552485791,0.000705394296629289,0.00714091376738058,-0.0022367998880809,-0.00120667467311413,-0.00144010878202342,-0.00308188908720645,0.000937211642863593,-0.00108366216071667,0.00647625616027281
"60",60,-0.00872349784536856,0.00582345772862546,-0.000855167143516108,0.00850362596475228,-6.97459140098681e-05,0.000752506238816415,-0.000118495010871276,-0.00253054594046236,0.000772896116172956,0.000434966655839346,0.00685459672745272
"61",61,-0.00657290045556257,0.0053559168507144,0.00208876041635554,0.00766831406094071,0.000913083233366904,0.00109266336286473,-9.40543544216109e-05,-0.000862372047669996,0.00171048361903321,0.00204219364053823,0.00596299216953655
"62",62,-0.00587717638390538,0.00566404811266632,0.00108939934842323,0.00744115671850912,0.00181711716598632,0.00243616144353723,0.000635437640809004,-0.0028444582104347,-0.000889328804960389,-0.00157387203171512,0.00767439896850803
"63",63,-0.00867865521131952,0.00860716128345118,0.000276494574176765,0.00706695398362916,-0.00206847486442399,0.000853325560884938,-0.000702878849711482,-0.0019224440368289,0.00259147773583969,0.00118053165366758,0.00694209468127244
"64",64,-0.0135807946233099,0.0062010759333958,0.000257536208438852,0.00877220279906967,-0.000605455191629826,-0.00278140296815911,-0.00260893041343633,-0.00325528162588131,-0.000719406840110811,0.0015256601560291,0.010708347206996
"65",65,-0.00769844382580535,0.00775748454208179,0.000415778709539988,0.00540292471248029,0.000863707282588991,8.13552029978626e-05,0.000501528703512361,-0.000417360903238023,0.00469707421792428,-0.000262886015944822,0.00854569019337701
"66",66,-0.00618616506281215,0.00517256732425097,4.66379145601155e-06,0.00286278633057042,-0.00167168249742173,-0.00257277223541744,-5.35267052830912e-05,-0.00342642119081686,0.0020439670866376,-0.00071687634850474,0.00320169722138332
"67",67,-0.00489272008679823,0.00625251613155012,0.000233349983127911,0.0068928816883253,0.00158976571612047,0.00100191889593952,-0.000228052897440903,0.0011667726140248,0.00208786419957606,0.00292706056025261,0.00698922839347693
"68",68,-0.0065181494392623,0.00733397924655283,0.000609949014965232,0.00852715890968771,0.00157396520792727,-0.000399426430139051,-0.00112644551705785,-0.00176006518372465,0.00120766747177823,0.0014590990166476,0.00815258812835352
"69",69,-0.00822608256065633,0.0087444471651001,0.00126368370333661,0.00812415683793184,-0.00325529737360059,-0.000929786289454149,-0.00344048072905902,-0.00450626128049077,0.00140782202876138,0.00213056928873713,0.00793839135944078
"70",70,-0.0116085682352634,0.00792376541456413,0.000377136940636185,0.00891467327709974,-0.00286594649956705,-0.00142875405369661,-0.00153860687384241,-0.00134862295115108,0.00247547749094712,0.00261680202400929,0.00885669413232211
"71",71,-0.00828521794622439,0.00562580347489478,-0.000721067605719228,0.00698803839437226,-0.00104610765308412,-0.00125302214933649,-0.000966380569067403,-0.00209714156401013,0.00115261017759795,0.00220142581479205,0.00772662477683763
"72",72,-0.00618446992762848,0.00697111466141268,0.000859502594631462,0.00652259688377292,0.00130824244765832,-0.00168334768423818,0.00143782541430803,-0.000266037993227362,0.00464590462305227,0.00182107805805276,0.00970479066149642
"73",73,-0.00944216766835202,0.00554642899985438,0.000949347941966333,0.00767429012050314,0.00035260666930531,-0.0020444861045871,-0.00257258215657971,-0.00392199176582749,0.00146111966497211,-0.00131694511229275,0.0103555699347103
"74",74,-0.00742866022203523,0.00418736554816519,9.50615717422067e-06,0.00331659435518887,-0.000383257835687386,-0.00171260596816579,0.000957870847070729,-0.00136070345114703,0.00346220051156639,-8.08875137629741e-06,0.00388313803031949
"75",75,-0.00838032393277848,0.00570356745216212,-0.000702813850514167,0.00733276910506026,-0.000635320470705095,0.00209912068128584,-0.0033385111323165,-0.00190526507896217,0.000638815053792491,0.00160708080651575,0.00696233958348442
"76",76,-0.00729294211097508,0.0062603677366421,0.00247572740257488,0.00855186739096257,-0.00142276988475659,-0.00115940766761896,-0.000328444532743647,-0.00230026709795017,-2.94796049563397e-05,0.00029719590921189,0.00783729022725057
"77",77,-0.0120312577177746,0.00724361715105729,-0.00129571757590347,0.00802888974885356,-0.000568149571489772,0.00124853413472165,-0.00282697536297201,-0.0037924428842119,0.000933293699053088,0.00253804721602879,0.00730607693805605
"78",78,-0.00932692816996242,0.0064733383452091,0.00207785441315577,0.00666262960740357,-0.00179569045088594,-0.00361800183859129,-0.00191367500337797,-0.00219923576560144,0.00380573493156145,0.000975077208505481,0.00765796873063753
"79",79,-0.00848649683239748,0.0075660333044825,0.000865766296642749,0.00772660067703156,-0.000902827553730427,-0.00166014895162793,7.66140765005067e-05,-0.00393990198531785,0.00307053778940169,-0.000497043305870764,0.0100921562383381
"80",80,-0.00907959961596843,0.00704277868851504,-0.00170915359546991,0.00817678503332985,0.000415102851018245,0.00177546223807099,-0.00460981298496037,-0.00298872037089473,0.000492561859130185,0.00101486886489271,0.00743270195964112
"81",81,-0.00804540285619835,0.00787123048778698,-0.000687014454066848,0.00970860818493722,0.00149700840632639,0.0031632685313187,-0.00249701774744965,-0.00174829970827864,-0.000833006440377249,0.00473543347345297,0.0100553012964315
"82",82,-0.00447394462887037,0.00522689993555744,0.00161238955780232,0.006875156463937,0.00146898395226665,0.00166760013762007,-0.000513543041789886,3.72583308659593e-05,0.00057638456094645,0.00118906248016068,0.00660109735125178
"83",83,-0.00672258950768319,0.00510651171096017,0.000605034190351908,0.00610119355086545,-0.0024204259912645,-0.0013616583149061,0.000170759247466263,0.000493901248792071,0.00372017721674907,0.000967488914420507,0.00611433289830078
"84",84,-0.0105965971330423,0.0080108974799398,0.00206147812345557,0.00681327742160183,-0.0021685078977614,-0.00288569003148047,-0.00377609475573634,-0.00380232824166962,0.00337735008581547,0.000947322591271304,0.00917160633731156
"85",85,-0.00757021854589903,0.00624599028937751,0.00389497281247681,0.00650702116616335,-0.000785382265509543,-0.00405970009645871,-0.00155716679565312,-0.0019473596335125,0.00253060903304203,0.00520732970469278,0.0104956761552496
"86",86,-0.00558597079373339,0.00849489330832861,0.00168576662646418,0.00709713183364238,0.00065537221325181,0.000317285564363254,-0.000424089596362119,-0.000745775505503673,0.00258776852081089,0.00231760395799948,0.00756242188283722
"87",87,-0.00689435929185194,0.00543797574692589,0.000116481293754146,0.0101576888951618,0.0014384986155579,0.000976704476986318,0.000215524805495596,-0.0022130304504825,0.000946208560821024,0.00074968622222023,0.0110134408621474
"88",88,-0.00940905036737405,0.00675619395590597,0.00072538612517501,0.00793214130268607,-0.00383317838231516,-0.00098625061924417,-0.00142484289583862,-0.00356632391559295,0.000645133581786525,0.000959096261555749,0.0056919295784804
"89",89,-0.00788958698303151,0.00644207686720716,-0.000905357560381389,0.00570392930190768,-0.000292536751649094,0.00171746578478764,0.00090031561625675,-0.00180401859457689,-0.000407329606308627,0.000607070805318719,0.00431904726355767
"90",90,-0.00982868824050186,0.0053843438200182,-0.00050719941450886,0.00574978695817324,-0.00227292759988064,-0.000237367763823637,9.50535955303543e-05,-0.00158250031495036,0.000528358090828003,-0.00188002482195229,0.00553911446943766
"91",91,-0.00780279504676888,0.00849680211279051,0.000506697000348618,0.00474184988710867,-0.00279173257356325,-0.00166252459402505,0.000138590886927907,-0.00167304833716984,0.00225060735142814,-0.000930646851150008,0.00733846979507833
"92",92,-0.00731298106509595,0.00612108265241635,0.00146539069213857,0.00685936566469536,0.000656486868252633,0.00128981227374841,-0.00111465952256419,-0.00339569216975816,0.000901166422741857,0.000861191182367504,0.00659571576596267
"93",93,-0.00781464159214918,0.00610592588550284,0.00210743585607486,0.00664347232354772,-0.000565749566596636,-0.00159386377473322,-0.000989357494469999,-0.0019744363558009,0.00293640907953943,-0.000893395613317242,0.0099234138360921
"94",94,-0.00613267580420281,0.00806152704236679,0.00108729762512476,0.0084364515574683,0.000337786235931871,-0.00246033200265557,0.00182522967287122,-0.00141687683042744,0.00318264440278021,-0.000337355407424198,0.010460914343257
"95",95,-0.00508357903463719,0.00618921662171897,-0.000860702799949397,0.00642265858688216,0.00119744826129295,0.000988167034714093,0.000112309299920914,0.000829677547071422,0.00198218889542254,0.00237226734468328,0.00458652579614339
"96",96,-0.00637998826532465,0.00592177089053054,0.00272567419152894,0.00506455844318752,-0.00160067070425051,-0.00459469248758472,0.000311714974390154,-0.000224289462218177,0.00411851550236784,0.00165263748727061,0.00837609459198523
"97",97,-0.00886607586051548,0.00846279485150262,0.000784172753691679,0.00835770155882171,-0.000718056782597056,-0.00184332020646604,-0.0016570064220858,-0.00114930204025127,0.00392416806793281,0.00220321456851285,0.00755213476045997
"98",98,-0.00850733970171129,0.00752020136392855,0.0013731355886308,0.00842014676641081,-0.00294468314451526,-0.00114070863888558,0.000298439547111806,-2.6931464797062e-05,-0.000979608667353039,0.00109446375506291,0.00914693217635879
"99",99,-0.0099679680730314,0.00748773776393926,0.00159908077553701,0.00691687831839133,0.00044676015829106,-0.00171712351692087,-0.00224488292464184,-0.00251588951360304,0.00168925321134774,0.00278423961386586,0.00965506677636245
"100",100,-0.00486143143636118,0.0053629588780227,0.00436273628763125,0.00643253859661371,0.00118069125423314,0.00138434901081143,-0.000753479910163301,-0.00178926186686448,0.00187439468161363,0.00178829306522954,0.00977722352896745
"101",101,-0.00537278470697304,0.00929814372116416,-0.000197225073519714,0.00580200650355852,-0.0022785356655844,-0.00197348707736366,0.00173196023975766,-0.0036685208548037,0.00246674283034963,0.000589462453007001,0.00658727848625659
"102",102,-0.0110191952734989,0.00890002056595462,-0.000169259817186012,0.00862291800494685,-0.00322870787833471,-0.00203061366311486,-0.00413871175724923,-0.00556294827447307,0.000377593906671446,0.00463638360188985,0.00890502301228276
"103",103,-0.00844972045201164,0.00502843075682145,0.000249607386588629,0.00441819870735612,-0.00149796956223454,-0.00193444584785094,-0.000915763671632285,-0.00245813461912208,0.00116740661454066,-0.000138349364248079,0.00655913225901368
"104",104,-0.00706217895770135,0.00628204316688382,0.00143029634796658,0.00851958130463093,-0.000357259972872316,0.000842428983642056,-0.00213036912115902,-0.00181892856476396,0.000999807651867279,0.00221750742815371,0.00829106753672534
"105",105,-0.0086981477976099,0.0061162701875463,0.00132770023244068,0.0072780757223941,-0.000102193555740936,-0.00145270029317928,-0.000443994661163077,-0.00141359154732207,0.00302771198100391,-0.00105644373948328,0.00725926042758565
"106",106,-0.00648117530740068,0.00756648890795264,0.00243732946591952,0.00669539917641887,-0.00250763459603548,-0.0011677690946478,-0.000643387909053381,-0.00140760058367319,0.00254117017715339,0.00046479178657353,0.00604262758562251
"107",107,-0.00998722901496233,0.00511639629629571,0.000356140208693909,0.00375468342992793,-0.00133348068599409,0.00119322452233424,0.0005885890438589,-0.00427037614678526,0.00229739915328873,0.0013466806557679,0.00809981917202666
"108",108,-0.0085989144986831,0.00637693489981528,-0.00118295215629467,0.0076358523401874,-0.000508085111743943,-0.00121459833150659,-0.00353987121784705,-0.0049926340121029,2.68635173716763e-05,0.00246822204979726,0.00708209561192915
"109",109,-0.00872081507730602,0.00675911434375977,0.00146861468992777,0.00640746548843228,-0.000198735856204107,0.000809544671238368,-4.34078722969596e-05,-0.00290438561415856,0.00207410100487005,-0.000558212694023416,0.00826582863177866
"110",110,-0.0107533523551124,0.00552264258902039,-0.000848954691583698,0.0067636845858541,-0.00165066438013404,0.000232153392038851,-0.00428195363500803,-0.00468803560590627,-0.000600761104513943,0.000318701501626586,0.00545901310638952
"111",111,-0.00619159343448941,0.0072295589089142,0.00194397275700371,0.00649212838678344,-0.00261678921129623,-0.00331070650364486,0.00153684597343266,-0.00214131785515799,0.00289659205847774,0.00140955683525568,0.00656620858364576
"112",112,-0.00971289084280395,0.00545291985540552,0.00171473088389835,0.00794400478264936,0.000100029481112818,0.000864215383630513,-0.00050918301753626,-0.00371020494726464,0.0024980090089249,0.002061556013855,0.00877248513199532
"113",113,-0.0116755817687456,0.0054554733787714,-0.000241402252084502,0.00830775018261164,-0.00163897933446007,-0.00196621847531601,-0.000127394644339104,-0.00309716088965117,0.00243888335608123,-0.00108847348640069,0.00763668613557925
"114",114,-0.0106775955200192,0.00623970099268485,-0.0011188183128489,0.00666589100031491,-0.00128942661777734,0.000421428945165098,-0.00217291937821891,-0.00240316093610257,0.000898386690254911,0.000143125301364507,0.00513859453485388
"115",115,-0.00654734803602032,0.00543936666471871,-0.000256302349121827,0.00545293414998517,-0.000446572084491801,-0.000471226120352134,0.00099202453737485,-0.00137905597887029,0.00227213428693698,-0.00193577024704234,0.00621222529670344
"116",116,-0.0116615757455359,0.00517316859751361,0.00105683689267621,0.00674667369103463,0.000137821348075135,-0.00231871684747722,-0.00378030624058134,-0.00316506815814364,0.00358446352677316,0.00229878577694151,0.00767772804671387
"117",117,-0.00420897204789529,0.0077718051002057,0.000346548304640371,0.00691565637231437,0.00212423899019932,0.00285278158550383,0.00119068587223689,0.000553643001821001,0.00348146402870468,0.00323241386537287,0.00654608182113597
"118",118,-0.00858856182489723,0.00697318425497174,-0.00209928586591262,0.00720141830093678,-0.00269112081875997,7.15315699913486e-05,-0.00132626525646081,-0.0029348987838645,-0.00051861121364003,-0.0011138609980677,0.00604454271887631
"119",119,-0.00643891519242366,0.00645593552214141,0.000310788960728283,0.00661899803815503,-0.00360128862001865,0.00040364621197276,0.000127912977051087,-0.00482022194073816,0.000329812659149434,0.00236103909611697,0.00592579294252755
"120",120,-0.00801940363106218,0.00535177591857358,-0.000534610252491442,0.00750826124518055,-0.00350280815414415,-0.00181153427007109,-0.00121906727888936,-0.000210118966250655,0.00107371748257964,0.000737437633540347,0.00319668011317492
"121",121,-0.0132420185982284,0.00414096034682027,-0.00149373782009965,0.0075877894737571,-0.000474765550248138,-0.00183011070806089,-0.000609169787896591,-0.00301786170812484,0.00172884287744747,-0.00155512726262308,0.00826280890919504
"122",122,-0.0069889240168496,0.00637401254094543,0.000446373187646642,0.0060938706247004,0.00104218378030385,-0.000849774441157209,-0.000277956624570457,-0.000855784408516627,0.00241739730520302,0.00133965747837826,0.00707181057349986
"123",123,-0.0058106226791962,0.00657677173188576,0.000563324408318803,0.00321305079035527,-0.00199050761835894,-0.00262469474184197,-0.000548286224326154,-0.00425178002394605,0.00135785062827927,0.000727514735161152,0.00512076635285047
"124",124,-0.0109632899384695,0.00695291857148474,0.00115062876403937,0.00600145777117741,-0.00388582248257194,-0.00272307651855997,-0.00346124067421551,-0.00385708921012282,-0.000272454302647329,0.00125393750095218,0.00727572736388262
"125",125,-0.00755910857269998,0.00726164054725617,0.00069549258880843,0.00684766739975204,-0.00229791055777912,-0.00271605968661935,-0.000786644756104455,-0.00192196137887237,0.00158603138229096,-0.00170483168292644,0.00624913436082027
