"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"59",59,0.00192308277279098,-0.00786046031406335,-0.00603854421700417,-0.00628038294449408,-0.000887081816861182,0.000673565912938787,-0.00172412921583136,0.00538512316205374,-0.000443366598320683,0.00504035745464256,-0.00479734562523719,-0.000595182867584932,-0.00203112900682748
"60",60,0.00157383640808065,-0.00191902002147052,-0.00204871578958461,-0.00685227871818174,-0.00695612454426985,0.00023080229251385,-0.0048398112213192,0.00541885757627019,-0.00210890973175172,0.00393482455212545,-0.00327667413133922,0.00162186015604139,-0.00730590993673028
"61",61,0.00209486098017181,-0.00282709386025824,-0.00664738145405193,-0.00758867107690169,-0.00569407983147313,-0.00248471103430938,-0.00436882218404938,0.000509470369245134,-0.00245592126405372,0.000581332321687811,-0.00100833021062842,-0.0035208066080996,-0.00165627061756219
"62",62,0.000376737588862636,-0.00298288580667499,-0.00647514582836783,-0.00600128338052672,-0.00741998160312272,-0.00319940110868055,-0.00537313827667469,0.00523271917821495,0.000615636247985182,0.00650932044893238,-0.00329218633893554,-0.00202554056647895,-0.00352574537068474
"63",63,0.00394373579494386,-0.00673743559634058,-0.00369039843021365,-0.00475647451920679,-0.00227172294928401,-0.000472213222899629,-0.00377627881179501,0.00301871635965191,-0.0025217188410452,0.00391390203775325,-0.00226019110610605,-0.000527940195498006,-0.00549791897356112
"64",64,0.0078755796793284,-0.000724675414618183,-0.00293665329901412,-0.006354194454219,-0.00722584157321569,0.00571137859687659,-0.000751714288962372,0.00742539765715717,0.000393189999662288,0.0040335414160983,-0.00805379929329465,0.00254836922049281,-0.00371744999501529
"65",65,0.00485702922960105,-0.00748072568332914,-0.00257155594374986,-0.00387301718409273,-0.00559833560483271,-0.00231280044962454,-0.00472324424613366,0.000352333832073085,-0.00697049089557726,0.00355815566486366,-0.00627263634109851,-0.00363380057393998,-0.0103886119978336
"66",66,0.00171604207412397,-0.00221502951590805,-0.00316749514821145,-0.000405249430560697,-0.0025715341690096,0.00322604969588819,-0.00366216165409911,0.00551128903373847,-0.000887392888224074,0.00651804552897204,0.0018210517595465,-0.000311598417731447,-0.00156827949152546
"67",67,-0.00240086183844408,-0.00481850106039569,-0.0031174403301837,-0.00573424722413281,-0.0079681004231275,-0.000773547647403628,-0.00253627324108662,-9.82934545956064e-07,-0.00239776627999024,0.00110383333214872,-0.00450335214421092,0.00375480598367449,-0.00307013021926791
"68",68,0.00146411826024751,-0.00400238337720298,-0.00298005774942768,-0.00734693032217632,-0.00849207688683324,-8.05003144065308e-05,-0.00415218255058737,0.00286733066547708,-0.000617847756790654,0.00519100828186083,-0.00283235461571825,-0.00055262524490309,-0.00444754621631759
"69",69,3.35525091978488e-06,-0.00925692157617133,-0.00756272252150329,-0.00574983004229625,-0.00316787090712918,0.00472324982417464,-0.00290923065820171,0.00653888864038098,-0.00600639309551523,-0.00187222052309932,-0.00590263182694347,0.00154958475360427,-0.00684501243161606
"70",70,0.00710846378159147,-0.00427393545799662,-0.00516316169840332,-0.00716843817543811,-0.00425216660693899,0.00488077025828714,-0.00437155520739216,0.00359637782129154,-0.00510967734761095,0.00110613456837308,-0.00655090186128189,-0.000905152303165408,-0.00830448728027237
"71",71,0.0039969877891561,-0.00266243838342441,-0.00246508098708633,-0.00476316680108948,-0.00376005093492775,0.00178896176744184,-0.00401843494227782,0.00193168163709085,-0.00216912947145644,0.00304909862572512,-0.00384449671474368,-0.00121306613900414,-0.00805036969227271
"72",72,-5.72854627367027e-05,-0.00442883441732076,-0.00277721707726016,-0.00382574421948363,-0.00760000104527029,0.00512503357145705,-0.00569328497400384,0.00426488255971479,-0.00772650317732364,-0.000480691359661935,-0.00993796910248845,-0.000416398766729727,-0.00561152254459287
"73",73,0.00340512245653669,-0.00130076592418661,-0.0069916092875661,-0.00636905144211032,-0.0086893454507321,0.00332593200705714,-0.00184651255938659,0.00489670771076341,-0.00400503569916195,0.00589158234693669,-0.00635427955029087,-0.000957205689536818,-0.00510172032317195
"74",74,0.00570058372157892,-0.000264573033443487,-0.00329808463515867,-0.00249456982362525,-0.00535995717935433,0.00383766271961388,-0.00444668581285523,0.00331825422289908,-0.00474334187229793,0.00434786796785369,0.00189326149725226,0.00135633067530829,-0.00836506501473664
"75",75,0.00206161631782866,-0.00385578692187376,-0.00330475949252885,-0.00570282593552225,-0.00841081328784072,-0.000195822134097085,-0.00300723966139632,0.00355373244994851,-0.00284350651198565,0.0032962798672892,-0.00232343932470363,-0.00253892433928113,-0.00552599545049731
"76",76,0.00156899990861452,-0.00297812787708646,-0.00691614552835596,-0.00652348759850634,-0.00457922258166153,0.00236484750822549,-0.00585440985830489,0.00353655831764165,-0.00117756072233927,0.00540262653319034,-0.00317945963920936,-0.00465299640747608,-0.00879236687664337
"77",77,0.00774783764300985,-0.0034015547254397,-0.00274426527519019,-0.00617440543251337,-0.00652048640486847,-0.00083771513185293,-0.00330525345117919,0.00519287279207275,-0.00254682177732359,0.00201677948307914,-0.00383380889515308,0.000269724361266853,-0.00565760493728455
"78",78,0.00464889872424832,-0.00403763048846286,-0.00586131169254876,-0.00635065719434808,-0.00358640809026679,0.00448276189388528,-0.00238349067663098,0.00320380900316863,-0.00508017174826575,0.00255306003103568,-0.00402609361711614,-0.000298330446774831,-0.00833814716607954
"79",79,0.00396421509755649,-0.005305690783994,-0.00453935503255496,-0.00539632328900674,-0.00587710418840169,0.00277294247086607,-0.00714578265056146,0.00555965189254211,-0.00549638294175574,0.00479711451425086,-0.00575075396511703,-0.00252479660319342,-0.0129849801470262
"80",80,0.00470420917408676,-0.00380905714443537,-0.000608768349167669,-0.00693831324818953,-0.00719738236081013,-0.00240964662795116,0.00203987230054743,0.00514941454821399,-0.00218576615192024,0.00416073843002758,-0.00510478687652582,0.00263213141790683,-0.00494339055379846
"81",81,0.00241519695963499,-0.00262162681751593,-0.00262638700451164,-0.0074334617446549,-0.0109551728216291,-0.00308325205446619,-0.00302951613401266,0.00250784455751796,0.000198817061013818,0.000593806755423691,-0.00475749807353566,-0.00045913263043733,-0.00760526698607686
"82",82,-0.000159181903046771,-0.00130708398973999,-0.00488613661208985,-0.00580033512539775,-0.00864900617507005,-0.00271646347243667,-0.00319375826223303,0.00139741522829293,0.000659961528402182,0.00436242035881111,-0.00234641683432334,0.000779867724716924,-0.00417154534184109
"83",83,0.00262244913767648,-0.00249065090896256,-0.00457478343977043,-0.00474372266902795,-0.00201459786417637,0.00266414666196444,-0.00426108015514651,-0.00026126564213406,-0.00563215678273011,0.00357673375824546,0.000347916627161635,-0.0020918827414545,-0.00417726527709776
"84",84,0.00872581357426851,-0.00509090124632206,-0.00699390750905497,-0.00343009832750981,-0.00414814382591822,0.00679773534888921,-0.0012081509710465,0.00716950195164075,-0.00650549599372764,0.00515428702280758,-0.00662215326535207,-0.00238140302688492,-0.009737505684621
"85",85,0.000130798282948783,-0.00418103954534128,-0.010892534068438,-0.00494726208499315,-0.00501722526525577,0.0069090106963572,-0.00297317356650516,0.00436873670723838,-0.00587200194273512,-0.00439849160847544,-0.0109130573628361,-0.00157066260836638,-0.00384529457169846
"86",86,0.000122048889985514,-0.00644526452204865,-0.00282435049785872,-0.0074702826071547,-0.00617686919751217,-0.00101940022659774,-0.0037427146568948,0.000470605094362133,-0.00501975893661177,0.00085218581155962,-0.00262104693932729,-0.00167028920638005,-0.00771411302880948
"87",87,-0.00159265918989705,-0.00184681825126814,-0.00108570311584816,-0.0100334313607025,-0.00825110828013551,-0.000788869418011233,-0.0047735684294338,0.00401583257639049,-0.00257103577666009,0.0033164692657614,-0.00420367134508286,-0.00023797160160373,-0.00701826920059655
"88",88,0.0054429501667213,-0.00230771951743965,-0.00450722161314581,-0.00624831905252799,-0.000699624667077315,0.00263528406456395,-0.00321962290506818,0.00602499136204639,-0.00183662232902166,0.00272265605857205,-0.00303765240750948,0.000207335636122646,-0.00779284806676367
"89",89,0.00184682419175387,-0.00505412285418417,-0.00325662945385393,-0.00443007254477386,-0.00585951138494301,-0.00307786755144066,-0.00712875701866385,0.00221141235205402,-0.00108045037029557,0.00330353184872141,-0.000707221965698735,-0.00250043512297448,-0.00673709316975186
"90",90,0.00587455009715324,-0.00482859343724632,-0.00161609717887311,-0.0056412905485159,-0.00310164245470036,-0.0006235785493879,-0.00521516207708582,-0.000669931324968585,-0.00199812274689842,0.00740128205317395,-0.000422348834452849,-0.00266404493579317,-0.0110259548681417
"91",91,0.00353934624230884,-0.00867962173751974,-0.00268515117849436,-0.00407288927251652,-0.00136948552564809,0.000247191657335037,-0.00348209234248674,0.0014073769500708,-0.00237445378235296,0.00581286965871644,-0.0014433824701052,-0.00264237739976483,-0.00866724109775611
"92",92,0.0042035603126588,-0.00128269981145562,-0.00721479922461178,-0.00343926957749538,-0.00868661314737415,0.000233284246455533,-0.0052546668084345,0.00621327627165783,-0.00235139525379526,0.00469182158676425,-0.00464442837661681,-0.00120890291615637,-0.00717474133083571
"93",93,0.0018075718306088,-0.00294960005864451,-0.00654880566143547,-0.00532719379520588,-0.00424182476061056,0.00405923913079363,-0.00211636440279504,0.00414840661879,-0.0036125566769256,0.00449749669999779,-0.00576169357530785,-0.00139432417765654,-0.00284503052214982
"94",94,0.00045847151206377,-0.00664772293854247,-0.00482576578291143,-0.00694748218023923,-0.00604957148873848,0.0063532574275407,-0.00649361327175248,0.00488436012665681,-0.00603051986731229,0.00136851977074985,-0.00876039591164797,0.000227507205082396,-0.00756805246321662
"95",95,0.00178690992922696,-0.00516668807939023,-0.00220976076006087,-0.0043694782844545,-0.00606716002752187,0.00051304326228655,-0.00351005283571079,0.000635287109187085,-0.00350570233684954,-0.000262229112698894,-0.00118059574425188,0.000269996243863453,-0.00698191734323507
"96",96,0.00123545544038261,-0.00215099786248253,-0.0075908635712473,-0.00283087688018487,-0.00362643315788772,0.00694451720510958,-0.00478539546341511,0.00139115848418544,-0.00528174437622747,0.00142529763659525,-0.00383405311593491,0.000785256375850169,-0.00496560839753604
"97",97,0.00471657415593365,-0.0052647153350998,-0.00330633150498057,-0.00746454500643187,-0.0047409604654495,0.00563269771529541,-0.00244480776634601,0.00443647138625299,-0.00633194350018563,0.000931728350148175,-0.00441365424988661,0.00124770668133475,-0.00955343782249077
"98",98,0.00111747155235414,-0.00418902101101429,-0.00540423170206547,-0.00543369933156309,-0.000893202217488753,0.00413104216150433,-0.00973798134030752,0.00103549606943627,0.000497732157934553,0.00618777322663959,0.000488959844668673,-0.00212505082694247,-0.0100038659737299
"99",99,0.00246580231930891,-0.00301368852789914,-0.00631952252214918,-0.00312024610763381,-0.0106317226013309,0.00669913240980941,-0.00463211552531867,0.00538317993689307,-0.00456535008912161,0.00142154522519147,-0.00703048618042646,0.00147403103885621,-0.0119153701946284
"100",100,0.00031976563129805,-0.00153751638024639,-0.0102228631979585,-0.00283070773867812,-0.00805881921512769,0.00226980903774837,-0.00388500294855862,0.00565945075314398,-0.0035779654648333,0.00141331670705441,-0.00957699156635877,0.00117938684862896,-0.00578891198092877
"101",101,-0.000345764809788823,-0.00845278995671012,-0.00478081835264858,-0.00400116953892266,-0.00213566346324807,0.00311977319902136,-0.0072362336114775,0.00658922615891936,-0.00310903408394458,0.00352740757444788,-0.00270495654797501,8.04759291519637e-05,-0.00409020784546081
"102",102,0.00285714049555185,-0.00372223483985592,-0.00462879480395114,-0.00495418741126678,-0.00365352964536229,0.00608588774234541,-0.00312458298937863,0.00799810494906202,-0.00289824597344954,0.00103052318665664,-0.00440849340663816,-0.0012749309362985,-0.00297355201349914
"103",103,0.00316974375565814,-0.00176724291771347,-0.0035676180273063,-0.0012454836304494,-0.00634732571470342,0.00368599184903703,-0.00578603191267912,0.00280932703833928,-0.00277937978028453,0.00608649880770417,-0.00143999689701343,-0.000616696134662991,-0.00890797647465025
"104",104,0.00116070317753122,-0.00221475355088696,-0.005994019217224,-0.00597114120152522,-0.00637367183385719,0.000449158706067419,-0.00103699153367881,0.00506744999913733,-0.00205991216438944,0.00155032930117908,-0.00396991461344853,0.0010703747002247,-0.00499557023995956
