"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16","coef_lag17","coef_lag18","coef_lag19","coef_lag20"
"21",21,-0.0111980435443994,-0.00309236581438684,-0.00350383445456513,-0.0139663308732272,-0.00703079629735226,-0.0155911318794955,-0.00568099402735838,-0.00832491028126356,0.00241820312004129,0.00406052384733246,0.0119134574332031,0.0194174870368321,0.0166573170116812,0.0116617397437294,0.0174303467166967,0.0126140452839653,0.0054451948481978,-0.00691027014356216,-0.00566760742834029,0.000913647885858604,-0.00817538504856978
"22",22,-0.00980181612762753,-0.00421316412898024,-0.00891021644390071,-0.0150556196387755,-0.0117675264557963,-0.0107717636848207,0.00474963049027329,-0.00113185831107427,0.0148873997827851,0.002856044364299,0.0135897585593413,0.0182310417889317,0.016161079016323,0.0190264136826829,0.0146546790751452,0.015476081291797,0.00625459832384812,-0.00852484666900702,-0.00528264583599359,0.000847418200373714,-0.00658077283753595
"23",23,-0.013839178350557,0.00259072606947465,-0.0071147205511469,-0.00381247521370949,-0.000897543195950093,-0.0141670325300691,-0.0048811141731498,-0.00575455812085284,0.0129480606711766,0.00529389564314739,0.0194320518403583,0.0222981657114824,0.0206091020212359,0.0201333819182829,0.0220643280856294,0.0211427026367403,0.0145408733976258,-0.0023680411181978,0.00587055868812582,-0.00348702819381629,0.00761271587923054
"24",24,-0.0155503387297449,-0.00504544809928928,-0.0118420459021296,-0.0163662680870834,-0.0132174886806429,-0.0155310111804857,-0.00480836385983981,-0.0104075358823385,-0.000739750456959272,-0.00590689012223926,0.00280665177121155,0.00775242102731964,0.0123930850880278,0.00774065530674389,0.0169026210217463,0.0126866676278849,0.0055708878204342,-0.00806286696169969,-0.000738447031414652,-0.0099672686795499,-0.00937643597054942
"25",25,-0.0117363802324513,-0.00300770770950512,-0.00386132484737668,-0.00861343544794477,-0.00366095863394365,-0.0161512840901685,-0.00554682952472118,-0.0118688415977003,-0.00131953390899236,-0.00474998106637553,0.00201003444610605,0.0192177149502754,0.0160585436365614,0.0213198708622862,0.0252565911117922,0.0197314738542334,0.0157378262938335,-0.00515012961863404,-0.00345990764035614,-0.00251522324440474,-0.00827711292166819
"26",26,-0.0127311713469242,-0.00229950725728282,-0.0128961288560834,-0.0162331523682067,-0.0105770814101533,-0.0153973927271864,-0.00230914778692746,-0.00802268767306399,0.00494687477423141,0.00502430266764849,0.0120215808334145,0.0170980428007278,0.0164688395045897,0.0140936380198475,0.0231116247980838,0.0111400416787422,0.010209507272127,-0.00647780309263462,0.000237346369967282,-0.00653901592734744,-0.00406745463485937
"27",27,-0.01515151103559,0.00266754908476379,-0.0122961806448242,-0.0102000448216228,-0.0070852346183862,-0.00299791757713969,-0.00380466061290265,-0.00642124229013283,0.00811384877975866,0.000429345167823791,0.0110090989436856,0.0193666285756335,0.0231074673717541,0.0208594277254884,0.0209867712105412,0.0123167730345586,0.00791806638637449,-0.00466427701311041,0.00316928606823376,-0.00172806304063977,-0.00089636833346294
"28",28,-0.0181386949265099,-0.00895590478196318,-0.00985463601666554,-0.0120376152987123,-0.0121074094384804,-0.0111013136958253,-0.00407267655802921,-0.0131089892371531,1.30552290481027e-05,-0.00295181259921268,0.0104123326589841,0.0163712460185342,0.0121936577868726,0.0226753069662921,0.0151803076182421,0.0120402152323148,0.00778802920704111,-0.00824611603832105,-0.00613703226458828,-0.00602681489407744,-0.00922058256179869
"29",29,-0.0136486141073588,0.000147086333590196,-0.00375726308193736,-0.00478863211337009,-0.000368591184300276,-0.0103186444153887,-0.000339872767802865,-0.00144250694997509,0.0159611980834486,0.00966957839647887,0.0182158370368229,0.0212660699469904,0.0201171145762601,0.0213590065047323,0.0248330916563236,0.0180519071438896,0.01589594246374,0.00370713502177804,0.00478176358201975,-0.00198641317464348,0.00436962482784262
"30",30,-0.0117359495005953,-0.00408305815674369,-0.0142056340644015,-0.0174529317737219,-0.012326362146544,-0.0167180021434247,-0.00181436721687709,-0.00741149414762491,0.00597338442954493,-0.00210626928834732,0.0141333988182921,0.018743245474757,0.0167259760233997,0.0252043247738071,0.0297841584135646,0.0125824249605786,0.00266795910152216,-0.00985198760352422,9.74243534200669e-06,-0.0058912825711267,-0.00949189134909458
"31",31,-0.0142138621353624,0.000102708447962873,-0.00904133688866803,-0.0108420845244739,-0.00778635328793796,-0.00603518752670808,-0.0054091125619825,-0.00751506246102718,0.00525655078207528,0.00411456982083388,0.0123244199473765,0.0124670662389309,0.0111701419845395,0.0172206018421743,0.0109586045146976,0.000901168707363761,-0.000736171799145575,-0.00554255762119,-0.00622822642689685,-0.0126706171998018,-0.0140046107647293
"32",32,-0.00849471943988445,0.00639947214625993,-0.00347065099369822,-0.00379611625648184,0.00203903361393069,-0.00261163510481031,0.00508767483676077,0.0021672339162546,0.0207988826837111,0.0132113367103102,0.0217896833812337,0.0244690406727364,0.0183569836219622,0.0234196617556716,0.0255435756188021,0.0212596348513387,0.0177078207725145,-0.00109671742291408,0.00386463718843059,-0.00446367153465238,-0.00275701481891336
"33",33,-0.0135545456281092,-0.00152942608207324,-0.00340206002784914,-0.00570415640569802,0.00135229069013645,0.00274498617493023,0.00715626420661938,0.0101960617085915,0.0169922549031551,0.018591700184707,0.0200325246135756,0.0217642708479104,0.0219473912872524,0.015374142324362,0.01941592152409,0.00897309069791607,0.0127916590896948,0.00611981925285084,0.00366782032432965,0.00531807422000495,-0.00310608126309104
"34",34,-0.0141081620645118,-0.00425951831189748,-0.00446350855246738,-0.00821970123194992,-0.0032969742158603,0.000494100613904371,0.00395890746807407,-0.00151868400720337,0.00309372688194236,-0.0025311001599824,0.00306268092086297,0.00907607076463915,0.0157415641906132,0.00980827032941807,0.017284217322926,0.010831497359087,0.00471425514482568,-0.0035296633534376,-0.000136701619815769,0.00161671752864104,-0.00493745837927913
"35",35,-0.0252533856050263,-0.00649567800809187,-0.0210178547464146,-0.012923629259812,-0.00950593864741551,-0.0245230294968728,-0.00742810490209925,-0.0110276819227294,0.000928430725186433,-0.00509863477855264,0.00383045667946224,0.0129328678073622,0.0164116971490942,0.02298291416674,0.0274513494863209,0.0181500730416874,0.0158490934353913,-0.000874991464082921,0.000749355498181034,-0.0173952957907121,0.00049066388226299
"36",36,-0.00580086618624123,0.00225643299718817,0.000871988773105582,-0.00554513161632394,-0.00376456849481255,0.00113721789281895,0.00205292829734799,0.00552344569121489,0.0194292702421447,0.0143723272825998,0.0227265257009655,0.018221024259113,0.020332066520925,0.0126252273821177,0.0191779199305213,0.0114657287690613,0.00715723640588591,0.000445428318972568,0.000794390369608794,0.00361845440084005,-0.00486155346867046
"37",37,-0.0114015711256194,-0.00634546521090499,-0.010973764092576,-0.0116163717394512,-0.0146161071310939,-0.00670607217043031,-0.000526001775509047,-0.00464261669490674,0.00225650482525142,0.00198672732113602,0.0114179262022027,0.00747069410466083,0.0179217256650813,0.0201353764711592,0.0224762987602685,0.00937316046518137,0.00286662798811843,-5.88245620525032e-05,0.000184476372741374,-0.000449014743361053,-9.72858681933979e-05
"38",38,-0.0120453999309226,-0.0111790000077264,-0.00709365746460983,-0.0106740397541558,-0.0102099362175792,-0.00342359661932324,0.00486340294869499,-0.00262551071275549,0.00296016246138208,0.00338310261456238,0.0101560720628273,0.0160151021357384,0.0195919994841544,0.0126669171502374,0.0190422399639924,0.0144809849382009,0.00778023143947039,-0.00347428214565141,-0.0035704717865344,0.00550874015782008,-0.00664892716111792
"39",39,-0.0132037624509023,-0.00303110063867035,-0.0072398168107929,-0.0080648582887544,-0.00577896279113852,-0.00331107957919711,0.00370222579490938,-0.000905668136692109,0.00843887091153186,0.0042343936124512,0.00696345218801882,0.0117307424944881,0.00605077457163856,0.012107548578632,0.0102802673305691,0.0116749757445435,0.00335659622967904,-0.00460064483307797,-0.0014159259388157,-0.00402646506204426,-0.00696572290504857
"40",40,-0.0128458005190657,-0.0057311239564862,-0.00964857283207231,-0.0118739189080957,-0.0086688862618133,-0.0126237115935013,0.00204362480115008,-0.00481257948099236,0.00788462277795008,0.00388937938336031,0.0107498151770254,0.0103344005198081,0.00751140131244161,0.0114284244928751,0.0138728243540002,0.0124799695056117,0.00673612068248522,0.00114513905974632,0.00277085863743098,0.000413543984496661,-0.00170641225889701
"41",41,-0.0132982334400714,-0.00583589152438362,-0.00445851627093414,-0.0145959607950434,-0.0100932702828306,-0.0058849596362672,-0.000909071443818227,-0.00349938627216749,0.00674877230586169,0.00462120129990973,0.00864774169497035,0.00968726897605084,0.0175387350257722,0.00962077518462494,0.0191192143257548,0.0075060194998204,0.00526914097272518,-0.0114950826128783,-0.00781979503085218,-0.00261164033148692,-0.0113600224676097
"42",42,-0.0186134685864394,-0.00310322022757467,-0.00844731599433512,-0.00585773376553207,-0.00355130664151857,0.00761491480065801,0.0170142026366065,0.00128415836390995,0.0158156412629608,0.0077455745802847,0.0180972764725056,0.0227546466703593,0.0183481106038609,0.0340741795136896,0.0323198674953683,0.0309299334828254,0.0160797814313684,0.000600485194376025,0.00377722059240093,-0.00800385916582332,-0.0128197373770011
"43",43,-0.0105354778043,-0.00545433090952977,-0.00347544886741201,-0.00308496855726044,-0.00104065170377153,0.00629202650281396,0.0153353272393231,0.00132526584696913,0.0124192404347328,0.00705368592640111,0.0157479045751333,0.0253712489450807,0.0231393455616651,0.028056559576492,0.0251340496115756,0.0184592168266396,0.0144339545982791,0.00269488699690992,0.003878182280158,0.0056458889287573,0.00124656335762953
"44",44,-0.0251134803841723,-0.0101721337210117,-0.010764524518234,-0.0183590735501885,-0.0136109181388846,-0.0157916114539313,1.08882965478412e-05,-0.00828574598268612,0.00474143890972007,-0.00534190428103646,-0.00041063626287585,0.00627626898767273,0.0145104533963879,0.00612568186731462,0.0194738237758029,0.010466952102658,0.00602475822839393,-0.0131645200137327,-0.00823263609673029,-0.00414949896379174,-0.0114254050284432
"45",45,-0.0162920142169695,-0.00451911930962539,-0.0115802320800873,-0.0158530047795293,-0.00628889864996525,-0.00259091747070004,0.0100392939049323,-0.00209761138836276,0.0074534425618881,0.00237649890947339,0.0119957711988958,0.0144855337170111,0.0127962012971063,0.0193062294763085,0.0238809021043625,0.0113400729275182,0.00939899131375391,-0.00643130828893513,0.00651548907273401,-0.00535277830047687,-0.00804350033792368
"46",46,-0.0127402803818873,-0.0018532839271056,-0.00272077705083869,-0.00529006512295725,-0.00604578982376852,0.00244071160261449,0.0100072361826254,-0.00189921210404227,0.0136181808188207,0.00659329094239917,0.0255797899505805,0.0258221654360119,0.0201915369171997,0.0268029724514104,0.0198406786238918,0.0261730210101837,0.0124377503601939,-0.002617220261747,0.00317721765842979,0.0064664526136844,-0.00667990304738438
"47",47,-0.0140154650427746,-0.00115390623692918,-0.00545706277599876,-0.00531465988704254,-0.00286061761975453,-0.0055573472795801,0.00619778528052287,-0.00176019535475753,0.00552006363850408,0.00462599961947437,0.016452066275126,0.0172132964795146,0.0137357308801299,0.0138779802177711,0.0191744327531925,0.01623108585518,0.00607084662954671,-0.00463849534456317,-0.0016308102412728,0.000175403853861763,-0.00459755611375071
"48",48,-0.0158762072582176,-0.00561534037679803,-0.00398733731315209,-0.0116162568519412,-0.00908433551094155,-0.0195244641820599,-0.00959095727880742,-0.0102449063451396,-0.00371679208441702,-0.00070780907134065,0.00733563690252974,0.0129950660450942,0.017227322395365,0.00367113701948099,0.015645801267119,0.00838357275944811,0.00203832341156499,-0.00793993464078389,-0.00976240491334964,-0.00214618905732446,-0.0078445306330242
"49",49,-0.0146165198841743,0.00103470768270569,-0.012701704906118,-0.00975876308977451,-0.00429498182927533,-0.0121550530628718,-0.00550515441394134,-0.0120559134274719,0.00457379806331561,0.00324550619790897,0.0133403562790601,0.018207388583358,0.0143609732929132,0.02119703136297,0.0177796854848698,0.00950520637222374,0.00872481904666057,0.000202000619170797,0.000907816865370111,-0.00616623623876368,-0.00803761994371399
"50",50,-0.00875609586586432,-0.00148219469514179,-0.00690323368722681,-0.00976108477682331,-0.00912880686014979,-0.00629255439866618,0.00576809018195247,-0.00160333887420015,0.00808995327182822,-0.00351394665958938,0.00975453222267774,0.00473072411728141,0.0118675561984771,0.0127354990965355,0.0146747461471557,0.0134911561952976,0.00342497693163248,-0.000771415089405453,-0.00475726917792427,-0.00197466117393861,-0.00685621879462348
"51",51,-0.0104562837034036,-0.00495886977491715,-0.0115836746310787,-0.0106949767468271,-0.00487946757625071,-0.00958261210348103,-0.00519507793393713,-0.00272044974371774,0.00633789318175972,0.00737705113539377,0.0098799024453568,0.0169004457349498,0.0152154511115185,0.0207224730420637,0.02210952039483,0.0147151821674478,0.00648523029639376,0.000532236489647851,-0.00733915074264454,-0.00917011588159363,-0.00338252376077032
"52",52,-0.0138123580965462,-0.00231022762758814,-0.0111321304753893,-0.00975658241820188,-0.0100298701462198,-0.0144003213006907,0.000919919733121023,-0.00638175038387692,0.00245478473893016,-0.0103558117771691,0.00422538994630316,0.00945910738040959,0.0133782380685712,0.02113655165984,0.0206827250972929,0.0186137905650575,0.0066640791601777,-0.00723699766681403,-0.00652764046423937,-0.00946541267453207,-0.00301477032776184
"53",53,-0.0139970234371128,0.00128470613845049,-0.0115064312466951,-0.0106446331631,-0.00766822469090049,-0.00493927144371748,-0.00242009530622902,-0.000743956514383326,0.0135130669513295,0.00236370284437186,0.0108707314092857,0.0113551443827449,0.0123237131267573,0.0131970081423697,0.0128282727566753,0.0103638991860621,0.0098439524205142,-0.00155399576816506,-0.000854233110244002,-0.00607058167457318,-0.0118753933220598
"54",54,-0.00878094310714991,0.00316977205865289,-0.00300952366895064,-0.00621293440573479,-0.00502002312705295,-0.00356614890375755,0.0029691204281184,0.00337094820061051,0.0176980462355913,0.00953615791136295,0.0140085529162146,0.011872405491902,0.015683068844268,0.012826823910091,0.0237863380226463,0.0115356446722887,0.00796240520067708,-0.00343105205125677,0.000853887941261576,0.000898468453527491,-0.00267432825302904
"55",55,-0.00756724672843379,-0.00543629097457026,-0.00399140494460893,-0.00908663095473591,-0.00515615399415319,-0.00976298937893864,-0.00346858760778537,-0.0042419689650709,0.00111478809930284,0.00229823408001587,0.00483885478808008,0.0157273955851325,0.0171132530868252,0.0173743794498827,0.0247371864877216,0.0128219927207616,0.00209149547097344,-0.0117142734411596,-0.00775737167164384,-0.00122241121357385,-0.00650468922381031
"56",56,-0.0107819820610721,0.000538855582445356,-0.00801715512615955,-0.00773206759425225,-0.00444861411433796,-0.00995485683638317,-0.000277578750879227,-0.00813794359571742,0.00584247331121063,0.00567662723769035,0.0150860557660491,0.0175205327352752,0.0132756071237476,0.0221445312781246,0.0149704862946316,0.00946604368982712,0.00334497218009755,-0.00618846215131706,-0.00561269630445216,-0.0122754952769598,-0.0101093366552686
"57",57,-0.0167937744454967,-0.00275670395975189,-0.00705807726247885,-0.0121133354620576,-0.00840729043215722,-0.00622945220570037,0.00411356013421205,-0.00375577993203675,0.0103929523558319,0.0035156679089771,0.0158629537470309,0.0184994802295408,0.0164157052433626,0.0142292713049957,0.0214959735593126,0.0128027316782095,0.00521518883397157,-0.00937350960139906,-0.000550972610439204,-0.00133472736798598,-0.0100678766369867
"58",58,-0.015840735238983,-0.00795585163255988,-0.0162426959717795,-0.0182025545803372,-0.0196444926862274,-0.0209406569346257,-0.00438343357891316,-0.0114950609008062,0.000275815318310003,-0.00348922768910607,0.00495958757283695,0.0111111319334511,0.0149955414108862,0.0175265656349592,0.0240085951822345,0.0133135598483113,0.00724410672255292,-0.00559927824596371,-0.00335977061792419,-0.00650425497133934,-0.00188389296116152
"59",59,-0.00805216000784856,0.00112800428238342,-0.00619336812902437,-0.00776366612041869,-0.00721488930701414,-0.00318916597527043,0.00933802069179438,0.00113044987662559,0.0139624334500673,0.00533004608712275,0.0143596585432,0.00982285694817772,0.00997951622128164,0.0124652724409142,0.0165240898218042,0.00686865739122633,0.00650730336873214,-0.00420528352358867,-1.1065781602751e-06,-0.00158571159553435,-0.00224542090977248
"60",60,-0.00828056034545912,-0.00202371953037947,-0.0105021355282472,-0.00905284149069485,-0.0151270439816774,-0.0167009601782346,-0.00895865818337705,-0.00860754228969384,0.00657670465134832,0.0037078023792066,0.0144182658947318,0.0129260403577906,0.0176020685657077,0.023360858953963,0.0240500004148894,0.0179351978834583,0.00864669671720471,-0.000183973259206708,-0.0044514527492457,-0.00230295900298279,0.00507404383159921
"61",61,-0.0104084689549933,0.000222068085645421,-0.00166571929281535,-0.00718411178556864,-0.00597222399446153,-0.00101938979479578,0.00557277519028026,0.00182363906927667,0.00971189659601485,0.00285984226383626,0.00864188694397889,0.0124217650175616,0.0119378968785747,0.0192168878849969,0.0191517996251545,0.0160143012243908,0.00528100886674443,-0.00864744876076812,-0.0034390087424288,-0.00353658209191775,-0.0135466203445349
"62",62,-0.0117269101679887,9.46995886543028e-05,-0.00588896377529354,-0.00547478188967902,-0.00789829478386927,-0.00967130852761154,-0.00514791959353308,-0.0105161602130794,0.00525284402963003,-0.00174744071631932,0.0127023210009315,0.0162090942719315,0.0124849379114823,0.0181267849975578,0.0141337691814041,0.0100369322668103,-0.000711908838337342,-0.0113474189072678,-0.00572198038110896,-0.00811492947299364,-0.00718991487875655
"63",63,-0.0129293829956831,-0.00186620638000545,-0.00672876592921649,-0.00463909620276009,-0.0061832648537312,0.00174889861301933,0.0117911829105543,0.0018149535540245,0.0121261722327425,0.00640481094419789,0.0167182277780721,0.0179392567467958,0.0168435897511994,0.0193407057093603,0.0196955295108469,0.0201486469448309,0.0144024606123629,-0.00026753139313502,0.00406137935488672,0.00341391256599684,-0.00248913367997655
"64",64,-0.0100399787280183,0.000906413805048721,-0.0088620208754337,-0.00404358251165372,-0.00286358301273854,-0.00418951170797725,0.0113395525452879,0.00409498070871685,0.0200575448448993,0.0110429402915048,0.0206519429301932,0.0141302036392841,0.0156901631445213,0.0252821683207435,0.026928607147104,0.0177445485475235,0.0176152417868102,0.00693372000929123,0.00399001198025726,-0.00721677639274152,0.000310815719548309
"65",65,-0.0189582182015376,-0.00302080397238736,-0.0150789024071777,-0.0189347364196673,-0.0125269181926863,-0.0140796953276317,-0.00536207420573707,-0.0149515330508107,-0.000147956377070706,-0.00939711123786717,0.000562907946549741,0.00545215991671481,0.0135087506056714,0.0118459113773474,0.0157094839983128,0.0086069110813643,0.00726346161021467,-0.00536231448851874,-0.0026644748448101,-0.00592627477474939,-0.00695641788122775
"66",66,-0.00903865000602264,-0.00550020064846631,-0.00696365806160191,-0.0099452969997893,-0.00280360260653377,0.00302096759816826,0.0053717770006811,0.000299024459272843,0.0112611629650691,0.0083108342508014,0.0120457137156691,0.0168019138867849,0.0179628243075091,0.0178663479549361,0.0199326085262447,0.0140496145430363,0.0161375309403089,0.00745503237581836,0.00810534138702288,0.00319777106342436,1.08467999023066e-05
