"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12"
"28",28,0.0108513500826312,0.00669610922325488,0.00729446397643352,0.0102094744687754,0.01089443835572,0.0125587285751513,0.00128872017315676,0.00606896162007494,-0.00799040915298492,-0.00206467397563396,-0.0109830683607849,-0.00598912512888499,0.00504333108285051
"29",29,0.00900571127185696,0.00389052270746979,0.00430577895461117,0.00858106158557202,0.0077036083161316,0.0169748726587965,0.00629744338353504,0.00646412664931014,-0.00880245996391818,-0.00390310539206088,-0.0123477025865274,-0.0128815526788384,4.69615914541193e-05
"30",30,0.00837262123169519,0.00870610192161449,0.012825503646872,0.0161165245073377,0.0141494063638282,0.0195554335707544,0.00342772731646342,0.0022103003394514,-0.0113230917484293,-0.00596023177244461,-0.0133050774920098,-0.0124588952434165,0.00275282682760866
"31",31,0.00804387963027697,0.00019469451531909,0.0041637893256757,0.00735548473957517,0.0099821070466968,0.0138426678833545,0.00233067702987496,0.0040795116133942,-0.00788791849099256,-0.00235441522354045,-0.0134040191807306,-0.0115190131802587,0.000688386017060013
"32",32,0.00572912549044148,0.00127650085489823,0.00585427583799531,0.00903354465795106,0.00824033548084605,0.0161607152109563,0.0047191362270543,0.00589678836272002,-0.0102210591252518,-0.00375731571312691,-0.0132680062792912,-0.0115672153106902,0.00191931986573574
"33",33,0.0101849167622369,0.00604289620445309,0.00670306350073614,0.00872303883262068,0.00494979392231473,0.00792801474342152,-0.000981561933683127,-0.00259990154022745,-0.0103568449468638,-0.00767319294180241,-0.0107381254897285,-0.00895141248143826,-0.00122654646145109
"34",34,0.00716734422861789,0.00390299887247854,0.00501060307566594,0.00827101793927152,0.00824543809794546,0.0070283924183109,-0.00062738013223407,0.00242658808554678,-0.00868873046410497,-0.00285659181022939,-0.00735697016797806,-0.00569648614312289,0.00243813864461154
"35",35,0.0129059153918848,0.00683205240848578,0.0127325755428295,0.0125828513191501,0.0122258287953328,0.0177960534883654,0.00538172324525669,0.00488544809362308,-0.00855594185503674,-0.0038844714502251,-0.0125113430090115,-0.00938062077086564,0.00197717395959599
"36",36,0.00564779443109127,0.00262032315549225,0.00567473537974398,0.00797096513567756,0.00898699671471648,0.0139953562918549,0.00473904018995785,0.00367150629016482,-0.0121141832158557,-0.00425089689911558,-0.0116703034903985,-0.00988136751076212,0.000698247559165393
"37",37,0.00854130961762613,0.00593571090359221,0.00896091538152762,0.00922589802846649,0.0101557891189042,0.00833348415562857,0.00488297279504034,0.00295927625721027,-0.00707700028125757,-0.00469210053748854,-0.0108406391258982,-0.00564604276098798,-0.00238259427387019
"38",38,0.00770369454052219,0.00806075261042294,0.00821147528992985,0.00860051350042505,0.0112873237576561,0.0112417398752368,0.00455302131709688,0.00695325619948125,-0.00581966267008554,-0.00468085887898574,-0.0112442300484448,-0.0105901130256967,-0.00054937136539747
"39",39,0.0053092300296603,0.00297513428639496,0.00321722537855994,0.00613111330935044,0.00674144566833974,0.0107961268333315,0.00116180239025901,0.00271849010262418,-0.0055974420539181,-0.0050456941084365,-0.00620677528566998,-0.00844714705823966,0.00548129985541884
"40",40,0.00630561665014814,0.00471657053939121,0.00714646860462125,0.0104180521190939,0.0108272604255053,0.0150229401084425,0.00429817969340034,0.00485720185306306,-0.00755205755246136,-0.00511887280642297,-0.0124088401829412,-0.00863208870880119,0.00337120768229289
"41",41,0.0104204947219534,0.00652686950922474,0.00815242547250835,0.0106344657261197,0.0126605568624601,0.0129326495065287,0.00278386473552811,0.00698654538879131,-0.00781143310957395,-0.00213360760584805,-0.0118670568132177,-0.00637108033566638,0.000964592901738818
"42",42,0.0120599103904356,0.00875388857401248,0.0120396497256674,0.0129912262270265,0.013790040573984,0.0131172261200349,0.00310965398568235,0.00710179660756728,-0.00794311330891594,-0.00556138935480976,-0.013082266900588,-0.0121490521500473,0.00299935139932462
"43",43,0.00755337740033246,0.00674611547499544,0.00690273249971467,0.0106519138373386,0.00803965577941002,0.00883970787160824,0.00100578666317382,0.00308964038622591,-0.0102812414695115,-0.00485610337817255,-0.00960065140441745,-0.0088086862738944,-6.48012956930109e-05
"44",44,0.0133404102391354,0.00661223534340067,0.00964731734755649,0.00907581167946406,0.0107414996792491,0.0124194323960035,0.00343012183151986,0.00666309221981659,-0.00707546281141298,-0.00126995980914031,-0.00870058812938744,-0.00768848474352951,0.000424640915481944
"45",45,0.00809640401883487,0.00552163195312682,0.00912832206486548,0.0109378420944444,0.00789816343479476,0.00834526916045502,-0.000745820625029901,0.0026390639673164,-0.00933255714530254,-0.00520179250156484,-0.0107317746311315,-0.00902467801625326,0.00164477760417087
"46",46,0.00776523410242673,0.00336554732379107,0.00784634493627047,0.0103170808087168,0.0129696934237955,0.0114601157246811,0.00216308633975705,0.00722546026916601,-0.00751396291824716,-0.00326138002965304,-0.0141706092504243,-0.00980129196989036,0.00193436121833833
"47",47,0.00858954909870633,0.00279648686022671,0.00743345134330805,0.00803902794408343,0.0108908575199976,0.0125053382676334,0.00302523138989115,0.00709517611799806,-0.00626939987962614,-0.00420322335171655,-0.0140561854440441,-0.00856758204295794,0.00377584654430741
"48",48,0.00912709735284526,0.00206465450515845,0.00341902905778135,0.00576545248178288,0.00945754285099789,0.0121718117716171,0.00518442249855325,0.00727439700392211,-0.00316836383612569,-0.000221410019782585,-0.0115198145411677,-0.00758914399330667,-0.00210501236325702
"49",49,0.0100177574873469,0.00338351819554085,0.0096877507443323,0.0093561855463242,0.0105156652896564,0.0186616918342283,0.00608766773894008,0.00794134700321263,-0.00630663495848558,-0.00176580212968427,-0.012377760207967,-0.0122568775128425,0.000877275002291634
"50",50,0.00524148354840789,0.00365135154122203,0.00466240994855716,0.00756474253935763,0.00967370971881227,0.0119869212593373,0.00181753241954066,0.00238780861737733,-0.00822581314802956,-0.00436451762447171,-0.0113684656529588,-0.00852599376459489,0.00220499759094677
"51",51,0.00918699085088631,0.00650635883993061,0.0099823158401923,0.0117740644150722,0.00977603787337164,0.0125821725042545,0.00636662440341642,0.00423161164689677,-0.0085823115907349,-0.00617770465823407,-0.0103251754746733,-0.0103709769605987,0.00260305416134134
"52",52,0.00859825956068122,0.004588094025068,0.00822253951345895,0.00993662019827243,0.00906590778513981,0.0119842583980066,0.00257107893088158,0.00301066299347164,-0.00811849250273737,-0.0020201961922611,-0.010001787204692,-0.00723970466653593,0.00196590208780318
"53",53,0.00831003852400028,0.00266802342546518,0.00773357756821383,0.00874351731293037,0.0107311435005382,0.01429730380042,0.00304275590933688,0.00323196153784209,-0.00838741396521443,-0.00280696231044173,-0.011272414430388,-0.0110336773081305,0.0019625582885941
"54",54,0.00771469997500388,0.00102289030752954,0.00420575824648189,0.0048383132454254,0.00755613698354934,0.010557495333823,0.00357292254823233,0.00313023329690298,-0.0114666206017055,-0.00404526595799536,-0.00988155375639957,-0.00711296238976948,0.000277035988749199
"55",55,0.00736966510523047,0.00513030919141531,0.00659957898616159,0.00731469562731207,0.0064284717364862,0.0100965388997334,0.00377985699991786,0.00474114635957898,-0.00724011913944933,-0.00408577503492325,-0.0081450330653692,-0.00841377902615299,0.000318615653938366
"56",56,0.00547997949936665,0.00273968684552725,0.00603110876000492,0.00902268690990669,0.00946737066385137,0.0150012838678517,0.00320902397563299,0.0042312021845986,-0.00915335262084623,-0.0062161503881296,-0.0156494200476807,-0.0125513935777498,0.00203578896849158
