"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"40",40,-0.013720964616095,-0.00659500109290557,-0.0107997145960906,-0.0109407788560803,-0.00993395607365187,-0.0111100391752787,-0.00217327605159685,-0.00595809349225613,0.0069880595011584,0.00573861192292962,0.0144755621739372,0.0162541368205414,0.0116299502901602,0.0137967394162393,0.0132310174473542,0.0112515572830511,0.00716385567218633
"41",41,-0.0174782129788081,-0.00731792377920146,-0.00970885538734429,-0.0121126758802219,-0.0102789021310474,-0.00562418266609768,-0.00215361620240478,-0.00917864511767783,0.00561302978730097,0.00312582840116862,0.0136229754963001,0.0135804849151753,0.0181292079158261,0.0112848940539301,0.0144348723112053,0.00625553419768057,0.00565232706842358
"42",42,-0.0210710298086438,-0.00856473634218898,-0.0158622453184696,-0.0084610544352244,-0.0100620151282454,0.00139555937681878,0.00960914608225122,-0.00656309863678408,0.00832340486498209,0.00279758081233776,0.0191716911879347,0.0297187984896672,0.0211104317521369,0.0320510617232316,0.0239434564658805,0.0231428353127407,0.0114534156308295
"43",43,-0.0108242320802442,-0.00610460033224874,-0.00488659966745532,-0.0045402561078851,-0.000367058458510378,0.00257229879228358,0.00736160976341868,-0.00555668626407484,0.00930999009143735,0.00748285909927284,0.0173060481120536,0.0284553041429276,0.0263457177327336,0.0269602999972048,0.0239377013684326,0.0146291798542495,0.0122481131207133
"44",44,-0.0272509403072791,-0.0120406129668385,-0.0152451239086547,-0.0150645051229086,-0.0121296767541165,-0.0129650012020366,-0.00279482039724823,-0.00979441679378347,0.00373505832754795,-0.00136080816997485,0.00535543463920741,0.0143381558915017,0.0180943460168597,0.00827726875157257,0.0189358243567307,0.0100642503512626,0.0102270686071954
"45",45,-0.0150899352762343,-0.00690721392887507,-0.0138382844963038,-0.0159948840218926,-0.0071537004356335,-0.0063169003665675,0.00423903544138262,-0.00627470336798346,0.00602801571553803,0.00698181868353952,0.0122227194486788,0.020937615411693,0.0160514431849685,0.0180289891523807,0.0211589797730301,0.00681428493603873,0.00916923701277826
"46",46,-0.0153224185359113,-0.00341917625604943,-0.00926166744902969,-0.0068175897811252,-0.00690587901763324,-0.00224083513911392,0.00400460177388408,-0.0101773993318556,0.00765168588528203,0.00214466473483488,0.0191402852272649,0.0265117738704333,0.0191782227024016,0.0272795319286425,0.015559355938289,0.0206617473298915,0.00896057387806218
"47",47,-0.0167509648316043,-0.00256700798865293,-0.0106075947458591,-0.00456579297362855,-0.00380602274222277,-0.0026979452768319,0.00559642775239858,-0.00343593378105861,0.00549542337338073,0.00560144534959275,0.0170870059555991,0.0223080700981066,0.0141382413911534,0.0185785977465189,0.0183847694181204,0.0156987889165638,0.00746857854970419
"48",48,-0.0192117806455794,-0.00522276071575738,-0.00652229538470675,-0.00805967211632099,-0.00747613511314039,-0.0122571180155996,-0.00593940280139146,-0.00818861683795994,0.000975394580898203,0.00150418386873059,0.0131047056024363,0.0178642361736728,0.0193219137614089,0.00952377828402508,0.0158125052243711,0.0122382337216912,0.0069793541348197
"49",49,-0.0175557831487061,-0.00167590547616685,-0.0101709942455302,-0.00674588563623382,-0.00326495141537277,-0.015814616117981,-0.00567727860803138,-0.012970863423198,0.00597828734399792,0.00485278609506595,0.0161960796248908,0.0263843208484224,0.0203206248874806,0.0217314656462725,0.0184817585017529,0.00702139097948776,0.0140754852838544
