"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"33",33,-0.014537363285372,0.0123650771323404,-0.00073247925037095,-0.00265435095566918,-0.00258238855069079,-0.000642326930253616,-0.00500387388037246,-0.00825380439871035,-0.00400235259592867,0.0030318388457278,0.00670968068520776,-0.00210986817693429,0.00583981742458028,0.0122598495478415,-0.00179303221337457,-0.000652585530396758,0.00502217618896883
"34",34,-0.0110955059238144,0.00889622216244251,0.00335311794527417,0.00109765293495499,-0.00516761032112627,-0.00195989924813182,-0.00564989088794011,-0.00982451440523127,-0.00329959909261454,0.0019840315643824,0.0110465737088969,-0.000109250671952162,0.00495034317507951,0.00802318327813036,0.00106002304056049,-0.000762827440710575,0.00659148547344007
"35",35,-0.0154530724030486,0.0115718469310733,0.000648607089841442,0.00377095250346443,-0.00159894810104847,-0.0014895977708906,-0.00815674702239835,-0.00813091247443188,-0.00224149309177015,0.00391484144649148,0.01070657693003,0.00262978117142586,0.00311937893767238,0.00842529501227357,-0.00361754491512415,-0.00526046046205153,0.00738077424230865
"36",36,-0.0142796394699011,0.00470134321166865,0.00315431781646116,-0.000705149547540156,-0.00457936402659448,-0.00199128879308297,-0.00129767495642292,-0.00872879450301801,-0.00488052027740263,-0.00320431923089645,0.00845317278735734,-0.000930583449422627,0.00472717861662755,0.00839277272814965,0.00204304592470723,-0.000361778462993429,0.00524641059488581
"37",37,-0.010557691173764,0.00944915849073396,0.00372457638064834,0.00280406468860268,-0.00547856414697561,0.00019239630798651,-0.00615320093388751,-0.00672029596189658,-0.00628448582147981,0.000643543805054483,0.00910570775007026,-0.00345205063468817,-0.000234227602768157,0.0115389424700679,-0.00409290931235574,0.000196598935074768,0.00629736327970461
"38",38,-0.00940192822711157,0.00967142883973379,0.0015146521032277,0.00258249355315121,-0.00384942114224533,0.000835552593479465,-0.00529696788753508,-0.00733021124877722,-0.00419727919155234,0.00330723620278781,0.00741343129399631,-0.00131127742386929,0.00328202982029812,0.00907219094328511,-0.00350197789481983,-0.00136483512180405,0.00760080161319409
"39",39,-0.0095845198263695,0.00515423619958323,0.00455916958360957,-5.65293569401888e-05,-8.50549139420219e-05,-0.00260881459351141,-0.000751817110663339,-0.00892581843655903,-0.00106757535176711,0.000546322988140231,0.00901059995664969,-0.000912670856965998,0.00535389517476193,0.00809883781293309,-0.00510636995131688,-0.00210319901077662,0.0046208609242921
"40",40,-0.0118738327237424,0.00706477500310382,0.00185171081789881,0.00150687281504798,-0.000626027923703554,-0.000246067268394255,-0.00275655854213071,-0.00912708069057278,-0.00352918218217235,-0.000612060909638518,0.00982596049901621,0.000371300760994456,0.00447644026033468,0.00904799471888354,-0.00108355858591627,-0.000326747126952445,0.00553396645921502
"41",41,-0.016063603019906,0.0103840894473406,-0.0014211773209208,0.00264084577781533,-0.00582732931655805,0.000759227093188139,-0.00769307250934724,-0.0100996515273326,-0.0056437315259544,0.00101229925155025,0.00641982972150051,-0.00196449585548453,0.00369168811586854,0.00835622666711515,-0.00191466896604085,-0.000892286755839196,0.00447110564471676
"42",42,-0.012845333920042,0.0118146855628887,0.00320116858026981,-0.000284163288889044,-0.00381943644033952,-0.0012532177075273,-0.00449903529864092,-0.00878381534503977,-0.00232717047681207,0.00465940893937499,0.010725581832596,0.001582937477827,0.00105507000793946,0.0103872718761104,-0.00438656010989416,-0.00225432020733591,0.00747358041186218
"43",43,-0.0127699204802202,0.0119377660439671,0.00147034238427519,-0.00190007608046402,-0.00332033647224423,-0.000402013818501771,-0.0041671263201174,-0.00930810025070259,-0.00355595412582,0.00348204728770577,0.00837398253499002,-0.000682429937345517,0.00664999506303657,0.0120798825086836,0.00035864917128746,-0.00118719890899157,0.00733786139575767
"44",44,-0.0147932673624866,0.00934431359320769,-0.00064962873911062,0.00284994117019634,-0.00682428423092695,-0.00109863392411834,-0.0106218019025879,-0.00853576856652971,-0.00639798344466647,0.000685044876639007,0.00795056746141835,-0.000548400336320008,0.00511935773703629,0.00781517642972896,-0.00363784083359422,-0.00289105199076867,0.00652965666029261
"45",45,-0.0120710939085663,0.00908579496795149,0.00471443104874836,0.000454669769764895,-0.00463928827314261,-0.00209452623492429,-0.00578492594294665,-0.00975681925544751,-0.00451408804679901,0.00136727195153493,0.00875781651127031,-0.000708442246065798,0.00340465955840142,0.00864764352897753,-0.00134850264422109,-0.00233043176985356,0.00580907446788575
"46",46,-0.0113111210667895,0.00866641899628183,0.00274614826496573,0.00274267705081337,-0.00141744614254895,-8.75866520511909e-05,-0.00269355330529195,-0.00769961396799512,-0.00350424623540591,-0.00198094646903072,0.00849325164597695,0.00113449133110668,0.00521906419848888,0.0069212820034516,-0.00367038417164505,-0.00222568072174606,0.00726539224003656
"47",47,-0.0154568911556396,0.00859437399949938,0.00423770226587649,0.000461921364526832,-0.00522454811721655,-0.00223784801231932,-0.00425625688445294,-0.0108558911058569,-0.00702983775250742,0.000220637482432239,0.0109544448456674,-0.00022278263983738,0.00580770805784762,0.010420173513195,-0.00104611577802329,-0.0021998594235088,0.00726898454719996
