"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14"
"25",25,0.00989073309319303,0.00561501549385772,0.01048774597188,0.0120384789669684,0.00935187265277044,0.0186200123346253,0.00448044319101716,0.0097297242594627,-0.00280273310420486,0.00414388345094567,-0.00365759886059212,-0.00644955253339299,0.00455363836286412,-0.0016420704423069,-0.00190188838489835
"26",26,0.00640915942813424,0.00324937658917419,0.010309147107565,0.0130330722081768,0.0135888414172266,0.0164749873614248,0.00265717580670926,0.00432285973921407,-0.00738364595556619,-0.0068349625665686,-0.0129404566096449,-0.0126876686483827,0.000707923118304327,-0.00291159787073648,-0.00754847029495964
"27",27,0.00956254946403763,0.00279794662405752,0.0129285893881053,0.00936334150100741,0.00810506048386609,0.0088461103030847,0.00220761964900435,0.00505178362045559,-0.0089179525610268,0.000232363679250291,-0.00799810786863026,-0.00824984438744345,-0.00223133001856668,-0.007066631892421,-0.00522250574185574
"28",28,0.0118003100782361,0.00780864093882668,0.0107183387886012,0.012878359506512,0.0156730102813575,0.0137651267595203,0.000168116516537007,0.00739863253893827,-0.00902076380989877,-0.00158692458495669,-0.0113981405447059,-0.00475329974969062,0.00644635952879772,-0.00656621941847987,-0.00185068006987682
"29",29,0.0085840545065792,0.00407699998953725,0.00599878406945838,0.0112776375607917,0.0118849328619409,0.0173638702409037,0.00446035967324321,0.00615562311914384,-0.00819282398339803,-0.00372271271466419,-0.0130207308896082,-0.0121174263351483,0.00124620456371744,-0.00484352398370634,-0.00574445882456721
"30",30,0.00602524347947638,0.00674527080176964,0.0105161403753423,0.0147512673840855,0.0150921096298457,0.0176252920459025,0.000755197818307332,0.00280728333160768,-0.00968545809635366,-0.00684647574827527,-0.0167998139183741,-0.0136430008922375,-0.00077652178318682,-0.00935252812454167,-0.0121926314995624
"31",31,0.00769717882129037,-0.000508828559299918,0.00416737965893972,0.00688872136462129,0.0113787019074081,0.01377791772428,0.00137797748997367,0.00516619805644626,-0.00832780637000305,-0.00293586144459916,-0.0151161376499207,-0.0117881463041623,0.000460928487949176,-0.00482665077367703,-0.00285328714132926
"32",32,0.00660036166655029,0.00211336353420294,0.00764009149483525,0.0112184084018931,0.0105667290019134,0.0156024592237141,0.00282662308165002,0.00618110739968676,-0.0101253590463356,-0.00336451796544923,-0.0135397533332773,-0.0103648450930909,0.00229528196433775,-0.0038645085375961,-0.00345728445313748
"33",33,0.0110071417179941,0.00653791236996716,0.00832469136694907,0.00990151491091202,0.00703725547878098,0.00756789592565812,-0.00200527969840645,-0.00210519793918425,-0.0111251745456599,-0.00763123966235326,-0.0114720536339732,-0.00822437012638807,-0.001494449892807,-0.00379488557337644,-0.00180855217579765
"34",34,0.00797479712728417,0.00565299159641522,0.00747914521756398,0.011061003047551,0.010769668947256,0.00815218056621507,-0.00176795719569217,0.00181390546908694,-0.00862023622635369,-0.00245318287787683,-0.00722348355894367,-0.00395422098250276,0.00392523255890825,-0.000290647494366681,-0.00268772784637396
"35",35,0.0131053584356868,0.00799759044490682,0.0159232685304192,0.0160700702811319,0.0170125257081661,0.0186379907060243,0.00402671657520807,0.00565183947635886,-0.00807340113568686,-0.00263174315054529,-0.0124249703502295,-0.00721980578612673,0.00281104713780627,-0.0052857981240799,-0.0055224459832299
"36",36,0.005154068382234,0.00227083474904921,0.00535399050217694,0.00854412849390465,0.00968996325655886,0.0131567113313541,0.00276083866030683,0.00366002188351876,-0.0111723322017198,-0.00463327936685055,-0.0130375391120716,-0.0101440801249421,0.000377378672056454,-0.00391575433819218,-0.00507584088268975
"37",37,0.00837274362005061,0.00606243433531134,0.0108604603935978,0.0112666770344263,0.0161780827048702,0.00744345219293897,0.00279454179590681,0.00244423207425176,-0.00648640472115708,-0.00373441019278633,-0.0124250951554535,-0.00348200449722745,-0.00252776128523379,-0.00556052486761527,-0.00810896538134384
"38",38,0.010151298440392,0.0106511747556915,0.0128268886489445,0.0127967485165341,0.0172777833018705,0.0119030232310008,0.0029689166092813,0.00753475840387177,-0.00624504639983407,-0.00300290434502052,-0.011100901874277,-0.00692688320419562,0.00180626590632064,-0.00253723300386658,-0.000982515655757446
"39",39,0.0073832605454288,0.00435528290801782,0.0059253560372445,0.00803921954036909,0.00987289728228235,0.00975379432677443,-8.79687892759518e-05,0.00223390156597443,-0.00646956115982578,-0.00422898800804332,-0.00654052417056985,-0.0061066628466471,0.00635137675275936,-0.000669053823945778,0.000223634338015671
"40",40,0.00776200251839166,0.00635683161733115,0.00968356741933573,0.0125125408300693,0.0137296009484339,0.0150218429301552,0.00319721391987117,0.00485566200539033,-0.00782462937108852,-0.00431111000015869,-0.0128310473769851,-0.00637696160984094,0.0039511576018997,-0.00111474629335932,-0.00176795663453717
"41",41,0.0102496140999763,0.00596763580208082,0.00739339029966479,0.0102558969963914,0.0124187713895226,0.0114411027029688,0.00116246414311254,0.00607649943373323,-0.00759014075552206,-0.0029228150809414,-0.0131844812147757,-0.00669286039386717,0.000105095893947947,-0.00157772339907179,-0.00413330247455421
"42",42,0.0134514988169893,0.00976648681860872,0.0157968015237032,0.015857776515254,0.0197176602135603,0.0124115650991981,0.00139485397348373,0.00870293860589756,-0.00840209463131349,-0.00418599824567396,-0.0140042758823156,-0.00956977340059855,0.00381621045522043,-0.00771647536473801,-0.00249138188344342
"43",43,0.00871823001991797,0.0086788707175343,0.0102138651616967,0.0131481218608939,0.011295396863886,0.0101222330024574,0.000472842946824973,0.00352994058686544,-0.0110469001039813,-0.00444320788889334,-0.00946619550301371,-0.00755225049201098,0.000687590404591695,-0.00337567141732343,-0.00144201944876943
"44",44,0.0136675760933746,0.00784510940863511,0.0113035707268109,0.0120620588487769,0.0151178581987728,0.0125001604196655,0.00109996015687952,0.00529201786802319,-0.00584534228883371,-0.000343404860988408,-0.0100427227877212,-0.00482962226002871,0.00118813018467236,-0.000430397078919101,-0.00766016752181849
"45",45,0.00945157919663752,0.00762439917867549,0.0126192763886049,0.0148828947330646,0.0125936988671929,0.00826115803475525,-0.00267056827053915,0.0029657820285752,-0.00875100562121638,-0.00375849443716127,-0.0105284215147799,-0.00630126182917982,0.002367780716788,-0.00435670007772022,-0.00449741885196853
"46",46,0.00839565546879929,0.00363576167699143,0.00897534713365546,0.0114543357182403,0.0143561764558663,0.0107113301361892,0.000283172270964382,0.00763958536859897,-0.00819548103950256,-0.00384343562670134,-0.0149105172379419,-0.0105728289042025,0.00216513114203013,-0.00601673693029719,-0.00168351085720948
"47",47,0.0098388761813821,0.00393615905088518,0.00976407160647381,0.0102918844999804,0.014114040737723,0.0120632737815828,0.00168490374912791,0.00680610206107552,-0.00666602219398466,-0.00378663306987482,-0.0145065642029419,-0.0070462263843721,0.00411688860156318,-0.00270712243876429,-0.00235588854132634
"48",48,0.0105171037588152,0.00463248896999715,0.006764756869812,0.00983704152904285,0.0120475883446816,0.0142804403312362,0.00442689787530127,0.00650543868549399,-0.00336215025233784,0.000558455197434428,-0.0104241486441737,-0.00538162582489851,-9.1119114009449e-05,0.00179682952342461,-0.00118390056555521
"49",49,0.0105029086531975,0.00386846396420926,0.0107942078988405,0.0106676192121556,0.0110680470009916,0.0184892440756415,0.00454565626732113,0.00877600423619358,-0.00647874121400756,-0.00202717798557491,-0.0125664855469529,-0.0124100627867668,0.000994795144924678,-0.00464987472488262,-0.00236009387229675
"50",50,0.00759556265758578,0.0057127746181126,0.00855507716835107,0.0107661675683538,0.0132074583651517,0.0117438161753166,0.000725355691972208,0.00238371719031303,-0.00910187268278835,-0.00314280490480136,-0.0107406910968814,-0.00585725093747699,0.00341114396123891,-0.00138266038632126,0.000241541744355887
"51",51,0.00988757279329105,0.00774790669059323,0.0135689367785044,0.0157281693052512,0.0154995238644107,0.013669105204235,0.00465943426168897,0.00428379640695643,-0.00859457443544373,-0.00522293545572279,-0.0103112284447775,-0.00799142833918821,0.00488775005246983,-0.00417711157627281,-0.00438477496680048
"52",52,0.00999515525344092,0.00668380893009716,0.012168873794387,0.0142120482780991,0.013826561828948,0.01262868349716,0.00086797829483561,0.00329842219502004,-0.00798678999798876,-0.000714526244322283,-0.00924450509486795,-0.00488755603703414,0.00368886932711031,-0.00404736826029277,-0.0029715656351681
"53",53,0.0102030214121265,0.00219393983193562,0.0092077407806095,0.00835591041336177,0.0129780506727249,0.0119519228707811,0.00184014873462907,0.00267630073289817,-0.0104618182500428,-0.00311548327299955,-0.0126438130358056,-0.00955191945797312,0.00221100203507375,-0.00137484774761383,0.000142818074459562
"54",54,0.00662463080047225,0.00148845586015416,0.00508260823247959,0.00743746494210276,0.0108475556822838,0.0107373570293184,0.00141660758274161,0.00227103649078851,-0.00947134506656155,-0.00336371628353213,-0.0108696595415009,-0.00529410908496608,0.00084815313125529,-0.00254950134892159,-0.00900427650775979
"55",55,0.00835615647148077,0.00719501518905124,0.0103646936383533,0.0115836924355083,0.0124339909320407,0.0108558727325808,0.00192776514033387,0.00392238516327035,-0.00684071073896904,-0.00272740725251545,-0.00828548700274915,-0.00511132614879481,0.00189976604190524,-0.00222432582177041,-0.005683690769478
"56",56,0.0066280505564366,0.00304793085440812,0.00760974759441626,0.00964491020393289,0.00974130674910219,0.0135170675299946,0.00211630735116734,0.00619209247588613,-0.00988390763175222,-0.00610633494826905,-0.0158106094982242,-0.0129374471536403,0.00104073487556999,-0.00728023290035767,0.000198864160411666
"57",57,0.00950854663620825,0.0038565230156995,0.00970104370042744,0.0123730517472179,0.0135166893456203,0.0106268822720309,-0.000101963954340927,0.00505025351690334,-0.00963106029469067,-0.00360438293358279,-0.0128727842398832,-0.00666096296339669,1.6948785482233e-06,-0.00266388284176554,-0.00488436015751993
"58",58,0.0121378694462023,0.00928319114605955,0.015415536926791,0.0185549164531755,0.021436921581635,0.0173605248789366,0.00244450625053694,0.00618577900944168,-0.00949033887601801,-0.00336805596574337,-0.0112596208540455,-0.0057024176663862,0.00342810053963692,-0.00435651004843489,-0.00501390025903597
"59",59,0.00500388075093389,0.00155730892371461,0.00659714443552515,0.00869133374374525,0.0116900350127849,0.0102840397209349,-0.0020502118144467,0.0025111183071542,-0.0108972527805286,-0.00395643707062399,-0.0144665790273016,-0.0065883916271566,0.00330532815239836,-0.00345403503558944,-0.00384908819463781
"60",60,0.00733935520427207,0.00510013780719419,0.00925401305232776,0.011038248070993,0.016422988915063,0.014726724695271,0.00467726616581827,0.00486921972300849,-0.00863973787516669,-0.00607327848787375,-0.0159401598280286,-0.0078934697403274,0.000675881696012092,-0.00740736193284858,-0.0082125208198278
"61",61,0.00874868938361288,0.00367613532543778,0.00828086346578977,0.00863063677597236,0.0123028023647937,0.0107693778409636,0.00207483280990628,0.00346295041318199,-0.00944977562689511,-0.0039666265765475,-0.0116202240617129,-0.00648046117064654,0.00180986607171569,-0.00260314649056403,-8.24956748445819e-06
"62",62,0.0072968908600874,0.00364201382319079,0.00797160445432604,0.00803748824741236,0.0120098047222562,0.0132657534461378,0.00528775705686307,0.00526084969577932,-0.00873626570995476,-0.00339274841630967,-0.0145157172027301,-0.00746955465309827,0.00117938126711993,-0.00334239764151633,-0.00252442746416306
"63",63,0.00985865845491093,0.00356129152675474,0.00919407285270128,0.00836038122885927,0.0129177218355487,0.00978805494349151,-0.00102479364629148,0.00715855474785675,-0.00840105734337416,-0.00183364259989111,-0.0118921667733154,-0.00797753726374097,0.00102676456535856,-0.00505481947330205,-0.000122451652730337
"64",64,0.00607428074747979,0.00264149313331308,0.00814690097388727,0.0101869417091317,0.0141040211520562,0.0135441792894094,-0.00152631473757145,0.000206962778209714,-0.0141031403318096,-0.00799933188826765,-0.0187889708715703,-0.0106026266594206,0.00227100803042911,-0.00672288970832346,-0.00624975197238674
"65",65,0.0131892180301665,0.00613282151049542,0.0154023253720805,0.0158014585136196,0.014280999235297,0.0126970745427954,0.00351394172911848,0.00951985279744151,-0.00747920000677598,0.00449880353833559,-0.00502474218791388,-0.00211689322659869,0.0038750092922812,-0.00276743899660152,0.000225212579102877
"66",66,0.00742995229304157,0.00803775670414346,0.00953018189728586,0.0122915867977435,0.00907147243995513,0.00923552163099778,0.00092738211871104,0.00445049271000337,-0.00519613352712695,-0.00168307620794419,-0.00644074998691933,-0.00585716816170502,0.00195787625833396,-0.000698979450554283,-0.00285203080180996
"67",67,0.00492334971206309,0.00291727738661745,0.0049360241908854,0.00379093417315263,0.00829114784007181,0.00705373739673528,0.00278461974753806,0.0054668974012257,-0.00667189622333157,-0.00122662937344251,-0.0105049425059348,-0.00982530821311477,-0.00205060758436364,-0.00348506533440816,-0.00199399398274221
"68",68,0.00587482088437573,0.00385176983421607,0.00786691962866136,0.0106037739113995,0.009049072980545,0.0115137721574687,4.11460612589449e-06,-0.00421335287191396,-0.0138922092164158,-0.0103322577176699,-0.017133497663303,-0.00997139298741224,-0.000932386622827265,-0.00241045824900586,-0.00766045163488728
"69",69,0.0111089161386223,0.0116026861017751,0.0179085614080399,0.018250814627563,0.0175840941564405,0.0136681911680689,0.00224063564962402,0.00211677923656701,-0.0131839496525396,-0.00586810347312492,-0.0101041815465819,-0.00322725487422341,0.00334647840742699,-0.005033864634086,-0.00620250604166527
"70",70,0.0106138258916367,0.00489515140257348,0.0126731195997237,0.0106733351674595,0.0137619997661425,0.0129275241113211,-0.00323425700573709,0.00387145553199467,-0.0109923162683371,-0.00289961971865111,-0.0122702904275609,-0.0082171248951582,0.00514529610129916,-0.00546392435330052,-0.00230821074742824
"71",71,0.0123105975865258,0.00725226374736327,0.0158655339946464,0.0155502843946794,0.0181316960256565,0.0175231629471173,0.00515597472981366,0.0127080284852834,-0.00529213108313551,-0.00145800634365655,-0.00868818584487319,-0.0109006158606501,0.00193710127844883,-0.00852437581667067,-0.00172822096516141
"72",72,0.0089899090247535,0.00761495644170462,0.0143778393613305,0.0139285462892056,0.0157404221690598,0.0109231570086349,-0.00346895004555403,0.00179829835751819,-0.00582351256482769,0.00237774771618493,-0.0060555365885052,-0.00188386538379405,0.00525051598698792,-0.00610800870495717,-0.00740499356790445
"73",73,0.0073934288628263,0.00226953303053684,0.00820302150341508,0.0106610711560451,0.0130758403860024,0.0168325204331777,0.00303406984807691,0.00182864728419443,-0.0109276328828171,-0.00633935992779527,-0.0157906391578471,-0.013844379609494,0.000678819664393653,-0.0068334867191647,-0.00774591401988157
"74",74,0.0101524662994816,0.00438414119086033,0.00182202570614964,0.00565921476515551,0.00495844084549845,0.010083181491763,0.00411957855038917,0.00588084567757182,-0.00473694455619467,0.00156748687027304,-0.00729866468707582,-0.00716757762289595,0.00143163120510212,-8.45870857186707e-05,0.00464610474639647
"75",75,0.0111890670704176,0.00836158412824413,0.0179940669515425,0.0149083029333986,0.0173783688663145,0.019607379083567,0.00117688467515527,0.00755749763849387,-0.0108506845235058,-0.00255986918284386,-0.0129855268009864,-0.0121463333475118,0.0035808601436487,-0.00491325749558613,-0.00199712850840789
"76",76,0.00712847826250234,0.00650319072763155,0.00914623022738619,0.0140311813396635,0.0157752661533213,0.0117936400465518,-0.00166404559888741,-0.00192551528089214,-0.0120653659345308,-0.00819462934197565,-0.0145617875778081,-0.00741197906631949,0.00324413957521172,-0.00153052428682285,-0.00379311885863449
"77",77,0.0120447220565723,0.00505489407394666,0.0108781928491226,0.012998126566939,0.0160885200501781,0.0212809450416613,0.00427720660457395,0.0110577233536773,-0.00964805804511611,-0.00180035396371979,-0.0132896431193459,-0.0107890758626414,0.00421220659481102,-0.00288959308652295,-0.000306302732739009
"78",78,0.00796810632627929,0.0028132666467899,0.00838996320135453,0.0106363729767039,0.0128973530354463,0.00956288911889378,0.000836071160148732,0.00315101102303133,-0.00894084382196673,-0.00276667469069601,-0.0123559956746888,-0.00798826403818404,0.000156922272743927,-0.00780231791597822,-0.0056273322241946
"79",79,0.00604554717773745,0.00393053261157305,0.00871521634478976,0.0132003171961772,0.0144641703266252,0.0166458543946017,-0.000225471261268356,0.00717788681871506,-0.0116518758073134,-0.00355746811288693,-0.0133051565197825,-0.0108184171058581,0.00148369246346268,-0.00370063879536567,0.000662257093464977
"80",80,0.0082141276681593,0.00521390223578587,0.00773942446187467,0.00823803472592099,0.0113674642561317,0.0126113973052401,0.00485485252709168,0.00336012529073897,-0.0110440725515291,-0.00555863503309747,-0.0150752638464057,-0.0078503254666417,0.000816996130111295,-0.00370528284069867,-0.00860607512429126
"81",81,0.00982681549476922,0.00586264342844957,0.0101511194623499,0.0105497277484762,0.0155549382086988,0.0160157630798141,0.00566605832273896,0.00526905888439845,-0.00979016620073274,-0.00798705213242192,-0.0192679959481554,-0.014111317301057,-0.00216097162053779,-0.00653283759211425,-0.00721873236549038
"82",82,0.008480246889668,0.00456110201980342,0.00563592937488973,0.00600522804105601,0.00924945680339004,0.00737151454850426,0.00212691710741708,0.000145955572244164,-0.00959072338333075,-0.00548564432546303,-0.0115000381063669,-0.00601949808596171,0.00108254257395363,-0.000280011690824677,-0.00282584806096964
"83",83,0.00850452490136387,0.00492935698451779,0.00890908282389604,0.009846539268373,0.0121208782574327,0.0113192713310114,0.00275772733039858,0.0057488112040927,-0.0026036076889976,0.00256515417121721,-0.00899818886086145,-0.00894801443462425,0.000677362344918602,-0.00238698284537007,-0.00144943678224025
"84",84,0.010855437716405,0.0079929490371989,0.0168991949546057,0.0173178175009813,0.0210058399298187,0.0173293740719238,-0.00184511001253207,0.00517224088639341,-0.0102180794285018,-0.00194453240744126,-0.00795977706516921,-0.00764317082291594,0.00911733364196093,-0.00423471661822315,-0.00427849782810653
"85",85,0.01172772491147,0.00478925362977397,0.0134674515162401,0.0117023070772441,0.0121576055825388,0.0102306222969217,-0.00472296758222403,0.00190188743786284,-0.0101829563240761,-0.00370440655244306,-0.0100812389291005,-0.00962428202553478,0.0037233338380205,-0.00754593505993062,-0.00578159682166842
"86",86,0.0137698239959459,0.0096632041836889,0.0135862319386576,0.0148546470831554,0.0163499959044129,0.0129898232748616,0.00421683524668176,0.00805289410582221,-0.0041322275664205,0.000558981243010597,-0.00894096956705939,-0.00638821119558907,0.000768026286650703,-0.00576236229290377,-0.00111401565445642
"87",87,0.00607115654396953,0.00497848754390198,0.00969847663466296,0.00888610798987725,0.0129600391380272,0.0159256659326364,0.00563942107455409,0.00595221531589356,-0.00849765714452642,-0.00318492295848557,-0.0159167112983935,-0.0100277320395099,-0.00304433357341435,-0.00662472597553873,-0.00260829596984236
"88",88,0.0115617032253281,0.00735530833476263,0.013981420686606,0.0134573506073995,0.0185523507594475,0.0123856395852951,0.0010877326370223,0.00478168736774798,-0.00677018998255542,-0.00140394306897018,-0.00770465035644068,-0.00262156460284775,0.00399751057370575,-0.00321444284584417,-0.00549864193055719
"89",89,0.0102134653123868,0.00603362986578726,0.011293943401643,0.0100574727528301,0.0127136517722546,0.0107039927552252,0.00404725323032223,0.00959906751122534,-0.00845715132186693,-0.00306736682313509,-0.0112234841632077,-0.00678209386056585,0.00159860826097581,-0.00596166663217559,0.00238897906110872
"90",90,0.00850496700979135,0.00277125717154121,0.00860276598684475,0.00787191130895994,0.0125841201118034,0.00982864222841675,0.00304484365926585,0.00350576414845219,-0.0103999487000694,-0.00198096220260887,-0.0127952382358085,-0.010148048817498,-0.00214828955148044,-0.0066895513580926,-0.00203872611665906
"91",91,0.00922186029987775,0.00567585471805282,0.0098718664571802,0.0116482598764,0.0127849936504824,0.00584559840124868,0.00015028240494695,0.00175671818065311,-0.00837670497515665,-0.00572851398184589,-0.015452697384504,-0.0065810204801539,-0.00304751651561114,-0.00150637899666803,-0.00344414282973033
"92",92,0.00891110555438955,0.00423892321748435,0.00925259848625383,0.0105209577599251,0.0149700483394708,0.0148178449948559,0.00106759905074347,0.00572934241563982,-0.0110325399628452,-0.00542538187028133,-0.0128530452771993,-0.0103333280941192,0.00389165153172872,-0.0044593638815334,-0.000988713093104737
"93",93,0.00951257294609037,0.00706914339171704,0.0123912770944346,0.0132038979189032,0.0127209527397415,0.0100763761388572,-0.000388492766930708,0.00135014076365749,-0.00889798931404421,0.000594478039973113,-0.0123108468783873,-0.00739775147785284,0.000425943351836413,-0.00646823988213513,-0.00583617459017162
